,loss,mse,accuracy,val_loss,val_mse,val_accuracy,lr
0,3.7480404376983643,3.7480404376983643,0.0,10.279988288879395,10.279988288879395,0.0,1e-04
1,3.86358380317688,3.863584041595459,0.0,6.426621913909912,6.426621913909912,0.0,1e-04
2,3.5191333293914795,3.5191333293914795,0.0,4.861043453216553,4.861043453216553,0.0,1e-04
3,3.300264596939087,3.300264596939087,0.0,3.966933488845825,3.966933488845825,0.0,1e-04
4,3.634031295776367,3.634031295776367,0.0,3.42700457572937,3.42700457572937,0.0,1e-04
5,3.3929009437561035,3.3929009437561035,0.0,3.006101608276367,3.006101608276367,0.0,1e-04
6,3.310528039932251,3.310528039932251,0.0,2.7244482040405273,2.7244482040405273,0.0,1e-04
7,3.200613021850586,3.200613021850586,0.0,2.499324083328247,2.499324321746826,0.0,1e-04
8,2.979288101196289,2.979288101196289,0.0,2.3072421550750732,2.3072421550750732,0.0,1e-04
9,3.057879686355591,3.057879686355591,0.0,2.1402876377105713,2.1402876377105713,0.0,1e-04
10,2.9180424213409424,2.9180424213409424,0.0,2.0165467262268066,2.0165467262268066,0.0,1e-04
11,2.8675246238708496,2.8675246238708496,0.0,1.8989861011505127,1.8989861011505127,0.0,1e-04
12,2.8660266399383545,2.8660266399383545,0.0,1.799891471862793,1.799891471862793,0.0,1e-04
13,2.9673728942871094,2.9673728942871094,0.0,1.7244384288787842,1.7244384288787842,0.0,1e-04
14,2.7529988288879395,2.7529988288879395,0.0,1.6571203470230103,1.6571203470230103,0.0,1e-04
15,2.655134439468384,2.655134439468384,0.0,1.6030783653259277,1.6030783653259277,0.0,1e-04
16,2.569227933883667,2.569227933883667,0.0,1.5473580360412598,1.5473580360412598,0.0,1e-04
17,2.5998542308807373,2.599853992462158,0.0,1.4984130859375,1.4984130859375,0.0,1e-04
18,2.6341965198516846,2.6341967582702637,0.0,1.4577325582504272,1.4577325582504272,0.0,1e-04
19,2.6824493408203125,2.6824493408203125,0.0,1.4192060232162476,1.4192060232162476,0.0,1e-04
20,2.564765691757202,2.564765691757202,0.0,1.387091875076294,1.387091875076294,0.0,1e-04
21,2.406508445739746,2.406508445739746,0.0,1.3503113985061646,1.3503113985061646,0.0,1e-04
22,2.6395511627197266,2.6395511627197266,0.0,1.3241403102874756,1.3241403102874756,0.0,1e-04
23,2.4938933849334717,2.4938933849334717,0.0,1.3012853860855103,1.3012853860855103,0.0,1e-04
24,2.400364398956299,2.400364398956299,0.0,1.2771764993667603,1.2771764993667603,0.0,1e-04
25,2.655503988265991,2.655503988265991,0.0,1.2632890939712524,1.2632890939712524,0.0,1e-04
26,2.3238022327423096,2.3238019943237305,0.0,1.244714379310608,1.244714379310608,0.0,1e-04
27,2.1970553398132324,2.1970553398132324,0.0,1.226431131362915,1.226431131362915,0.0,1e-04
28,2.346277952194214,2.346277952194214,0.0,1.2097498178482056,1.2097498178482056,0.0,1e-04
29,2.272055149078369,2.272055149078369,0.0,1.1879247426986694,1.1879247426986694,0.0,1e-04
30,2.2166357040405273,2.2166357040405273,0.0,1.1699073314666748,1.169907569885254,0.0,1e-04
31,2.287627696990967,2.287627696990967,0.0,1.1565607786178589,1.1565606594085693,0.0,1e-04
32,2.2372219562530518,2.2372219562530518,0.0,1.1449850797653198,1.1449850797653198,0.0,1e-04
33,2.1748034954071045,2.1748034954071045,0.0,1.1330556869506836,1.1330556869506836,0.0,1e-04
34,2.135686159133911,2.135686159133911,0.0,1.1222167015075684,1.1222169399261475,0.0,1e-04
35,2.143808603286743,2.143808603286743,0.0,1.112781286239624,1.112781286239624,0.0,1e-04
36,2.132512331008911,2.132512331008911,0.0,1.096325159072876,1.096325159072876,0.0,1e-04
37,2.0829713344573975,2.0829713344573975,0.0,1.087113380432129,1.087113380432129,0.0,1e-04
38,2.0017809867858887,2.0017809867858887,0.0,1.07668936252594,1.07668936252594,0.0,1e-04
39,2.0711097717285156,2.0711095333099365,0.0,1.0593241453170776,1.0593241453170776,0.0,1e-04
40,2.2018425464630127,2.2018425464630127,0.0,1.0468300580978394,1.0468300580978394,0.0,1e-04
41,1.983742594718933,1.983742594718933,0.0,1.0348212718963623,1.0348212718963623,0.0,1e-04
42,2.100114583969116,2.100114583969116,0.0,1.029498815536499,1.029498815536499,0.0,1e-04
43,2.0135629177093506,2.0135629177093506,0.0,1.0239331722259521,1.0239331722259521,0.0,1e-04
