,loss,mse,accuracy,val_loss,val_mse,val_accuracy,lr
0,3.3612892627716064,3.3612892627716064,0.0,1.4736907482147217,1.4736907482147217,0.0,1e-04
1,2.7257423400878906,2.7257423400878906,0.0,1.6213871240615845,1.6213871240615845,0.0,1e-04
2,2.313988208770752,2.313988447189331,0.0,1.5495089292526245,1.5495089292526245,0.0,1e-04
3,2.0124590396881104,2.0124590396881104,0.00018761726096272469,1.4835649728775024,1.4835649728775024,0.0,1e-04
4,1.7637954950332642,1.7637954950332642,0.0,1.3960188627243042,1.3960188627243042,0.0,1e-04
5,1.568917989730835,1.568917989730835,0.0,1.2895495891571045,1.289549469947815,0.0,1e-04
6,1.354341983795166,1.354341983795166,0.00018761726096272469,1.1612865924835205,1.1612865924835205,0.0,1e-04
7,1.2086046934127808,1.2086046934127808,0.00018761726096272469,1.0393877029418945,1.0393877029418945,0.0,1e-04
8,1.078644871711731,1.078644871711731,0.00018761726096272469,0.9066981673240662,0.9066981673240662,0.0,1e-04
9,0.9869027733802795,0.9869027733802795,0.00018761726096272469,0.7787733674049377,0.7787733674049377,0.0,1e-04
10,0.8624495267868042,0.8624495267868042,0.0,0.6645920276641846,0.6645920276641846,0.0,1e-04
11,0.7781761288642883,0.7781761288642883,0.00018761726096272469,0.5517887473106384,0.5517887473106384,0.0,1e-04
12,0.6861578226089478,0.6861578226089478,0.0,0.4700877368450165,0.4700877070426941,0.0,1e-04
13,0.6256589293479919,0.6256589293479919,0.00018761726096272469,0.4007374346256256,0.4007374346256256,0.0,1e-04
14,0.5685205459594727,0.5685205459594727,0.0,0.3418082296848297,0.3418082296848297,0.0,1e-04
15,0.5107268691062927,0.5107268691062927,0.00018761726096272469,0.2857290506362915,0.2857290506362915,0.0,1e-04
16,0.46397051215171814,0.4639705717563629,0.0,0.23692640662193298,0.23692640662193298,0.0,1e-04
17,0.41691139340400696,0.41691139340400696,0.00018761726096272469,0.19810281693935394,0.19810281693935394,0.0,1e-04
18,0.390793114900589,0.390793114900589,0.00018761726096272469,0.15992076694965363,0.15992076694965363,0.0,1e-04
19,0.34407511353492737,0.34407511353492737,0.00018761726096272469,0.12933321297168732,0.12933321297168732,0.0,1e-04
20,0.3276570737361908,0.3276570737361908,0.00018761726096272469,0.11542437225580215,0.11542437225580215,0.0,1e-04
21,0.29139772057533264,0.29139772057533264,0.00018761726096272469,0.09304042160511017,0.09304042160511017,0.0,1e-04
22,0.27948179841041565,0.27948179841041565,0.00018761726096272469,0.08040893822908401,0.08040893822908401,0.0,1e-04
23,0.24963797628879547,0.24963797628879547,0.00018761726096272469,0.07051048427820206,0.07051048427820206,0.0,1e-04
24,0.24654504656791687,0.24654504656791687,0.00018761726096272469,0.057235248386859894,0.057235248386859894,0.0,1e-04
25,0.24138709902763367,0.24138709902763367,0.00018761726096272469,0.05197722092270851,0.05197722092270851,0.0,1e-04
26,0.2254045456647873,0.2254045456647873,0.00018761726096272469,0.050386957824230194,0.05038696154952049,0.0,1e-04
27,0.20457743108272552,0.20457743108272552,0.00018761726096272469,0.0386553630232811,0.0386553630232811,0.0,1e-04
28,0.1959148794412613,0.1959148794412613,0.00018761726096272469,0.03713778778910637,0.03713778778910637,0.0,1e-04
29,0.20223622024059296,0.20223622024059296,0.00018761726096272469,0.035602837800979614,0.03560284152626991,0.0,1e-04
30,0.18872341513633728,0.18872341513633728,0.00018761726096272469,0.03365480154752731,0.03365480154752731,0.0,1e-04
31,0.17697833478450775,0.17697833478450775,0.00018761726096272469,0.03407208248972893,0.03407208248972893,0.0,1e-04
32,0.1745442897081375,0.1745442897081375,0.0,0.03196794539690018,0.03196794539690018,0.0,1e-04
33,0.1584298312664032,0.1584298312664032,0.00018761726096272469,0.029231185093522072,0.029231185093522072,0.0,1e-04
34,0.15648092329502106,0.15648092329502106,0.00018761726096272469,0.02805217169225216,0.02805217169225216,0.0,1e-04
35,0.14548256993293762,0.14548256993293762,0.00018761726096272469,0.028124932199716568,0.028124932199716568,0.0,1e-04
36,0.14633779227733612,0.14633779227733612,0.00018761726096272469,0.02791726030409336,0.02791726030409336,0.0,1e-04
37,0.1491488814353943,0.1491488814353943,0.00018761726096272469,0.0282029639929533,0.0282029639929533,0.0,1e-04
38,0.1306934952735901,0.1306934952735901,0.00018761726096272469,0.027944238856434822,0.027944238856434822,0.0,1e-04
39,0.1300283521413803,0.1300283521413803,0.00018761726096272469,0.02693627029657364,0.02693627029657364,0.0,1e-04
40,0.13180364668369293,0.13180364668369293,0.00018761726096272469,0.027186915278434753,0.027186915278434753,0.0,1e-04
41,0.12205997109413147,0.12205997109413147,0.00018761726096272469,0.026413820683956146,0.026413820683956146,0.0,1e-04
42,0.12076404690742493,0.12076404690742493,0.00018761726096272469,0.026129376143217087,0.026129376143217087,0.0,1e-04
43,0.11494003236293793,0.11494003236293793,0.00018761726096272469,0.025834690779447556,0.025834690779447556,0.0,1e-04
44,0.11269858479499817,0.11269858479499817,0.00018761726096272469,0.02597920596599579,0.02597920596599579,0.0,1e-04
45,0.10891342163085938,0.10891342163085938,0.00018761726096272469,0.025310838595032692,0.025310838595032692,0.0,1e-04
46,0.11105816066265106,0.11105816066265106,0.00018761726096272469,0.025445856153964996,0.025445856153964996,0.0,1e-04
47,0.10742637515068054,0.10742637515068054,0.00018761726096272469,0.025242101401090622,0.025242101401090622,0.0,1e-04
48,0.10271807014942169,0.10271807014942169,0.00018761726096272469,0.024831021204590797,0.024831021204590797,0.0,1e-04
49,0.09988605976104736,0.09988605976104736,0.00018761726096272469,0.025142934173345566,0.025142934173345566,0.0,1e-04
50,0.09480447322130203,0.09480446577072144,0.00018761726096272469,0.02467251755297184,0.02467251755297184,0.0,1e-04
51,0.0913105383515358,0.0913105383515358,0.00018761726096272469,0.024795569479465485,0.024795569479465485,0.0,1e-04
52,0.09337937831878662,0.09337937831878662,0.00018761726096272469,0.024647703394293785,0.024647703394293785,0.0,1e-04
53,0.0889609232544899,0.0889609232544899,0.00018761726096272469,0.024569682776927948,0.024569682776927948,0.0,1e-04
54,0.09039287269115448,0.09039287269115448,0.00018761726096272469,0.024455370381474495,0.024455370381474495,0.0,1e-04
55,0.08374068886041641,0.08374069631099701,0.00018761726096272469,0.024880975484848022,0.024880975484848022,0.0,1e-04
56,0.08257467299699783,0.08257467299699783,0.00018761726096272469,0.024096734821796417,0.024096734821796417,0.0,1e-04
57,0.08201588690280914,0.08201588690280914,0.00018761726096272469,0.024077385663986206,0.024077385663986206,0.0,1e-04
58,0.07953227311372757,0.07953227311372757,0.00018761726096272469,0.024145936593413353,0.024145936593413353,0.0,1e-04
59,0.07832760363817215,0.07832760363817215,0.00018761726096272469,0.02584489993751049,0.02584489993751049,0.0,1e-04
60,0.07464679330587387,0.07464679330587387,0.00018761726096272469,0.02455664798617363,0.02455664798617363,0.0,1e-04
61,0.07754024863243103,0.07754024863243103,0.00018761726096272469,0.024093572050333023,0.024093572050333023,0.0,1e-04
62,0.07520437985658646,0.07520437985658646,0.00018761726096272469,0.025195259600877762,0.025195259600877762,0.0,1e-04
63,0.07375538349151611,0.07375538349151611,0.00018761726096272469,0.02375604398548603,0.02375604212284088,0.0,1e-04
64,0.07368425279855728,0.07368426024913788,0.00018761726096272469,0.024234436452388763,0.024234436452388763,0.0,1e-04
65,0.07383669912815094,0.07383669912815094,0.00018761726096272469,0.023976534605026245,0.023976534605026245,0.0,1e-04
66,0.07000090926885605,0.07000090926885605,0.00018761726096272469,0.023391783237457275,0.023391783237457275,0.0,1e-04
67,0.06371470540761948,0.06371470540761948,0.00018761726096272469,0.024208247661590576,0.024208247661590576,0.0,1e-04
68,0.06674756854772568,0.06674756854772568,0.00018761726096272469,0.0238319281488657,0.0238319281488657,0.0,1e-04
69,0.06540940701961517,0.06540940701961517,0.00018761726096272469,0.023985151201486588,0.023985151201486588,0.0,1e-04
70,0.06318216025829315,0.06318215280771255,0.00018761726096272469,0.023796891793608665,0.023796891793608665,0.0,1e-04
71,0.06481091678142548,0.06481091678142548,0.00018761726096272469,0.023517722263932228,0.023517722263932228,0.0,1e-04
72,0.061782773584127426,0.061782773584127426,0.00018761726096272469,0.023710349574685097,0.023710349574685097,0.0,1e-04
73,0.05900014936923981,0.05900014936923981,0.00018761726096272469,0.023439059033989906,0.023439059033989906,0.0,1e-04
74,0.05862707272171974,0.05862708017230034,0.00018761726096272469,0.02342837303876877,0.02342837303876877,0.0,1e-04
75,0.06041940674185753,0.06041940674185753,0.00018761726096272469,0.02342173270881176,0.02342173270881176,0.0,1e-04
76,0.057163678109645844,0.057163678109645844,0.00018761726096272469,0.0236049834638834,0.0236049834638834,0.0,1e-04
77,0.06070379540324211,0.06070379540324211,0.00018761726096272469,0.02304106019437313,0.02304106019437313,0.0,1e-04
78,0.05745941400527954,0.05745941400527954,0.00018761726096272469,0.02298703044652939,0.02298703044652939,0.0,1e-04
79,0.054085902869701385,0.054085902869701385,0.00018761726096272469,0.023700112476944923,0.023700112476944923,0.0,1e-04
80,0.05501241609454155,0.05501241609454155,0.00018761726096272469,0.02380865439772606,0.02380865439772606,0.0,1e-04
81,0.053178172558546066,0.053178172558546066,0.00018761726096272469,0.023857740685343742,0.023857740685343742,0.0,1e-04
82,0.052746351808309555,0.05274634808301926,0.00018761726096272469,0.02409444749355316,0.02409444749355316,0.0,1e-04
83,0.051484156399965286,0.051484156399965286,0.00018761726096272469,0.023281335830688477,0.023281335830688477,0.0,1e-04
84,0.05170406773686409,0.05170406773686409,0.00018761726096272469,0.024044763296842575,0.024044763296842575,0.0,1e-04
85,0.05081970989704132,0.05081970989704132,0.00018761726096272469,0.023179102689027786,0.023179102689027786,0.0,1e-04
86,0.05189457908272743,0.05189458653330803,0.00018761726096272469,0.023109672591090202,0.023109672591090202,0.0,1e-04
87,0.04742129147052765,0.04742129147052765,0.00018761726096272469,0.023484177887439728,0.023484177887439728,0.0,1e-04
88,0.0494854599237442,0.0494854599237442,0.00018761726096272469,0.023823823779821396,0.023823823779821396,0.0,1e-04
89,0.049538109451532364,0.049538109451532364,0.00018761726096272469,0.023051314055919647,0.023051314055919647,0.0,1e-04
90,0.047468315809965134,0.047468315809965134,0.00018761726096272469,0.023592276498675346,0.023592276498675346,0.0,1e-04
91,0.04759278893470764,0.04759278893470764,0.00018761726096272469,0.024889441207051277,0.024889441207051277,0.0,1e-04
92,0.04644094407558441,0.04644094407558441,0.00018761726096272469,0.023169657215476036,0.023169657215476036,0.0,1e-04
93,0.04704263061285019,0.04704263061285019,0.00018761726096272469,0.024273063987493515,0.024273063987493515,0.0,1e-04
94,0.04635130986571312,0.04635130986571312,0.00018761726096272469,0.023500174283981323,0.023500174283981323,0.0,1e-04
