,x,y,z
7764,36,84,-38.439960272742475
7772,44,84,-37.016620956867065
7780,52,84,-35.498198369476206
7788,60,84,-35.785469472203594
7796,68,84,-37.47469273551611
7804,76,84,-40.92735481644219
7812,84,84,-42.841582860463156
8468,4,92,-39.202139033719945
8476,12,92,-36.02508788859079
8484,20,92,-38.908091929897104
8492,28,92,-38.62179896035377
8500,36,92,-36.595604641665915
8508,44,92,-36.03604735054711
8516,52,92,-34.94187719311298
8524,60,92,-37.845446504599366
8532,68,92,-37.93866880400587
8540,76,92,-41.8201911469969
8548,84,92,-43.005856282273086
9204,4,100,-38.807866749133794
9212,12,100,-35.23394985976712
9220,20,100,-38.123756666769886
9228,28,100,-38.600837791462425
9236,36,100,-37.00003525625824
9244,44,100,-35.3015453758091
9252,52,100,-33.33637430693033
9260,60,100,-37.55182218646766
9268,68,100,-39.038396847065265
9276,76,100,-43.165310409192884
9284,84,100,-41.03494378324919
9940,4,108,-37.820963563557925
9948,12,108,-37.166168989805186
9956,20,108,-38.374315389076905
9964,28,108,-39.707450200667296
9972,36,108,-37.9013681461267
9980,44,108,-35.2963893174425
9988,52,108,-34.36260524883625
9996,60,108,-37.58884500968913
10004,68,108,-39.1133516725377
10012,76,108,-40.92742300621044
10020,84,108,-40.68418651358356
10676,4,116,-36.83406037798206
10684,12,116,-40.744671435018795
10692,20,116,-39.45169309012195
10700,28,116,-38.39710720865491
10708,36,116,-38.05002811846467
10716,44,116,-34.438237056726194
10724,52,116,-34.9485558343334
10732,60,116,-37.86865539619329
10740,68,116,-41.60178874602976
10748,76,116,-40.32901095382838
10756,84,116,-42.20000984594311
11412,4,124,-37.852458917874316
11420,12,124,-40.533719011130515
11428,20,124,-37.91548920333045
11436,28,124,-37.354909756503034
11444,36,124,-35.77544153581715
11452,44,124,-32.76821189276491
11460,52,124,-35.092563420742906
11468,60,124,-37.69422710447684
11476,68,124,-39.29290637528348
11484,76,124,-42.73633997080067
11492,84,124,-42.515797123168625
12148,4,132,-36.66602632553551
12156,12,132,-38.72164785383964
12164,20,132,-37.39960243885457
12172,28,132,-37.35750198721449
12180,36,132,-36.282086009299164
12188,44,132,-33.98571375007091
12196,52,132,-35.13381916585798
12204,60,132,-38.60749032486268
12212,68,132,-36.98402400453719
12220,76,132,-41.49120702594237
12228,84,132,-43.08522286321574
12884,4,140,-37.58525224744011
12892,12,140,-39.73517810315653
12900,20,140,-37.35973861987118
12908,28,140,-36.914985968251145
12916,36,140,-34.34038574575058
12924,44,140,-33.384808013211696
12932,52,140,-35.193912901419544
12940,60,140,-38.295831236271994
12948,68,140,-36.88406942957299
12956,76,140,-40.504209043360795
12964,84,140,-43.072502024299396
13620,4,148,-35.59867688674875
13628,12,148,-39.49126574482289
13636,20,148,-38.14848085012466
13644,28,148,-36.476056336162756
13652,36,148,-33.43759668689928
13660,44,148,-32.790580572313644
13668,52,148,-35.6977410627209
13676,60,148,-37.24743875680025
13684,68,148,-37.12997901246721
13692,76,148,-40.099179807228914
13700,84,148,-42.22292111639803
14356,4,156,-35.40114337879625
14364,12,156,-38.26142190651071
14372,20,156,-36.282244530564235
14380,28,156,-34.34130994463683
14388,36,156,-32.51449818409715
14396,44,156,-31.278026934696417
14404,52,156,-35.82335467183688
14412,60,156,-37.011794981261126
14420,68,156,-37.70820195746407
14428,76,156,-40.421460032393256
14436,84,156,-41.69956388453957
15092,4,164,-35.203609870843756
15100,12,164,-36.26514295558444
15108,20,164,-35.2352996279625
15116,28,164,-33.280008541356565
15124,36,164,-34.21092968821351
15132,44,164,-32.33491622024563
15140,52,164,-35.185603289695834
15148,60,164,-36.20568623971188
15156,68,164,-39.093249663353326
15164,76,164,-40.23607450665491
15172,84,164,-40.18736869257824
15828,4,172,-35.00607636289126
15836,12,172,-35.38263432030278
15844,20,172,-37.342633499352225
15852,28,172,-37.53941169784994
15860,36,172,-34.88644270917806
15868,44,172,-33.03180278612376
15876,52,172,-35.64113582291843
15884,60,172,-39.224298025251024
15892,68,172,-40.63851877337755
15900,76,172,-39.67199810723777
15908,84,172,-40.385113892548915
16564,4,180,-34.5166271336752
16572,12,180,-34.988400166341734
16580,20,180,-38.70629520593631
16588,28,180,-36.6021621461876
16596,36,180,-34.49802908643889
16604,44,180,-33.56587554390129
16612,52,180,-33.65442499202035
16620,60,180,-37.65189754136347
16628,68,180,-40.158123907889006
16636,76,180,-39.28752408860258
16644,84,180,-36.709325016206975
17300,4,188,-34.4152074109884
17308,12,188,-36.231724987296005
17316,20,188,-37.823344474762884
17324,28,188,-32.908960672274894
17332,36,188,-34.48268789099366
17340,44,188,-34.14749595055335
17348,52,188,-32.87502134813954
17356,60,188,-38.412443101302316
17364,68,188,-40.45942043766493
17372,76,188,-39.41341040402936
17380,84,188,-35.22008745548415
18036,4,196,-34.465735862532156
18044,12,196,-37.46954343172836
18052,20,196,-36.73345374610337
18060,28,196,-32.74455937998046
18068,36,196,-34.39231265826336
18076,44,196,-34.47858048652217
18084,52,196,-31.477615934222065
18092,60,196,-36.21605183597555
18100,68,196,-39.01408933130161
18108,76,196,-39.31872782044493
18116,84,196,-38.50598609700551
18772,4,204,-35.503443417598284
18780,12,204,-36.20168920974726
18788,20,204,-36.74534882986424
18796,28,204,-33.89259864747668
18804,36,204,-33.979319632102914
18812,44,204,-34.49257146719256
18820,52,204,-33.556241003998935
18828,60,204,-34.854350230429354
18836,68,204,-35.92660459337404
18844,76,204,-39.31356615150491
18852,84,204,-39.26840527760953
19508,4,212,-35.74497646000012
19516,12,212,-34.12290038632817
19524,20,212,-38.120886174793625
19532,28,212,-35.43112464253795
19540,36,212,-33.65015244365597
19548,44,212,-33.33802098558119
19556,52,212,-33.77766197117072
19564,60,212,-33.17174061791296
19572,68,212,-35.03319091773082
19580,76,212,-39.056626514813345
19588,84,212,-38.52410624252602
20244,4,220,-35.50880479480335
20252,12,220,-34.13362025483397
20260,20,220,-36.395987668151605
20268,28,220,-33.465623820590785
20276,36,220,-33.469282906094115
20284,44,220,-32.04393763893375
20292,52,220,-32.40757884620776
20300,60,220,-33.24038097903641
20308,68,220,-36.83258808101121
20316,76,220,-39.992946212803616
20324,84,220,-34.52362261128569
20980,4,228,-35.730382599750016
20988,12,228,-34.088691858333235
20996,20,228,-36.06873716047491
21004,28,228,-34.59383161869191
21012,36,228,-32.42644650131503
21020,44,228,-31.787461094044808
21028,52,228,-31.708286405115388
21036,60,228,-33.18458027657307
21044,68,228,-39.32149177010929
21052,76,228,-42.49481785651871
21060,84,228,-32.758796729339835
21716,4,236,-38.71286585803305
21724,12,236,-36.58096546858451
21732,20,236,-32.875556565838025
21740,28,236,-32.40260913426221
21748,36,236,-31.895803476350412
21756,44,236,-32.80067392863053
21764,52,236,-34.22098253728179
21772,60,236,-36.06412133149001
21780,68,236,-36.259684812331656
21788,76,236,-33.353253815347195
21796,84,236,-31.975849728203457
22452,4,244,-30.30244806069456
22460,12,244,-30.65495728641914
22468,20,244,-31.05455878046542
22476,28,244,-35.79876692425944
22484,36,244,-31.377307919818158
22492,44,244,-31.33995180364641
22500,52,244,-32.553225086763106
22508,60,244,-37.02231043650737
22516,68,244,-38.29427957448297
22524,76,244,-35.72134098714
22532,84,244,-33.268957174805465
23188,4,252,-32.03471148753539
23196,12,252,-31.7878123499533
23204,20,252,-30.637737118876373
23212,28,252,-36.23792629567385
23220,36,252,-30.713030202367772
23228,44,252,-30.314315477488783
23236,52,252,-31.9465375416037
23244,60,252,-38.23849408640905
23252,68,252,-37.79010019918465
23260,76,252,-36.92469942113557
23268,84,252,-34.56206462140746
23924,4,260,-32.21431029711449
23932,12,260,-33.13272460908735
23940,20,260,-31.379734561577198
23948,28,260,-32.901253347510206
23956,36,260,-32.09247376471462
23964,44,260,-31.749933963837595
23972,52,260,-35.28034260926874
23980,60,260,-35.214773024614544
23988,68,260,-33.184677781826444
23996,76,260,-32.787235004697294
24004,84,260,-34.594613883561195
24660,4,268,-33.35751027892922
24668,12,268,-34.572434689895964
24676,20,268,-32.86998357450625
24684,28,268,-31.55314636802857
24692,36,268,-34.48507103905294
24700,44,268,-30.16095842791644
24708,52,268,-34.53974152056108
24716,60,268,-33.34292545491788
24724,68,268,-36.1332339731082
24732,76,268,-32.86322080523274
24740,84,268,-31.537098912151365
25396,4,276,-34.50071026074394
25404,12,276,-34.12418406926152
25412,20,276,-31.09286973073079
25420,28,276,-32.142765653353955
25428,36,276,-33.682103515011335
25436,44,276,-30.248012103696404
25444,52,276,-31.125957254000514
25452,60,276,-32.43953446101435
25460,68,276,-35.50890180140853
25468,76,276,-35.68085935496185
25476,84,276,-31.80029018638222
26132,4,284,-35.643910242558675
26140,12,284,-32.72311252578146
26148,20,284,-29.93586862628218
26156,28,284,-28.58608814844602
26164,36,284,-29.09960774089863
26172,44,284,-32.64757514479267
26180,52,284,-30.05590757996707
26188,60,284,-32.40050084273118
26196,68,284,-36.74379260289332
26204,76,284,-35.936629454050575
26212,84,284,-30.600726302009075
26868,4,292,-36.377229671467376
26876,12,292,-33.015733214800434
26884,20,292,-30.737773878740406
26892,28,292,-29.86277253896728
26900,36,292,-30.252307761330826
26908,44,292,-33.00460404631327
26916,52,292,-30.99275133867608
26924,60,292,-33.76217182175756
26932,68,292,-38.9281591514807
26940,76,292,-34.54777579457492
26948,84,292,-30.863037173105255
27604,4,300,-36.30459332705067
27612,12,300,-33.481718947020944
27620,20,300,-32.46839780479701
27628,28,300,-30.899837671944837
27636,36,300,-31.372529170003787
27644,44,300,-33.235936688868165
27652,52,300,-32.728048236899795
27660,60,300,-39.47825861225053
27668,68,300,-39.051492196541346
27676,76,300,-33.40592252321901
27684,84,300,-30.2743500217601
28340,4,308,-35.206889128294215
28348,12,308,-31.16068466385243
28356,20,308,-34.006510590882264
28364,28,308,-30.410213869524572
28372,36,308,-34.384096217264265
28380,44,308,-30.942591949498716
28388,52,308,-36.00236695489351
28396,60,308,-43.27251911855014
28404,68,308,-37.91244517467001
28412,76,308,-33.28456626294192
28420,84,308,-30.147023927668844
29076,4,316,-33.93061266900131
29084,12,316,-30.692749157575868
29092,20,316,-32.07071330678676
29100,28,316,-31.28565992302131
29108,36,316,-31.419057436982555
29116,44,316,-29.853641720927847
29124,52,316,-36.45053970079014
29132,60,316,-40.18185928392262
29140,68,316,-35.65620913368977
29148,76,316,-33.111319965544766
29156,84,316,-30.477748254335168
29812,4,324,-31.690766153039572
29820,12,324,-30.378810226140672
29828,20,324,-31.337332717618
29836,28,324,-30.701310532960314
29844,36,324,-31.329882592908767
29852,44,324,-31.09361439467914
29860,52,324,-36.3565476536004
29868,60,324,-39.773589807481564
29876,68,324,-34.1328455366509
29884,76,324,-31.73446213076103
29892,84,324,-28.925888168568196
30548,4,332,-29.33727630693505
30556,12,332,-30.92570289521268
30564,20,332,-32.346717379680484
30572,28,332,-31.447502945423643
30580,36,332,-30.142122256710948
30588,44,332,-30.72161377787524
30596,52,332,-35.26092910754666
30604,60,332,-36.842094978540516
30612,68,332,-34.12462313144423
30620,76,332,-31.521289925576372
30628,84,332,-29.875022912584065
31284,4,340,-31.34915985229996
31292,12,340,-34.106459720222006
31300,20,340,-32.86603777263724
31308,28,340,-31.749770506420518
31316,36,340,-32.715108788980075
31324,44,340,-32.66294527005614
31332,52,340,-35.3245549824769
31340,60,340,-37.62019835825205
31348,68,340,-31.75820238119135
31356,76,340,-30.572808549689267
31364,84,340,-29.686379925970897
32020,4,348,-30.688784510519547
32028,12,348,-34.89456705344641
32036,20,348,-33.68918614384894
32044,28,348,-35.89997424871254
32052,36,348,-35.81297782041199
32060,44,348,-33.990928069820065
32068,52,348,-34.14221351087825
32076,60,348,-37.46434600920787
32084,68,348,-35.44801751533569
32092,76,348,-30.428084564284518
32100,84,348,-30.322600220342025
32756,4,356,-30.171851548349366
32764,12,356,-31.839649087474044
32772,20,356,-32.193405870967716
32780,28,356,-32.75305342675482
32788,36,356,-31.146920596482385
32796,44,356,-35.32276138098546
32804,52,356,-38.94671398148723
32812,60,356,-35.48267518129147
32820,68,356,-31.87914918444134
32828,76,356,-29.549961868484313
32836,84,356,-29.890873603105113
33492,4,364,-34.04068699301405
33500,12,364,-33.385285396771934
33508,20,364,-34.62604785259712
33516,28,364,-28.566910389589548
33524,36,364,-28.91779259417912
33532,44,364,-35.679081189282876
33540,52,364,-39.438161657673334
33548,60,364,-35.7525364060403
33556,68,364,-32.36150524201225
33564,76,364,-28.64241943610598
33572,84,364,-29.9633163049528
34228,4,372,-34.45006027119959
34236,12,372,-35.11059911699511
34244,20,372,-37.967698822785195
34252,28,372,-34.050113337368984
34260,36,372,-31.367685955676862
34268,44,372,-36.50288933188428
34276,52,372,-38.81045117875976
34284,60,372,-36.08789356884361
34292,68,372,-33.36533595892747
34300,76,372,-29.631772721913592
34308,84,372,-30.6086479719389
34964,4,380,-32.221790432068204
34972,12,380,-32.205934603412885
34980,20,380,-36.429625015869206
34988,28,380,-32.267772178435074
34996,36,380,-33.405175907877215
35004,44,380,-35.57904621240666
35012,52,380,-35.55645806850819
35020,60,380,-32.41453483348358
35028,68,380,-29.851944402124786
35036,76,380,-30.308206033818227
35044,84,380,-32.22439285940268
35700,4,388,-30.078069927243163
35708,12,388,-32.90915776133874
35716,20,388,-30.014161471279586
35724,28,388,-31.801143200743237
35732,36,388,-33.261659050171474
35740,44,388,-35.815756845197605
35748,52,388,-33.0590991090421
35756,60,388,-30.572273262505714
35764,68,388,-28.810421096602944
35772,76,388,-29.643201987863343
35780,84,388,-33.81402084441043
36436,4,396,-29.039484948948985
36444,12,396,-32.41297683388706
36452,20,396,-28.415824101806606
36460,28,396,-32.26253250065826
36468,36,396,-33.65859209066734
36476,44,396,-34.40323741882435
36484,52,396,-33.122968655213235
36492,60,396,-32.40103399843613
36500,68,396,-29.58060392913015
36508,76,396,-29.103003106342292
36516,84,396,-32.826916631079015
37172,4,404,-30.794207550876855
37180,12,404,-32.120797728704204
37188,20,404,-28.4310056455093
37196,28,404,-29.26605706438713
37204,36,404,-31.076032913057652
37212,44,404,-35.706190350540794
37220,52,404,-32.50687662314789
37228,60,404,-32.08740265748381
37236,68,404,-31.451002002817898
37244,76,404,-30.269591516714733
37252,84,404,-30.826868889325908
37908,4,412,-32.54893015280473
37916,12,412,-30.656651902022922
37924,20,412,-27.971728395467363
37932,28,412,-29.702446815899442
37940,36,412,-34.34904476690042
37948,44,412,-34.2676745328593
37956,52,412,-28.727072788819218
37964,60,412,-28.910371843589793
37972,68,412,-31.873425720007855
37980,76,412,-31.95524798959615
37988,84,412,-30.502032102938838
38644,4,420,-34.88930098591682
38652,12,420,-32.10007609382704
38660,20,420,-29.479159744990223
38668,28,420,-30.96760523814315
38676,36,420,-34.2729250628338
38684,44,420,-36.01023515053679
38692,52,420,-29.542873651442694
38700,60,420,-28.111038239336544
38708,68,420,-24.89809548041229
38716,76,420,-31.373888885761843
38724,84,420,-30.441480030684133
39380,4,428,-37.91590256856422
39388,12,428,-30.52297180157958
39396,20,428,-29.218569806837376
39404,28,428,-31.359286117727024
39412,36,428,-35.429686529679415
39420,44,428,-33.71238357051494
39428,52,428,-28.79236257815825
39436,60,428,-27.233627538884548
39444,68,428,-26.64749534118343
39452,76,428,-31.651211140161593
39460,84,428,-28.395903626659265
40116,4,436,-36.17724859874921
40124,12,436,-28.82894441598871
40132,20,436,-28.955141389852244
40140,28,436,-31.761801753181288
40148,36,436,-35.823625151483625
40156,44,436,-40.34354113115879
40164,52,436,-31.47921940474298
40172,60,436,-28.129207067738058
40180,68,436,-28.000041393441027
40188,76,436,-29.313491313313296
40196,84,436,-28.40098593360074
40852,4,444,-33.80231406185539
40860,12,444,-29.26516348241304
40868,20,444,-29.609773104076023
40876,28,444,-29.788555757022763
40884,36,444,-32.448510015283446
40892,44,444,-33.84560844080495
40900,52,444,-31.48547847562366
40908,60,444,-25.05454646548786
40916,68,444,-31.171202439989035
40924,76,444,-30.610598867308028
40932,84,444,-28.076700015865928
41588,4,452,-31.42737952496158
41596,12,452,-27.625838549307467
41604,20,452,-27.731105963662138
41612,28,452,-30.035413077940344
41620,36,452,-35.02947713692323
41628,44,452,-32.44080847531461
41636,52,452,-31.780827885576993
41644,60,452,-25.43936860964764
41652,68,452,-27.47055030878809
41660,76,452,-27.42242803292577
41668,84,452,-29.063873355663368
42324,4,460,-29.419109288725632
42332,12,460,-27.491170144577154
42340,20,460,-26.547040625510842
42348,28,460,-30.98660472830068
42356,36,460,-37.902993757266444
42364,44,460,-32.23890959795345
42372,52,460,-29.204102359306443
42380,60,460,-26.73830910135687
42388,68,460,-28.53579946602506
42396,76,460,-28.123796892167363
42404,84,460,-33.15831718462216
43060,4,468,-29.860281419453074
43068,12,468,-27.67035403907022
43076,20,468,-26.315862093335863
43084,28,468,-32.53562908787586
43092,36,468,-38.269633139048295
43100,44,468,-33.939350115556024
43108,52,468,-27.487341947503133
43116,60,468,-27.47525655062107
43124,68,468,-30.2166270576984
43132,76,468,-28.14471312245754
43140,84,468,-35.02766720846936
43796,4,476,-31.805553582864572
43804,12,476,-31.2339489989972
43812,20,476,-29.815199303313833
43820,28,476,-31.35704509654416
43828,36,476,-36.0331531662499
43836,44,476,-36.62939658787875
43844,52,476,-30.289667316787625
43852,60,476,-31.296362143066542
43860,68,476,-29.990776260513258
43868,76,476,-32.83921223626433
43876,84,476,-31.206532056566903
44532,4,484,-31.446922518790903
44540,12,484,-32.9405106523916
44548,20,484,-31.718393346924223
44556,28,484,-30.912242540224575
44564,36,484,-34.002145813562976
44572,44,484,-31.461428645478755
44580,52,484,-30.30078648733854
44588,60,484,-28.228304039516228
44596,68,484,-29.332907318219178
44604,76,484,-33.824733358200525
44612,84,484,-29.966670776843994
45268,4,492,-30.89869707362739
45276,12,492,-31.60518020828443
45284,20,492,-29.322314447413852
45292,28,492,-35.89714288270238
45300,36,492,-33.40944680165628
45308,44,492,-34.63912406186875
45316,52,492,-29.584124856303262
45324,60,492,-27.630252693642657
45332,68,492,-27.646718430545928
45340,76,492,-33.07650188276041
45348,84,492,-36.879550907708605
46004,4,500,-32.031251661541525
46012,12,500,-31.701714056923418
46020,20,500,-31.681512701830243
46028,28,500,-36.20706219695311
46036,36,500,-34.19771630239656
46044,44,500,-32.137549464677356
46052,52,500,-32.58579853969604
46060,60,500,-30.7240196813105
46068,68,500,-31.458935182576443
46076,76,500,-33.17502995019588
46084,84,500,-34.69106371415319
46740,4,508,-28.071307711362458
46748,12,508,-28.438932212604573
46756,20,508,-33.62724401051155
46764,28,508,-32.346285251192384
46772,36,508,-29.557923665935334
46780,44,508,-29.068119885794005
46788,52,508,-30.271784163574335
46796,60,508,-29.19151683373316
46804,68,508,-30.83992687700027
46812,76,508,-33.67352736516389
46820,84,508,-33.23083420575725
47476,4,516,-30.406993260477755
47484,12,516,-28.080696526526282
47492,20,516,-31.489867134301658
47500,28,516,-35.26984244785652
47508,36,516,-32.91651840867691
47516,44,516,-29.874008118279146
47524,52,516,-27.081919004200074
47532,60,516,-26.90432355488167
47540,68,516,-31.433987541472273
47548,76,516,-33.030935143017395
47556,84,516,-32.676509542337115
48212,4,524,-32.30109526778388
48220,12,524,-29.43912670765581
48228,20,524,-32.04188456347887
48236,28,524,-33.809579219520685
48244,36,524,-34.88299287891072
48252,44,524,-33.59297098924119
48260,52,524,-29.828028907571834
48268,60,524,-26.215456148878182
48276,68,524,-31.222777695767828
48284,76,524,-33.595587163941346
48292,84,524,-35.20947232773396
48948,4,532,-31.048822520803817
48956,12,532,-29.29684267455322
48964,20,532,-33.04606507156011
48972,28,532,-32.90339409301643
48980,36,532,-33.78629675244085
48988,44,532,-31.249533976702264
48996,52,532,-27.05945133393532
49004,60,532,-26.31080972896676
49012,68,532,-31.178806070829488
49020,76,532,-35.033571924197005
49028,84,532,-34.86427467078532
49684,4,540,-31.31421928022796
49692,12,540,-28.896450625625924
49700,20,540,-32.12393294337651
49708,28,540,-31.22259839186703
49716,36,540,-28.53843764231887
49724,44,540,-27.846960279885344
49732,52,540,-29.77825534057123
49740,60,540,-26.84994453010036
49748,68,540,-29.84329216669417
49756,76,540,-35.29348641836668
49764,84,540,-34.00088640493308
50420,4,548,-27.672926574478414
50428,12,548,-28.671874877565653
50436,20,548,-30.859495152147716
50444,28,548,-32.674754003949026
50452,36,548,-31.874083817921687
50460,44,548,-25.121447313275375
50468,52,548,-25.547134714453634
50476,60,548,-31.313257975460047
50484,68,548,-30.424181482386786
50492,76,548,-33.54175381772012
50500,84,548,-32.30759660190806
51156,4,556,-27.278717209113722
51164,12,556,-29.859318126449025
51172,20,556,-31.718119823440187
51180,28,556,-29.435326223179963
51188,36,556,-28.847285836956125
51196,44,556,-26.771020106943922
51204,52,556,-24.472253156683045
51212,60,556,-35.77657142081973
51220,68,556,-30.658771806945374
51228,76,556,-37.38801268922945
51236,84,556,-30.075709054216276
51892,4,564,-23.718976308708488
51900,12,564,-29.349230217615638
51908,20,564,-29.943076297787854
51916,28,564,-30.437408033402278
51924,36,564,-28.104353123645645
51932,44,564,-26.37652434640853
51940,52,564,-27.30877187622994
51948,60,564,-27.687057851197736
51956,68,564,-28.858848593288677
51964,76,564,-29.009464625557097
51972,84,564,-28.01848739578518
52628,4,572,-30.926929991091964
52636,12,572,-29.5129435529553
52644,20,572,-32.10044675562659
52652,28,572,-32.50141296998167
52660,36,572,-31.337791898339876
52668,44,572,-30.39705393374395
52676,52,572,-29.61140956193063
52684,60,572,-28.100912475496244
52692,68,572,-30.98241436369384
52700,76,572,-31.25405324522077
52708,84,572,-27.405284283908728
53364,4,580,-28.075513724599595
53372,12,580,-29.14263073379492
53380,20,580,-27.276598723748492
53388,28,580,-31.790032771279215
53396,36,580,-29.047531691096033
53404,44,580,-27.032918389047584
53412,52,580,-25.95874494736806
53420,60,580,-27.950906844349824
53428,68,580,-31.78085386766648
53436,76,580,-31.964877808538095
53444,84,580,-27.899587886850902
54100,4,588,-28.54958037135652
54108,12,588,-30.255629062334613
54116,20,588,-28.62280468244888
54124,28,588,-28.882085860285308
54132,36,588,-27.29054494419645
54140,44,588,-27.58570425215215
54148,52,588,-25.382328001980028
54156,60,588,-24.898751315549333
54164,68,588,-29.334775853442252
54172,76,588,-32.33543549754917
54180,84,588,-28.189477226405145
54836,4,596,-28.092980536722823
54844,12,596,-29.094033437152472
54852,20,596,-31.937055194046454
54860,28,596,-29.282620646254422
54868,36,596,-27.596292333955795
54876,44,596,-28.260449532330867
54884,52,596,-28.929359093329957
54892,60,596,-27.725184268217852
54900,68,596,-32.3011458242326
54908,76,596,-32.62299438238623
54916,84,596,-29.868848258450175
55572,4,604,-25.388835709773005
55580,12,604,-28.795511941826437
55588,20,604,-29.87126542055311
55596,28,604,-26.97673569575482
55604,36,604,-25.49249815116888
55612,44,604,-24.657751758866322
55620,52,604,-31.33611151295553
55628,60,604,-30.55161722088637
55636,68,604,-32.17737970733852
55644,76,604,-31.24756341572671
55652,84,604,-30.256865433627134
56308,4,612,-28.190769074855858
56316,12,612,-31.965571023640106
56324,20,612,-33.45893850778074
56332,28,612,-32.884774611890194
56340,36,612,-27.071156855050745
56348,44,612,-24.512007991811984
56356,52,612,-33.17204486195419
56364,60,612,-31.396458743579824
56372,68,612,-31.560209019452813
56380,76,612,-29.87428284881956
56388,84,612,-30.831413323173166
57044,4,620,-31.646059533422264
57052,12,620,-33.17471305444278
57060,20,620,-34.59750846482363
57068,28,620,-32.686669648097435
57076,36,620,-29.63493001105811
57084,44,620,-25.539743235206593
57092,52,620,-32.691617511922985
57100,60,620,-31.44703121606561
57108,68,620,-31.611832048641453
57116,76,620,-30.074972667766566
57124,84,620,-30.555962512951268
57780,4,628,-32.40709503643944
57788,12,628,-34.27345202767512
57796,20,628,-35.73607842186654
57804,28,628,-30.704036854150925
57812,36,628,-25.696119042214274
57820,44,628,-25.428349002790707
57828,52,628,-32.14117780208976
57836,60,628,-34.74503260680869
57844,68,628,-31.5485931553973
57852,76,628,-30.04893688223222
57860,84,628,-31.165625769541634
58516,4,636,-30.942452972755966
58524,12,636,-34.60050287211006
58532,20,636,-33.21532540818413
58540,28,636,-26.90781096257904
58548,36,636,-25.050451841991183
58556,44,636,-27.319008775688395
58564,52,636,-33.92172483362228
