,x,y,z
20300,60.0,220.0,-33.22355199637544
20308,68.0,220.0,-34.332617163014966
20316,76.0,220.0,-39.617276824921184
20324,84.0,220.0,-36.237176703434336
20980,4.0,228.0,-35.58740675482979
20988,12.0,228.0,-36.964279010356776
20996,20.0,228.0,-36.07699509906534
21004,28.0,228.0,-35.50439827914964
21012,36.0,228.0,-31.90838233492298
21020,44.0,228.0,-32.532476193713435
21028,52.0,228.0,-32.918261423433464
21036,60.0,228.0,-33.25163447415021
21044,68.0,228.0,-35.34235954597928
21052,76.0,228.0,-36.39924344200904
21060,84.0,228.0,-33.07786778399747
21716,4.0,236.0,-36.13214271407594
21724,12.0,236.0,-37.80991095726806
21732,20.0,236.0,-35.01815564602794
21740,28.0,236.0,-34.74201081441721
21748,36.0,236.0,-31.315510909868177
21756,44.0,236.0,-32.881337470351085
21764,52.0,236.0,-32.772276178268335
21772,60.0,236.0,-33.70922179198758
21780,68.0,236.0,-36.41543341944249
21788,76.0,236.0,-34.20454891575255
21796,84.0,236.0,-31.614423485302968
22452,4.0,244.0,-34.92254918084886
22460,12.0,244.0,-37.09199349658642
22468,20.0,244.0,-33.97765244359527
22476,28.0,244.0,-33.386200527495234
22484,36.0,244.0,-31.28738336214294
22492,44.0,244.0,-33.00612726807953
22500,52.0,244.0,-33.357089135779795
22508,60.0,244.0,-34.39192809557182
22516,68.0,244.0,-35.88282088531689
22524,76.0,244.0,-32.73085846056282
22532,84.0,244.0,-31.98376177946659
23188,4.0,252.0,-33.297463059881274
23196,12.0,252.0,-35.14349738464764
23204,20.0,252.0,-33.44534763838479
23212,28.0,252.0,-32.91209808956224
23220,36.0,252.0,-32.75710524322762
23228,44.0,252.0,-32.957747189961324
23236,52.0,252.0,-34.378322126495966
23244,60.0,252.0,-35.31072215561403
23252,68.0,252.0,-34.964122311400715
23260,76.0,252.0,-32.37096002690642
23268,84.0,252.0,-32.75763438356607
23924,4.0,260.0,-32.33234375776799
23932,12.0,260.0,-33.77778850125797
23940,20.0,260.0,-32.725982205291956
23948,28.0,260.0,-32.627377859983454
23956,36.0,260.0,-33.848499593693376
23964,44.0,260.0,-32.376215205090595
23972,52.0,260.0,-34.47738780708307
23980,60.0,260.0,-36.43073249702618
23988,68.0,260.0,-34.76419278317477
23996,76.0,260.0,-32.5168781848147
24004,84.0,260.0,-32.1585039329038
24660,4.0,268.0,-32.548857971360235
24668,12.0,268.0,-33.852945508151365
24676,20.0,268.0,-32.90940080336082
24684,28.0,268.0,-31.936230196928083
24692,36.0,268.0,-33.18377929529237
24700,44.0,268.0,-31.86888233981928
24708,52.0,268.0,-33.56535964166808
24716,60.0,268.0,-35.269653206655924
24724,68.0,268.0,-34.56879201625154
24732,76.0,268.0,-33.12593389106745
24740,84.0,268.0,-31.63020322128944
25396,4.0,276.0,-32.96483167707795
25404,12.0,276.0,-34.45893882744187
25412,20.0,276.0,-33.49135118541843
25420,28.0,276.0,-32.0810266979271
25428,36.0,276.0,-32.657229444761604
25436,44.0,276.0,-31.931916233103465
25444,52.0,276.0,-32.942956843042374
25452,60.0,276.0,-33.490107743476266
25460,68.0,276.0,-35.80735807211186
25468,76.0,276.0,-34.45821001511266
25476,84.0,276.0,-31.439504502941883
26132,4.0,284.0,-34.099184742220324
26140,12.0,284.0,-32.79286856172724
26148,20.0,284.0,-31.673246871300183
26156,28.0,284.0,-31.69331169133577
26164,36.0,284.0,-32.221041131030084
26172,44.0,284.0,-32.20832218777262
26180,52.0,284.0,-32.53295652220611
26188,60.0,284.0,-32.74745187423129
26196,68.0,284.0,-38.2187304961961
26204,76.0,284.0,-35.677021551853464
26212,84.0,284.0,-30.37151795288221
26868,4.0,292.0,-33.977648977152256
26876,12.0,292.0,-31.12132172390018
26884,20.0,292.0,-30.15490132850465
26892,28.0,292.0,-30.65873985169836
26900,36.0,292.0,-31.354322220218105
26908,44.0,292.0,-31.72910698468082
26916,52.0,292.0,-31.64077950211018
26924,60.0,292.0,-33.06753630335112
26932,68.0,292.0,-39.28783754047273
26940,76.0,292.0,-35.96583990204238
26948,84.0,292.0,-29.921624541486064
27604,4.0,300.0,-33.76901475254504
27612,12.0,300.0,-31.89642929039014
27620,20.0,300.0,-30.880887598323927
27628,28.0,300.0,-31.01139076191848
27636,36.0,300.0,-31.621161719616406
27644,44.0,300.0,-31.666429766223047
27652,52.0,300.0,-31.44286991595908
27660,60.0,300.0,-34.98345993688326
27668,68.0,300.0,-37.66358729204862
27676,76.0,300.0,-34.01405000373413
27684,84.0,300.0,-30.079173907124407
28340,4.0,308.0,-34.29967464397025
28348,12.0,308.0,-32.224870831500134
28356,20.0,308.0,-31.942562650491016
28364,28.0,308.0,-31.844152164394718
28372,36.0,308.0,-32.11132218222632
28380,44.0,308.0,-32.130366848982426
28388,52.0,308.0,-32.91164035336383
28396,60.0,308.0,-38.15658052097106
28404,68.0,308.0,-36.09621510001982
28412,76.0,308.0,-31.80251984847471
28420,84.0,308.0,-30.150764894478655
29076,4.0,316.0,-34.225498184343536
29084,12.0,316.0,-33.40039898867856
29092,20.0,316.0,-32.4124526135305
29100,28.0,316.0,-32.20833275505122
29108,36.0,316.0,-31.041589178729655
29116,44.0,316.0,-31.222833463920907
29124,52.0,316.0,-35.93499112238054
29132,60.0,316.0,-41.4019971997331
29140,68.0,316.0,-36.175990693316365
29148,76.0,316.0,-31.07499568374401
29156,84.0,316.0,-29.99870323550135
29812,4.0,324.0,-34.95114303299777
29820,12.0,324.0,-34.425671828554144
29828,20.0,324.0,-32.31517752416144
29836,28.0,324.0,-32.427290352109466
29844,36.0,324.0,-29.811945747165634
29852,44.0,324.0,-30.545491948827518
29860,52.0,324.0,-36.06291590550477
29868,60.0,324.0,-41.60270887777827
29876,68.0,324.0,-37.27369873042156
29884,76.0,324.0,-30.78416120968596
29892,84.0,324.0,-29.820119676414304
30548,4.0,332.0,-34.95469573384948
30556,12.0,332.0,-33.395111952675315
30564,20.0,332.0,-33.03069186324498
30572,28.0,332.0,-32.76073121554055
30580,36.0,332.0,-29.514256478658055
30588,44.0,332.0,-30.934566720851294
30596,52.0,332.0,-35.16084553847043
30604,60.0,332.0,-40.793030063392536
30612,68.0,332.0,-37.76298759317993
30620,76.0,332.0,-30.368699089129553
30628,84.0,332.0,-29.900079907982878
31284,4.0,340.0,-34.360540760250394
31292,12.0,340.0,-32.85094508893168
31300,20.0,340.0,-33.59928925686814
31308,28.0,340.0,-32.21353069058214
31316,36.0,340.0,-29.6246408810971
31324,44.0,340.0,-31.344647065071456
31332,52.0,340.0,-35.53202787388724
31340,60.0,340.0,-40.01264452259451
31348,68.0,340.0,-36.02931767781682
31356,76.0,340.0,-30.210856341656832
31364,84.0,340.0,-29.945620815313305
32020,4.0,348.0,-33.44682232412141
32028,12.0,348.0,-33.19482283930402
32036,20.0,348.0,-33.80788031444335
32044,28.0,348.0,-31.072063105733534
32052,36.0,348.0,-30.298173310561374
32060,44.0,348.0,-31.629747296268896
32068,52.0,348.0,-35.16611485050985
32076,60.0,348.0,-38.334440758589395
32084,68.0,348.0,-33.38254479847251
32092,76.0,348.0,-29.77253225527594
32100,84.0,348.0,-29.708450733107718
32756,4.0,356.0,-33.13655437483429
32764,12.0,356.0,-34.25903882982187
32772,20.0,356.0,-33.84232989096414
32780,28.0,356.0,-30.53442184397851
32788,36.0,356.0,-30.633697599296053
32796,44.0,356.0,-31.67516768012356
32804,52.0,356.0,-35.664519534057106
32812,60.0,356.0,-36.870707759907226
32820,68.0,356.0,-32.06055464756946
32828,76.0,356.0,-29.918429130337447
32836,84.0,356.0,-30.10338077169855
33492,4.0,364.0,-32.67599506813115
33500,12.0,364.0,-34.757539141027785
33508,20.0,364.0,-33.156472168880875
33516,28.0,364.0,-32.059089360197
33524,36.0,364.0,-31.325158930120928
33532,44.0,364.0,-31.480474724627584
33540,52.0,364.0,-37.46862820931785
33548,60.0,364.0,-36.35776457672517
33556,68.0,364.0,-31.69861098203073
33564,76.0,364.0,-30.25954829157801
33572,84.0,364.0,-30.525040419037804
34228,4.0,372.0,-33.27536491236288
34236,12.0,372.0,-34.185909812868395
34244,20.0,372.0,-31.833715276881662
34252,28.0,372.0,-32.98098637394605
34260,36.0,372.0,-31.185323181837816
34268,44.0,372.0,-32.3297578979029
34276,52.0,372.0,-40.83436287289197
34284,60.0,372.0,-37.589299151101805
34292,68.0,372.0,-30.95769011809129
34300,76.0,372.0,-30.31671630407604
34308,84.0,372.0,-31.27657201025852
34964,4.0,380.0,-35.012898974281235
34972,12.0,380.0,-33.942484950437475
34980,20.0,380.0,-31.075307540209643
34988,28.0,380.0,-32.57006026464961
34996,36.0,380.0,-30.21146254055711
35004,44.0,380.0,-34.25419964209648
35012,52.0,380.0,-43.42879198901659
35020,60.0,380.0,-37.725014728451
35028,68.0,380.0,-29.59193690877091
35036,76.0,380.0,-29.97116732051854
35044,84.0,380.0,-31.998027066054473
35700,4.0,388.0,-34.412572501401584
35708,12.0,388.0,-33.620580255574154
35716,20.0,388.0,-32.04240355164293
35724,28.0,388.0,-32.84274127861102
35732,36.0,388.0,-30.330207536793043
35740,44.0,388.0,-36.293505576556946
35748,52.0,388.0,-43.1499712545484
35756,60.0,388.0,-35.39131658315743
35764,68.0,388.0,-28.58449373630681
35772,76.0,388.0,-29.15131965237598
35780,84.0,388.0,-31.42080417844114
36436,4.0,396.0,-32.10520999086322
36444,12.0,396.0,-32.72538702083404
36452,20.0,396.0,-32.33634996056249
36460,28.0,396.0,-31.711024185107604
36468,36.0,396.0,-30.42849148891246
36476,44.0,396.0,-36.276346589529325
36484,52.0,396.0,-38.40845300059672
36492,60.0,396.0,-30.695077140243274
36500,68.0,396.0,-28.403312791001476
36508,76.0,396.0,-29.330873929083946
36516,84.0,396.0,-30.323224486883696
37172,4.0,404.0,-30.363072367577242
37180,12.0,404.0,-31.91970422198684
37188,20.0,404.0,-31.40344164567721
37196,28.0,404.0,-29.563586135491256
37204,36.0,404.0,-30.719931790797432
37212,44.0,404.0,-34.381493849124425
37220,52.0,404.0,-33.309782495414986
37228,60.0,404.0,-27.96858795936271
37236,68.0,404.0,-29.270561551701885
37244,76.0,404.0,-30.460804596244873
37252,84.0,404.0,-30.055405798566056
37908,4.0,412.0,-29.896998713582448
37916,12.0,412.0,-31.61046085826812
37924,20.0,412.0,-31.489594925983354
37932,28.0,412.0,-28.40257942805126
37940,36.0,412.0,-32.16412500654383
37948,44.0,412.0,-34.644807876567526
37956,52.0,412.0,-30.53321116052607
37964,60.0,412.0,-27.159125710785748
37972,68.0,412.0,-30.29499397247519
37980,76.0,412.0,-30.646002872291294
37988,84.0,412.0,-29.833491991248824
38644,4.0,420.0,-31.49524299536179
38652,12.0,420.0,-32.038770995706024
38660,20.0,420.0,-31.03860630576871
38668,28.0,420.0,-27.70905956363127
38676,36.0,420.0,-34.33156263939358
38684,44.0,420.0,-37.4321253797799
38692,52.0,420.0,-30.161261210793096
38700,60.0,420.0,-27.257833932931234
38708,68.0,420.0,-30.84608933536721
38716,76.0,420.0,-30.004573832786154
38724,84.0,420.0,-30.147698081743744
39380,4.0,428.0,-33.00759345180244
39388,12.0,428.0,-31.646920524993515
39396,20.0,428.0,-28.7068017716646
39404,28.0,428.0,-28.497566415867553
39412,36.0,428.0,-35.95529010562441
39420,44.0,428.0,-37.820146205421
39428,52.0,428.0,-30.215450624310257
39436,60.0,428.0,-28.319346621657516
39444,68.0,428.0,-30.997243782596176
39452,76.0,428.0,-29.38528960807881
39460,84.0,428.0,-30.90407961071457
40116,4.0,436.0,-32.44602907242468
40124,12.0,436.0,-30.228799053893937
40132,20.0,436.0,-26.546152312475463
40140,28.0,436.0,-30.031232795579275
40148,36.0,436.0,-35.99747831060866
40156,44.0,436.0,-35.15436271065051
40164,52.0,436.0,-29.412723964115962
40172,60.0,436.0,-29.097414676078035
40180,68.0,436.0,-30.704468781745238
40188,76.0,436.0,-29.421796444937833
40196,84.0,436.0,-31.2999849109513
40852,4.0,444.0,-31.908277334986437
40860,12.0,444.0,-29.650633016363294
40868,20.0,444.0,-26.084016704206473
40876,28.0,444.0,-30.148817848161258
40884,36.0,444.0,-34.556102115714324
40892,44.0,444.0,-32.74978327541942
40900,52.0,444.0,-28.149439661390687
40908,60.0,444.0,-28.982353306054097
40916,68.0,444.0,-30.014700178530283
40924,76.0,444.0,-30.26053639705923
40932,84.0,444.0,-31.613394385383277
41588,4.0,452.0,-31.854483613977777
41596,12.0,452.0,-29.19146103843091
41604,20.0,452.0,-26.681851766685213
41612,28.0,452.0,-30.3677337952064
41620,36.0,452.0,-32.770619766641936
41628,44.0,452.0,-31.104232051582787
41636,52.0,452.0,-27.82109309903692
41644,60.0,452.0,-28.812208804844314
41652,68.0,452.0,-29.286989957723936
41660,76.0,452.0,-30.88203378165265
41668,84.0,452.0,-32.1237413626659
42324,4.0,460.0,-30.7001076123783
42332,12.0,460.0,-27.991500012328036
42340,20.0,460.0,-28.308265542494865
42348,28.0,460.0,-31.09127804131092
42356,36.0,460.0,-31.942511678629835
42364,44.0,460.0,-30.84415119877624
42372,52.0,460.0,-29.23614627448774
42380,60.0,460.0,-29.617769414853687
42388,68.0,460.0,-29.10772714470517
42396,76.0,460.0,-31.45548284329377
42404,84.0,460.0,-32.25672218316269
43060,4.0,468.0,-29.63441870851588
43068,12.0,468.0,-27.00967696948976
43076,20.0,468.0,-30.195998697160302
43084,28.0,468.0,-31.70839672037892
43092,36.0,468.0,-31.067630638254087
43100,44.0,468.0,-31.343953793219036
43108,52.0,468.0,-31.0951986359534
43116,60.0,468.0,-30.418952663566255
43124,68.0,468.0,-29.020143747988737
43132,76.0,468.0,-31.327556627855483
43140,84.0,468.0,-31.625111541824793
43796,4.0,476.0,-29.451385486150333
43804,12.0,476.0,-27.037012881942456
43812,20.0,476.0,-31.77783669121016
43820,28.0,476.0,-31.740055190821906
43828,36.0,476.0,-30.26532895692974
43836,44.0,476.0,-31.611202190405347
43844,52.0,476.0,-31.465763878645703
43852,60.0,476.0,-29.63067206363159
43860,68.0,476.0,-29.803611349859093
43868,76.0,476.0,-32.15056756387382
43876,84.0,476.0,-33.32679199821314
44532,4.0,484.0,-29.171776788548243
44540,12.0,484.0,-28.51672202851535
44548,20.0,484.0,-31.56799303552802
44556,28.0,484.0,-30.58667274428377
44564,36.0,484.0,-29.796165043015847
44572,44.0,484.0,-32.671742052608714
44580,52.0,484.0,-32.27049970025234
44588,60.0,484.0,-28.148224700447752
44596,68.0,484.0,-31.136632169100707
44604,76.0,484.0,-33.35579181377488
44612,84.0,484.0,-34.699964699383024
45268,4.0,492.0,-29.683565113314177
45276,12.0,492.0,-30.51666881657081
45284,20.0,492.0,-30.237533508329705
45292,28.0,492.0,-29.512507157747372
45300,36.0,492.0,-30.00612050677561
45308,44.0,492.0,-34.49139911097903
45316,52.0,492.0,-33.44210999167826
45324,60.0,492.0,-27.254773573047633
45332,68.0,492.0,-31.536001804101982
45340,76.0,492.0,-33.234246204307084
45348,84.0,492.0,-34.97134956525157
46004,4.0,500.0,-30.968755379918953
46012,12.0,500.0,-31.119828782604447
46020,20.0,500.0,-28.57300640372973
46028,28.0,500.0,-28.52472103075071
46036,36.0,500.0,-30.314663777110724
46044,44.0,500.0,-34.02902594072513
46052,52.0,500.0,-31.373993418445135
46060,60.0,500.0,-27.70501397859731
46068,68.0,500.0,-31.703163922538476
46076,76.0,500.0,-33.00777784480104
46084,84.0,500.0,-34.80390101155073
46740,4.0,508.0,-31.667490220700678
46748,12.0,508.0,-29.36321354782516
46756,20.0,508.0,-27.469220371883765
46764,28.0,508.0,-29.120376073224126
46772,36.0,508.0,-31.090098067132974
46780,44.0,508.0,-32.36729444430644
