,x,y,z
127020,60,1380,-24.727542177804313
129180,12,1404,-24.63571459186391
129204,36,1404,-23.979191513700954
129228,60,1404,-26.733543816516608
131388,12,1428,-26.363500150469825
131412,36,1428,-27.63251984788687
131436,60,1428,-35.33619254578414
133596,12,1452,-28.709277664088866
133620,36,1452,-27.43948994577287
133644,60,1452,-27.098748300949694
135804,12,1476,-27.164269935417344
135828,36,1476,-25.814736105908196
135852,60,1476,-24.743923765911834
138012,12,1500,-25.708670450312827
138036,36,1500,-26.204917466349766
138060,60,1500,-27.13191234147745
140220,12,1524,-27.343852765011743
140244,36,1524,-26.654898943516528
140268,60,1524,-27.989063500752174
142428,12,1548,-27.269979440877737
142452,36,1548,-30.127323038792394
142476,60,1548,-28.554625914460807
144636,12,1572,-28.150485121827852
144660,36,1572,-28.909073374510356
144684,60,1572,-32.26743843911928
146844,12,1596,-28.32937112067927
146868,36,1596,-29.87017598434886
146892,60,1596,-34.34084526058146
149052,12,1620,-28.460321984279354
149076,36,1620,-27.00954946047194
149100,60,1620,-30.61338566544261
151260,12,1644,-28.50543551266193
151284,36,1644,-26.905207281477026
151308,60,1644,-30.526691581109972
153468,12,1668,-30.400577349264456
153492,36,1668,-28.421805739505814
153516,60,1668,-30.89965133967775
155676,12,1692,-37.270781246510694
155700,36,1692,-34.641551089011855
155724,60,1692,-32.97487723426137
157884,12,1716,-37.81077649695253
157908,36,1716,-34.97376705709669
157932,60,1716,-34.89490278563772
160092,12,1740,-36.32521684616446
160116,36,1740,-30.46401243480155
160140,60,1740,-35.65440146540411
162300,12,1764,-33.703667051806164
162324,36,1764,-32.24171818908066
162348,60,1764,-34.58190370940539
164508,12,1788,-35.39769112051552
164532,36,1788,-32.43951775630377
164556,60,1788,-32.76613594675095
166716,12,1812,-33.11807899513194
166740,36,1812,-35.850150837344785
166764,60,1812,-31.647592740899395
168924,12,1836,-32.51162440896426
168948,36,1836,-37.13961903006887
168972,60,1836,-30.161570666981895
171132,12,1860,-32.40062811060584
171156,36,1860,-37.45462920606293
171180,60,1860,-33.15118931503249
173340,12,1884,-32.50802451215895
173364,36,1884,-34.56218198041144
173388,60,1884,-31.513935191792076
175548,12,1908,-32.17336439279934
175572,36,1908,-38.15762174788439
175596,60,1908,-32.693728001978286
177756,12,1932,-31.747591549972952
177780,36,1932,-34.23531300778687
177804,60,1932,-33.119820350276
179964,12,1956,-31.287925434804155
179988,36,1956,-33.647773866465165
180012,60,1956,-33.28026691957485
182172,12,1980,
182196,36,1980,-33.684403393565766
182220,60,1980,-32.60132507000077
184380,12,2004,
184404,36,2004,
184428,60,2004,
