,x,y,z
30370,10.0,330.0,-34.36821953933746
30390,30.0,330.0,-35.34102348674229
30410,50.0,330.0,-35.348244341418145
30430,70.0,330.0,-33.82818854222284
32210,10.0,350.0,-30.820601094248687
32230,30.0,350.0,-29.4848111899789
32250,50.0,350.0,-34.04962803990096
32270,70.0,350.0,-33.375044300200685
34050,10.0,370.0,-28.9714499941323
34070,30.0,370.0,-33.10816403314667
34090,50.0,370.0,-37.6352535074914
34110,70.0,370.0,-33.05401267291801
35890,10.0,390.0,-32.33422828586872
35910,30.0,390.0,-32.6823316428478
35930,50.0,390.0,-32.42251957946563
35950,70.0,390.0,-30.425239344590633
37730,10.0,410.0,-30.754329834354603
37750,30.0,410.0,-29.300118704878315
37770,50.0,410.0,-34.538955651743855
37790,70.0,410.0,-32.392368737752925
39570,10.0,430.0,-32.37811462990332
39590,30.0,430.0,-31.664866699554715
39610,50.0,430.0,-39.06553251043273
39630,70.0,430.0,-30.618239560134768
41410,10.0,450.0,-32.53181852773094
41430,30.0,450.0,-31.96064344298997
41450,50.0,450.0,-28.42425438801178
41470,70.0,450.0,-28.930239405002716
43250,10.0,470.0,-32.79469150902867
43270,30.0,470.0,-33.653691927092794
43290,50.0,470.0,-31.90537043118399
43310,70.0,470.0,-28.866078234561652
45090,10.0,490.0,-28.80236889806729
45110,30.0,490.0,-31.14497097207842
45130,50.0,490.0,-34.9347486978877
45150,70.0,490.0,-31.87753834424731
46930,10.0,510.0,-29.262921926154096
46950,30.0,510.0,-33.60072809864513
46970,50.0,510.0,-30.15720053484106
46990,70.0,510.0,-30.470006341722254
48770,10.0,530.0,-29.545996068252805
48790,30.0,530.0,-28.86859477378815
48810,50.0,530.0,-27.69828482230537
48830,70.0,530.0,-29.91312845547909
50610,10.0,550.0,-29.0459963409638
50630,30.0,550.0,-30.089092437160318
50650,50.0,550.0,-26.6557891777661
50670,70.0,550.0,-29.339567809942274
52450,10.0,570.0,-26.429427195364177
52470,30.0,570.0,-30.827258306599923
52490,50.0,570.0,-27.370788099628722
52510,70.0,570.0,-31.559413775646917
54290,10.0,590.0,-27.135693543524344
54310,30.0,590.0,-29.48106284840158
54330,50.0,590.0,-31.025734233419705
54350,70.0,590.0,-30.700080346577998
56130,10.0,610.0,-29.23711370823111
56150,30.0,610.0,-29.37056423208187
56170,50.0,610.0,-28.74521007655087
56190,70.0,610.0,-30.07336635990391
57970,10.0,630.0,-29.830858393451905
57990,30.0,630.0,-27.875391173152256
58010,50.0,630.0,-27.59179337727369
58030,70.0,630.0,-31.59718667199611
59810,10.0,650.0,-29.164578426157107
59830,30.0,650.0,-31.54332924444233
59850,50.0,650.0,-28.783645824214727
59870,70.0,650.0,-31.17375613690528
61650,10.0,670.0,-31.790157719624062
61670,30.0,670.0,-29.366984224128153
61690,50.0,670.0,-27.98827192712603
61710,70.0,670.0,-31.95872899702226
63490,10.0,690.0,-31.328704249327348
63510,30.0,690.0,-29.96180978130489
63530,50.0,690.0,-30.268134806078073
63550,70.0,690.0,-31.628121178658258
65330,10.0,710.0,-29.21963740656979
65350,30.0,710.0,-28.940067315005347
65370,50.0,710.0,-28.21970725054044
65390,70.0,710.0,-33.47081828269769
67170,10.0,730.0,-30.348625707323446
67190,30.0,730.0,-31.57296727854455
67210,50.0,730.0,-31.460363539772022
67230,70.0,730.0,-31.91619973674666
69010,10.0,750.0,-29.45152531570053
69030,30.0,750.0,-32.484362155816896
69050,50.0,750.0,-33.463028235723506
69070,70.0,750.0,-32.04546365787495
70850,10.0,770.0,-29.164780389247465
70870,30.0,770.0,-30.401952952938522
70890,50.0,770.0,-30.36359043070013
70910,70.0,770.0,-28.851760766781624
72690,10.0,790.0,-30.923847639591806
72710,30.0,790.0,-32.002762836784584
72730,50.0,790.0,-29.065297174272605
72750,70.0,790.0,-28.412541408195878
74530,10.0,810.0,-29.869082839786145
74550,30.0,810.0,-31.108203613536322
74570,50.0,810.0,-29.040344974886885
74590,70.0,810.0,-29.71672347963879
76370,10.0,830.0,-31.0861105757903
76390,30.0,830.0,-30.467822575813322
76410,50.0,830.0,-30.83553283759338
76430,70.0,830.0,-32.64673430721406
78210,10.0,850.0,-31.44279629922275
78230,30.0,850.0,-32.05929905958703
78250,50.0,850.0,-31.568704037873974
78270,70.0,850.0,-34.752466088475664
80050,10.0,870.0,-33.228493407327775
80070,30.0,870.0,-30.792599121984768
80090,50.0,870.0,-27.192810229368394
80110,70.0,870.0,-30.07145569084885
81890,10.0,890.0,-33.556935761100554
81910,30.0,890.0,-31.764836031273695
81930,50.0,890.0,-29.35993724490643
81950,70.0,890.0,-28.84765318305657
83730,10.0,910.0,-30.00241518901612
83750,30.0,910.0,-28.920269865051328
83770,50.0,910.0,-28.419064505343645
83790,70.0,910.0,-27.076688712423824
85570,10.0,930.0,-30.00362684485723
85590,30.0,930.0,-28.937707257616335
85610,50.0,930.0,-27.768972263973744
85630,70.0,930.0,-27.979495087799638
87410,10.0,950.0,-31.164375165723268
87430,30.0,950.0,-29.52062162829374
87450,50.0,950.0,-29.204229232449904
87470,70.0,950.0,-30.931891182905304
89250,10.0,970.0,-30.430614419924982
89270,30.0,970.0,-28.551089307856184
89290,50.0,970.0,-28.0868221262242
89310,70.0,970.0,-30.119070898511698
91090,10.0,990.0,-29.913310055141206
91110,30.0,990.0,-28.41311911029136
91130,50.0,990.0,-26.246474432726213
91150,70.0,990.0,-27.02143235218123
92930,10.0,1010.0,-28.990516554539276
92950,30.0,1010.0,-30.767945115421625
92970,50.0,1010.0,-33.660684653982
92990,70.0,1010.0,-29.963899791726053
94770,10.0,1030.0,-26.890029974494034
94790,30.0,1030.0,-26.08969412699549
94810,50.0,1030.0,-27.67593533313606
94830,70.0,1030.0,-26.796406020358134
96610,10.0,1050.0,-29.91840475804695
96630,30.0,1050.0,-26.331335448613995
96650,50.0,1050.0,-25.04714185627958
96670,70.0,1050.0,-24.576359371005566
98450,10.0,1070.0,-30.80791256528352
98470,30.0,1070.0,-27.56525585915847
98490,50.0,1070.0,-28.168581422609282
98510,70.0,1070.0,-23.365215667899676
100290,10.0,1090.0,-30.73004582524691
100310,30.0,1090.0,-28.663180308798573
100330,50.0,1090.0,-28.10747194323608
100350,70.0,1090.0,-27.052248687187415
102130,10.0,1110.0,-32.21417997444866
102150,30.0,1110.0,-32.59159667013762
102170,50.0,1110.0,-26.83482265070332
102190,70.0,1110.0,-24.912086350913842
103970,10.0,1130.0,-28.956153392912537
103990,30.0,1130.0,-29.46128775703797
104010,50.0,1130.0,-29.85551212031544
104030,70.0,1130.0,-25.535397913492698
105810,10.0,1150.0,-33.190487449563406
105830,30.0,1150.0,-32.23336528547222
105850,50.0,1150.0,-29.22808555898625
105870,70.0,1150.0,-25.53792634593583
107650,10.0,1170.0,-31.913834206747804
107670,30.0,1170.0,-31.7622968426278
107690,50.0,1170.0,-29.722258242029955
107710,70.0,1170.0,-24.502458179304227
109490,10.0,1190.0,-31.033794077649514
109510,30.0,1190.0,-30.78218904314952
109530,50.0,1190.0,-29.188385971088533
109550,70.0,1190.0,-23.905805435030924
111330,10.0,1210.0,-30.43545311724661
111350,30.0,1210.0,-26.777271241441213
111370,50.0,1210.0,-26.43874107730816
111390,70.0,1210.0,-25.024641709937086
113170,10.0,1230.0,-29.37354685918086
113190,30.0,1230.0,-25.13817906577174
113210,50.0,1230.0,-25.160224349885123
113230,70.0,1230.0,-22.306791058226064
115010,10.0,1250.0,-26.852141694690964
115030,30.0,1250.0,-25.406435716139292
115050,50.0,1250.0,-27.03443079950714
115070,70.0,1250.0,-24.104860166680027
116850,10.0,1270.0,-25.59198274774796
116870,30.0,1270.0,-26.29574185552981
116890,50.0,1270.0,-25.546765857657633
116910,70.0,1270.0,-26.00530305354104
118690,10.0,1290.0,-24.39989258213601
118710,30.0,1290.0,-26.948276074330728
118730,50.0,1290.0,-23.000606991087636
118750,70.0,1290.0,-25.527093495243975
120530,10.0,1310.0,-26.001963163396717
120550,30.0,1310.0,-27.000103873470792
120570,50.0,1310.0,-25.053795691538657
120590,70.0,1310.0,-24.263917693421202
122370,10.0,1330.0,-27.06085863888669
122390,30.0,1330.0,-26.2807554161297
122410,50.0,1330.0,-25.71811117254949
122430,70.0,1330.0,-29.92006508323111
124210,10.0,1350.0,-23.65935512545543
124230,30.0,1350.0,-22.003190588372497
124250,50.0,1350.0,-22.263123979634617
124270,70.0,1350.0,-26.82445659503113
126050,10.0,1370.0,-22.86729369676187
126070,30.0,1370.0,-23.682091935685968
126090,50.0,1370.0,-24.002823760702334
126110,70.0,1370.0,-24.33691273845951
127890,10.0,1390.0,-22.8072598784959
127910,30.0,1390.0,-25.74530816589485
127930,50.0,1390.0,-26.5388644729379
127950,70.0,1390.0,-24.825171174175974
129730,10.0,1410.0,-25.296322120025394
129750,30.0,1410.0,-27.368580277969162
129770,50.0,1410.0,-30.22336834184644
129790,70.0,1410.0,-24.21238816569547
131570,10.0,1430.0,-26.080734269814815
131590,30.0,1430.0,-26.869039436160435
131610,50.0,1430.0,-27.942112896703325
131630,70.0,1430.0,-26.945731402259636
133410,10.0,1450.0,-26.56562529310226
133430,30.0,1450.0,-28.004715188371726
133450,50.0,1450.0,-23.995278156728148
133470,70.0,1450.0,-27.873666408595117
135250,10.0,1470.0,-27.18542847873979
135270,30.0,1470.0,-30.003306254744345
135290,50.0,1470.0,-29.131469852283313
135310,70.0,1470.0,-31.005382335606157
137090,10.0,1490.0,-26.599126988899247
137110,30.0,1490.0,-27.697253620231702
137130,50.0,1490.0,-28.434268516692626
137150,70.0,1490.0,-29.747921264624384
138930,10.0,1510.0,-25.82010643992193
138950,30.0,1510.0,-26.662546742907924
138970,50.0,1510.0,-26.860069315564466
138990,70.0,1510.0,-25.321261340272848
140770,10.0,1530.0,-26.15891870867586
140790,30.0,1530.0,-28.84602408307014
140810,50.0,1530.0,-29.47713856747862
140830,70.0,1530.0,-27.74152047473913
142610,10.0,1550.0,-25.17612457145992
142630,30.0,1550.0,-28.85749489976264
142650,50.0,1550.0,-29.70048302791006
142670,70.0,1550.0,-27.471489090532156
144450,10.0,1570.0,-30.203605171372583
144470,30.0,1570.0,-28.53814612498119
144490,50.0,1570.0,-32.56418106208787
144510,70.0,1570.0,-28.603475771330846
146290,10.0,1590.0,-30.37690607484496
146310,30.0,1590.0,-27.9778324899277
146330,50.0,1590.0,-33.920315475044504
146350,70.0,1590.0,-30.532584986952216
148130,10.0,1610.0,-30.47145387919776
148150,30.0,1610.0,-24.637453870331502
148170,50.0,1610.0,-30.339031740341092
148190,70.0,1610.0,-31.635848755976063
149970,10.0,1630.0,-30.755529356012858
149990,30.0,1630.0,-26.53058852061894
150010,50.0,1630.0,-30.03782843511057
150030,70.0,1630.0,-34.44738397472745
151810,10.0,1650.0,-32.91107247621493
151830,30.0,1650.0,-27.521254376449978
151850,50.0,1650.0,-30.8154691879456
151870,70.0,1650.0,-40.18538887402402
153650,10.0,1670.0,-32.98089265238059
153670,30.0,1670.0,-26.93387776679252
153690,50.0,1670.0,-31.327019539671817
153710,70.0,1670.0,-34.48513733824588
155490,10.0,1690.0,-33.07786084871279
155510,30.0,1690.0,-29.341193655056188
155530,50.0,1690.0,-34.85596157355255
155550,70.0,1690.0,-37.781377211549454
157330,10.0,1710.0,-31.64112076198809
157350,30.0,1710.0,-28.890959461234583
157370,50.0,1710.0,-33.09838414913974
157390,70.0,1710.0,-35.14896701996897
159170,10.0,1730.0,-31.36199297602133
159190,30.0,1730.0,-28.594758958597254
159210,50.0,1730.0,-30.354703068498853
159230,70.0,1730.0,-33.672865218586296
161010,10.0,1750.0,-31.649649625522
161030,30.0,1750.0,-30.01531545159601
161050,50.0,1750.0,-30.891984451252572
161070,70.0,1750.0,-35.27039121139598
162850,10.0,1770.0,-32.52974801311937
162870,30.0,1770.0,-31.75874991033811
162890,50.0,1770.0,-32.47605349718645
162910,70.0,1770.0,-37.823193705495996
164690,10.0,1790.0,-32.71834793274247
164710,30.0,1790.0,-32.453723182711286
164730,50.0,1790.0,-33.73505212522081
164750,70.0,1790.0,-36.06197899195161
166530,10.0,1810.0,-34.43637212391217
166550,30.0,1810.0,-35.30992619694185
166570,50.0,1810.0,-37.408242994445764
166590,70.0,1810.0,-34.20553339030973
168370,10.0,1830.0,-29.60261704386714
168390,30.0,1830.0,-33.61748650222428
168410,50.0,1830.0,-34.379704157715985
168430,70.0,1830.0,-31.918346454246286
170210,10.0,1850.0,-33.96979364953545
170230,30.0,1850.0,-38.18488462431255
170250,50.0,1850.0,-34.88335293520792
170270,70.0,1850.0,-31.84101833244643
172050,10.0,1870.0,-29.860486230945696
172070,30.0,1870.0,-42.42846156122979
172090,50.0,1870.0,-36.21430999431978
172110,70.0,1870.0,-30.95786829840681
173890,10.0,1890.0,-31.583663761390827
173910,30.0,1890.0,-39.23260286645014
173930,50.0,1890.0,-38.694695258449855
173950,70.0,1890.0,-32.947961814138736
175730,10.0,1910.0,-31.835305912298345
175750,30.0,1910.0,-35.15678302082045
175770,50.0,1910.0,-36.99030878170998
175790,70.0,1910.0,-34.47213351917161
177570,10.0,1930.0,-29.852305151974843
177590,30.0,1930.0,-32.45160530921205
177610,50.0,1930.0,-33.49324936252789
177630,70.0,1930.0,-31.571273585789875
179410,10.0,1950.0,-30.678998112013954
179430,30.0,1950.0,-36.1181596175727
179450,50.0,1950.0,-34.81768152695627
179470,70.0,1950.0,-32.319053570465584
181250,10.0,1970.0,-30.290898437426563
181270,30.0,1970.0,-33.55775284423992
181290,50.0,1970.0,-35.849487594330384
181310,70.0,1970.0,-34.31043287600301
183090,10.0,1990.0,-29.3804361014198
183110,30.0,1990.0,-35.02424137120214
183130,50.0,1990.0,-35.24122260339968
183150,70.0,1990.0,-33.929718442933016
