,x,y,z
71772,12.0,780.0,-31.069469522960848
71796,36.0,780.0,-32.76656445677539
71820,60.0,780.0,-31.229449628256702
73980,12.0,804.0,-30.02834361844337
74004,36.0,804.0,-32.04458449657315
74028,60.0,804.0,-31.356287160904753
76188,12.0,828.0,-28.08956332355928
76212,36.0,828.0,-30.0397854124705
76236,60.0,828.0,-31.016648261323915
78396,12.0,852.0,-28.42658681441777
78420,36.0,852.0,-30.61273395073406
78444,60.0,852.0,-31.8223256957989
80604,12.0,876.0,-30.778644145919476
80628,36.0,876.0,-30.806567246450804
80652,60.0,876.0,-29.271793105046925
82812,12.0,900.0,-30.017696598892577
82836,36.0,900.0,-29.865423436319766
82860,60.0,900.0,-27.867224669768845
85020,12.0,924.0,-28.45167472887804
85044,36.0,924.0,-28.97987271712197
85068,60.0,924.0,-27.698748189507356
87228,12.0,948.0,-29.47448700670452
87252,36.0,948.0,-31.58272407661457
87276,60.0,948.0,-30.37554032665057
89436,12.0,972.0,-27.90871304462687
89460,36.0,972.0,-30.49749232684527
89484,60.0,972.0,-30.71514957533317
91644,12.0,996.0,-28.324525293369827
91668,36.0,996.0,-26.658015227923833
91692,60.0,996.0,-29.251465231069297
93852,12.0,1020.0,-30.43615563356997
93876,36.0,1020.0,-27.364933716415873
93900,60.0,1020.0,-27.521329890145164
96060,12.0,1044.0,-30.487916656438614
96084,36.0,1044.0,-27.349852700990084
96108,60.0,1044.0,-25.24280384578446
98268,12.0,1068.0,-32.88086025140783
98292,36.0,1068.0,-28.992845395975554
98316,60.0,1068.0,-27.29227861635181
100476,12.0,1092.0,-31.901968883274165
100500,36.0,1092.0,-28.294374202955247
100524,60.0,1092.0,-27.50473407006862
102684,12.0,1116.0,-30.973627031599865
102708,36.0,1116.0,-28.527322499350323
102732,60.0,1116.0,-28.292350653134232
104892,12.0,1140.0,-31.753498060006393
104916,36.0,1140.0,-30.518079262193528
104940,60.0,1140.0,-30.519794635308276
107100,12.0,1164.0,-32.89142149984673
107124,36.0,1164.0,-30.276596963073583
107148,60.0,1164.0,-29.311475012028104
109308,12.0,1188.0,-34.32214905507951
109332,36.0,1188.0,-31.85930540975166
109356,60.0,1188.0,-28.201775443581138
111516,12.0,1212.0,-31.399023452858444
111540,36.0,1212.0,-30.790112733854436
111564,60.0,1212.0,-26.87121901825736
113724,12.0,1236.0,-26.802493195515893
113748,36.0,1236.0,-26.56322692728884
113772,60.0,1236.0,-25.10648400393515
115932,12.0,1260.0,-27.550872982174358
115956,36.0,1260.0,-26.20174168674305
115980,60.0,1260.0,-25.173718876182527
118140,12.0,1284.0,-26.657340386012986
118164,36.0,1284.0,-25.11852276287461
118188,60.0,1284.0,-24.79071527064639
120348,12.0,1308.0,-24.156166962974712
120372,36.0,1308.0,-23.62180662895529
120396,60.0,1308.0,-24.728185657952693
122556,12.0,1332.0,-22.767032867850812
122580,36.0,1332.0,-23.46130865060398
122604,60.0,1332.0,-26.036289018796143
124764,12.0,1356.0,-22.631520827421042
124788,36.0,1356.0,-25.02306178633764
124812,60.0,1356.0,-26.578688674269106
126972,12.0,1380.0,-24.255129866566456
126996,36.0,1380.0,-28.23115058499153
127020,60.0,1380.0,-27.330492848722603
129180,12.0,1404.0,-26.10623389145893
129204,36.0,1404.0,-28.29944080017234
129228,60.0,1404.0,-26.191162144298346
131388,12.0,1428.0,-29.7100621540785
131412,36.0,1428.0,-28.319389824292028
131436,60.0,1428.0,-24.71481547344245
133596,12.0,1452.0,-30.48453892700136
133620,36.0,1452.0,-28.182909384703674
133644,60.0,1452.0,-26.65760827194095
135804,12.0,1476.0,-29.450423626221927
135828,36.0,1476.0,-27.040378241
135852,60.0,1476.0,-27.11232028552302
138012,12.0,1500.0,-28.296304795347954
138036,36.0,1500.0,-26.18607281422153
138060,60.0,1500.0,-26.66035539790642
140220,12.0,1524.0,-28.960942999836114
140244,36.0,1524.0,-27.658642287186776
140268,60.0,1524.0,-28.561751745941137
142428,12.0,1548.0,-30.62445123031564
142452,36.0,1548.0,-29.430106565376878
142476,60.0,1548.0,-31.241033741009634
144636,12.0,1572.0,-32.444093624823836
144660,36.0,1572.0,-29.905409427788094
144684,60.0,1572.0,-32.56567634150954
146844,12.0,1596.0,-31.80522334020541
146868,36.0,1596.0,-30.404325352136368
146892,60.0,1596.0,-32.94204039752319
149052,12.0,1620.0,-30.416329342316377
149076,36.0,1620.0,-29.860835254138387
149100,60.0,1620.0,-32.708545062005996
151260,12.0,1644.0,-30.759190611550736
151284,36.0,1644.0,-29.291189712226128
151308,60.0,1644.0,-31.99119403132409
153468,12.0,1668.0,-31.067140869077182
153492,36.0,1668.0,-28.883915378363927
153516,60.0,1668.0,-33.22486871859292
155676,12.0,1692.0,-31.097300356928024
155700,36.0,1692.0,-30.095379018071387
155724,60.0,1692.0,-33.28421294357806
157884,12.0,1716.0,-31.88155642450493
157908,36.0,1716.0,-31.642767129878692
157932,60.0,1716.0,-32.395128289563296
160092,12.0,1740.0,-32.88980647833974
160116,36.0,1740.0,-32.574084880949904
160140,60.0,1740.0,-33.66746841342633
162300,12.0,1764.0,-32.87013419571306
162324,36.0,1764.0,-33.04823599168537
162348,60.0,1764.0,-35.312135238048306
164508,12.0,1788.0,-33.44876866134445
164532,36.0,1788.0,-35.94787034181496
164556,60.0,1788.0,-35.38168716559748
166716,12.0,1812.0,-35.199715415905885
166740,36.0,1812.0,-37.80487718869801
166764,60.0,1812.0,-32.75243271720919
168924,12.0,1836.0,-35.396057536034945
168948,36.0,1836.0,-37.333765721349664
168972,60.0,1836.0,-31.750859558177012
171132,12.0,1860.0,-34.46443356239369
171156,36.0,1860.0,-37.282168616516955
171180,60.0,1860.0,-32.978554816840195
173340,12.0,1884.0,-34.563615787491386
173364,36.0,1884.0,-38.082076509915275
173388,60.0,1884.0,-34.36870698890601
175548,12.0,1908.0,-34.67489147104264
175572,36.0,1908.0,-38.4199674231983
175596,60.0,1908.0,-34.46455055023366
177756,12.0,1932.0,-32.037893949960754
177780,36.0,1932.0,-35.531541274125395
177804,60.0,1932.0,-33.645617782932355
179964,12.0,1956.0,-30.081174625490643
179988,36.0,1956.0,-35.83832083366631
180012,60.0,1956.0,-33.66854483717098
182172,12.0,1980.0,-31.145016107908067
182196,36.0,1980.0,-36.33180445691164
182220,60.0,1980.0,-33.48007406731499
184380,12.0,2004.0,-31.604614900826007
184404,36.0,2004.0,-38.406318436901856
184428,60.0,2004.0,-36.70288378141506
