,x,y,z
43270,30.0,470.0,-29.931415351747972
43290,50.0,470.0,-31.5003426469953
43310,70.0,470.0,-31.341784096733274
45090,10.0,490.0,-29.71967357370763
45110,30.0,490.0,-30.765369637152826
45130,50.0,490.0,-31.817721457779378
45150,70.0,490.0,-31.739835664878424
46930,10.0,510.0,-30.85982030572507
46950,30.0,510.0,-33.10842770474176
46970,50.0,510.0,-30.36767307478044
46990,70.0,510.0,-30.117719198131194
48770,10.0,530.0,-29.47613858510348
48790,30.0,530.0,-30.172832722546918
48810,50.0,530.0,-28.61689082272759
48830,70.0,530.0,-30.73515545798049
50610,10.0,550.0,-28.26455843467937
50630,30.0,550.0,-27.50909497792111
50650,50.0,550.0,-27.21998254608473
50670,70.0,550.0,-31.697969181827105
52450,10.0,570.0,-28.35979344162887
52470,30.0,570.0,-28.331935176755792
52490,50.0,570.0,-27.97420579105085
52510,70.0,570.0,-31.701534734444873
54290,10.0,590.0,-28.645434792815674
54310,30.0,590.0,-28.495057075650383
54330,50.0,590.0,-26.635164298442916
54350,70.0,590.0,-30.26725785366928
56130,10.0,610.0,-29.67998592406364
56150,30.0,610.0,-30.60235041256117
56170,50.0,610.0,-27.877244384122644
56190,70.0,610.0,-29.49248414363931
57970,10.0,630.0,-31.094988942118494
57990,30.0,630.0,-31.03767632658789
58010,50.0,630.0,-27.20087685254611
58030,70.0,630.0,-29.48802739528176
59810,10.0,650.0,-31.815340125562486
59830,30.0,650.0,-30.465755138174394
59850,50.0,650.0,-27.29456436214004
59870,70.0,650.0,-30.040796953068572
61650,10.0,670.0,-30.00436016628077
61670,30.0,670.0,-29.97191266728872
61690,50.0,670.0,-28.9651208832114
61710,70.0,670.0,-29.12694037495076
63490,10.0,690.0,-29.81327909635441
63510,30.0,690.0,-30.689377832765913
63530,50.0,690.0,-29.959750812720916
63550,70.0,690.0,-29.69726061887592
65330,10.0,710.0,-28.382560870227003
65350,30.0,710.0,-31.316646230765468
65370,50.0,710.0,-32.01455414803484
65390,70.0,710.0,-30.2677701099341
67170,10.0,730.0,-28.091905206840607
67190,30.0,730.0,-28.324552578303955
67210,50.0,730.0,-30.631414422186555
67230,70.0,730.0,-29.5703509932176
69010,10.0,750.0,-29.53025866431525
69030,30.0,750.0,-27.690320663884673
69050,50.0,750.0,-30.216350847511357
69070,70.0,750.0,-30.2482217437595
70850,10.0,770.0,-30.346555119671688
70870,30.0,770.0,-30.09037371342362
70890,50.0,770.0,-30.85295740367382
70910,70.0,770.0,-31.728262289774534
72690,10.0,790.0,-30.178948884339306
72710,30.0,790.0,-31.86679180976093
72730,50.0,790.0,-30.105554917530906
72750,70.0,790.0,-30.74704381171389
74530,10.0,810.0,-28.93177115075187
74550,30.0,810.0,-32.12842535813297
74570,50.0,810.0,-31.537269472248994
74590,70.0,810.0,-30.67309439645055
76370,10.0,830.0,-28.23592436903619
76390,30.0,830.0,-31.95264577789209
76410,50.0,830.0,-32.65556529743571
76430,70.0,830.0,-32.121236906162856
78210,10.0,850.0,-28.50727480855499
78230,30.0,850.0,-30.514926512590094
78250,50.0,850.0,-29.978570258917223
78270,70.0,850.0,-30.693884729951872
80050,10.0,870.0,-31.18427710334845
80070,30.0,870.0,-30.39527215285022
80090,50.0,870.0,-28.852857827223566
80110,70.0,870.0,-30.23809428069034
81890,10.0,890.0,-31.634100191787752
81910,30.0,890.0,-29.685445595760104
81930,50.0,890.0,-28.801503108007555
81950,70.0,890.0,-30.195404744215512
83730,10.0,910.0,-30.16360972796333
83750,30.0,910.0,-28.579724030279685
83770,50.0,910.0,-28.923125476096725
83790,70.0,910.0,-29.915139350460297
85570,10.0,930.0,-30.24691455658704
85590,30.0,930.0,-29.400884696687257
85610,50.0,930.0,-28.900861365962868
85630,70.0,930.0,-30.382416285098678
87410,10.0,950.0,-30.272246364087174
87430,30.0,950.0,-29.06401872090173
87450,50.0,950.0,-28.170939152246195
87470,70.0,950.0,-31.49335165087931
89250,10.0,970.0,-28.82107376692489
89270,30.0,970.0,-29.425997800829837
89290,50.0,970.0,-29.00200046802733
89310,70.0,970.0,-28.30946899236589
91090,10.0,990.0,-29.057734216915893
91110,30.0,990.0,-30.969598367161417
91130,50.0,990.0,-31.359420672055922
91150,70.0,990.0,-26.750438708627726
92930,10.0,1010.0,-28.450896709450127
92950,30.0,1010.0,-28.356731005906138
92970,50.0,1010.0,-29.604487036326006
92990,70.0,1010.0,-27.124045489238966
94770,10.0,1030.0,-26.5578706834966
94790,30.0,1030.0,-24.50332113395878
94810,50.0,1030.0,-27.066567506468015
94830,70.0,1030.0,-26.63712626220748
96610,10.0,1050.0,-29.086247238095908
96630,30.0,1050.0,-25.653222693340357
96650,50.0,1050.0,-27.414808300723468
96670,70.0,1050.0,-29.49491088810365
98450,10.0,1070.0,-32.66945502640822
98470,30.0,1070.0,-27.955615567140665
98490,50.0,1070.0,-26.04511293856639
98510,70.0,1070.0,-28.992690267261683
100290,10.0,1090.0,-31.26072692219307
100310,30.0,1090.0,-29.72834106831819
100330,50.0,1090.0,-26.651042701963117
100350,70.0,1090.0,-25.22101989512636
102130,10.0,1110.0,-30.80860657070049
102150,30.0,1110.0,-31.412006723852368
102170,50.0,1110.0,-28.36375931680788
102190,70.0,1110.0,-24.722347976851935
103970,10.0,1130.0,-32.94516261527847
103990,30.0,1130.0,-33.61397977873964
104010,50.0,1130.0,-31.265327367579587
104030,70.0,1130.0,-26.64895782583325
105810,10.0,1150.0,-33.42336190479186
105830,30.0,1150.0,-35.30370809595929
105850,50.0,1150.0,-31.93202941556786
105870,70.0,1150.0,-26.483565045015485
107650,10.0,1170.0,-37.51136849996817
107670,30.0,1170.0,-36.83784941529935
107690,50.0,1170.0,-28.809001523102932
107710,70.0,1170.0,-25.87329159623392
109490,10.0,1190.0,-36.72707128524688
109510,30.0,1190.0,-34.82355676961853
109530,50.0,1190.0,-25.729657861792926
109550,70.0,1190.0,-25.27318776392176
111330,10.0,1210.0,-32.87573688998049
111350,30.0,1210.0,-30.786534937618924
111370,50.0,1210.0,-23.639213133201633
111390,70.0,1210.0,-24.151152238804936
113170,10.0,1230.0,-30.380344565099737
113190,30.0,1230.0,-27.936171238605358
113210,50.0,1230.0,-22.584952655928983
113230,70.0,1230.0,-23.298705201428305
115010,10.0,1250.0,-27.8118298022829
115030,30.0,1250.0,-25.32340666937434
115050,50.0,1250.0,-22.211979851656896
115070,70.0,1250.0,-22.421573159325813
116850,10.0,1270.0,-27.601065758955208
116870,30.0,1270.0,-24.915772464401726
116890,50.0,1270.0,-24.146219100754934
116910,70.0,1270.0,-23.798465560475123
118690,10.0,1290.0,-23.577022142955883
118710,30.0,1290.0,-23.801690051212844
118730,50.0,1290.0,-27.467687567266914
118750,70.0,1290.0,-26.984294683433035
120530,10.0,1310.0,-22.134762449278885
120550,30.0,1310.0,-24.20711158387747
120570,50.0,1310.0,-29.217908496718586
120590,70.0,1310.0,-26.811968424016353
122370,10.0,1330.0,-22.49168027392423
122390,30.0,1330.0,-26.768114169295863
122410,50.0,1330.0,-28.769223160368355
122430,70.0,1330.0,-24.861530534361265
124210,10.0,1350.0,-21.879919378914032
124230,30.0,1350.0,-28.0331718657272
124250,50.0,1350.0,-27.85574573672893
124270,70.0,1350.0,-24.431785849025086
126050,10.0,1370.0,-24.288795839552137
126070,30.0,1370.0,-28.284537481644033
126090,50.0,1370.0,-26.137212573346364
126110,70.0,1370.0,-24.712838505994256
127890,10.0,1390.0,-26.398174744401853
127910,30.0,1390.0,-27.90111706302291
127930,50.0,1390.0,-25.88902758138145
127950,70.0,1390.0,-25.535042294940574
129730,10.0,1410.0,-28.288478298815853
129750,30.0,1410.0,-27.507661690182204
129770,50.0,1410.0,-27.937509359255294
129790,70.0,1410.0,-27.617945374656585
131570,10.0,1430.0,-28.545212295303305
131590,30.0,1430.0,-27.03751351458765
131610,50.0,1430.0,-28.272267577280143
131630,70.0,1430.0,-27.79641371388312
133410,10.0,1450.0,-28.076467586503064
133430,30.0,1450.0,-27.107962288655575
133450,50.0,1450.0,-26.817135453663933
133470,70.0,1450.0,-25.636460434162224
135250,10.0,1470.0,-29.48603500292079
135270,30.0,1470.0,-28.21016715003929
135290,50.0,1470.0,-25.355330752196366
135310,70.0,1470.0,-26.199534283879814
137090,10.0,1490.0,-29.346588846707217
137110,30.0,1490.0,-27.787176089788154
137130,50.0,1490.0,-24.93582429065103
137150,70.0,1490.0,-27.79172853793828
138930,10.0,1510.0,-27.884971592433786
138950,30.0,1510.0,-25.89590702382489
138970,50.0,1510.0,-24.8971879265894
138990,70.0,1510.0,-27.189012596200804
140770,10.0,1530.0,-28.853133319583186
140790,30.0,1530.0,-27.562453585002164
140810,50.0,1530.0,-26.938444200112247
140830,70.0,1530.0,-26.368191670947745
142610,10.0,1550.0,-30.814289559905774
142630,30.0,1550.0,-28.020825128981127
142650,50.0,1550.0,-29.655175291012878
142670,70.0,1550.0,-27.921499576171037
144450,10.0,1570.0,-32.01260231373597
144470,30.0,1570.0,-25.828101915715457
144490,50.0,1570.0,-29.925478073937803
144510,70.0,1570.0,-28.83351999387418
146290,10.0,1590.0,-31.873667991842957
146310,30.0,1590.0,-26.890537573932384
146330,50.0,1590.0,-30.93962252352508
146350,70.0,1590.0,-30.495028771990356
148130,10.0,1610.0,-31.451591056631134
148150,30.0,1610.0,-25.928438172056733
148170,50.0,1610.0,-31.0738076222474
148190,70.0,1610.0,-32.135963621090234
149970,10.0,1630.0,-30.645347721491564
149990,30.0,1630.0,-25.44685805746477
150010,50.0,1630.0,-29.969269546386908
150030,70.0,1630.0,-31.682953186949863
151810,10.0,1650.0,-29.488556436264176
151830,30.0,1650.0,-26.644458897435285
151850,50.0,1650.0,-31.013249367489458
151870,70.0,1650.0,-34.1921460903586
153650,10.0,1670.0,-30.7226796335998
153670,30.0,1670.0,-27.001407706132603
153690,50.0,1670.0,-32.88819448076759
153710,70.0,1670.0,-37.46431706085509
155490,10.0,1690.0,-31.578240639193865
155510,30.0,1690.0,-28.894191087168682
155530,50.0,1690.0,-33.45592732507026
155550,70.0,1690.0,-35.97767172385904
157330,10.0,1710.0,-32.732530429433325
157350,30.0,1710.0,-30.962361924066812
157370,50.0,1710.0,-31.100300904017942
157390,70.0,1710.0,-33.23396561349027
159170,10.0,1730.0,-33.817898768494835
159190,30.0,1730.0,-33.00588543772524
159210,50.0,1730.0,-30.529932447860574
159230,70.0,1730.0,-33.411394033712504
161010,10.0,1750.0,-35.796636045474415
161030,30.0,1750.0,-34.58542874353339
161050,50.0,1750.0,-31.67910931831494
161070,70.0,1750.0,-34.475482546889076
162850,10.0,1770.0,-36.436236174648094
162870,30.0,1770.0,-35.08630569325256
162890,50.0,1770.0,-32.27578291263496
162910,70.0,1770.0,-35.840940989071484
164690,10.0,1790.0,-34.84680805147997
164710,30.0,1790.0,-38.5760589720439
164730,50.0,1790.0,-34.77250653934331
164750,70.0,1790.0,-36.795999485698765
166530,10.0,1810.0,-33.83984397422932
166550,30.0,1810.0,-37.84779984359512
166570,50.0,1810.0,-33.84309040700779
166590,70.0,1810.0,-33.92294482569512
168370,10.0,1830.0,-32.22253047269514
168390,30.0,1830.0,-34.12460271792943
168410,50.0,1830.0,-31.256750949062084
168430,70.0,1830.0,-30.84204702277634
170210,10.0,1850.0,-32.24479801518594
170230,30.0,1850.0,-37.52565463847334
170250,50.0,1850.0,-35.11096130707443
170270,70.0,1850.0,-31.41714347798551
172050,10.0,1870.0,-32.097056897755756
172070,30.0,1870.0,-37.33055092460365
172090,50.0,1870.0,-37.38807987452626
172110,70.0,1870.0,-32.1485331764787
173890,10.0,1890.0,-32.68411425873903
173910,30.0,1890.0,-37.633630029671856
173930,50.0,1890.0,-36.71612407544904
173950,70.0,1890.0,-33.144242441390325
175730,10.0,1910.0,-33.26062286921804
175750,30.0,1910.0,-37.21829368397149
175770,50.0,1910.0,-35.96161325074779
175790,70.0,1910.0,-33.75311901893755
177570,10.0,1930.0,-31.496558876382398
177590,30.0,1930.0,-34.89847334830528
177610,50.0,1930.0,-33.94811143591816
177630,70.0,1930.0,-32.15297497163871
179410,10.0,1950.0,-29.62071659222275
179430,30.0,1950.0,-34.691997049223794
179450,50.0,1950.0,-33.53962798987065
179470,70.0,1950.0,-31.050729211659124
181250,10.0,1970.0,-30.548450056957716
181270,30.0,1970.0,-35.35001224407761
181290,50.0,1970.0,-34.951306078744686
181310,70.0,1970.0,-32.56302149342136
183090,10.0,1990.0,-31.495373719420776
183110,30.0,1990.0,-39.23925598975073
183130,50.0,1990.0,-39.53053460826818
183150,70.0,1990.0,-33.77004267985718
