,x,y,z
64104,72.0,696.0,-29.054490764321514
65512,8.0,712.0,-29.414000287714465
65528,24.0,712.0,-28.20392228014476
65544,40.0,712.0,-30.487035805911006
65560,56.0,712.0,-33.10095055976993
65576,72.0,712.0,-30.547562298978644
66984,8.0,728.0,-29.13183779923684
67000,24.0,728.0,-28.99608118831642
67016,40.0,728.0,-30.829963649042952
67032,56.0,728.0,-33.79124705097185
67048,72.0,728.0,-33.11215492814556
68456,8.0,744.0,-29.725129133540754
68472,24.0,744.0,-29.311361937520047
68488,40.0,744.0,-30.272519301380267
68504,56.0,744.0,-29.67842565217575
68520,72.0,744.0,-30.829101572029316
69928,8.0,760.0,-29.79855866028356
69944,24.0,760.0,-30.610840879946164
69960,40.0,760.0,-32.21423306353599
69976,56.0,760.0,-29.946062969067235
69992,72.0,760.0,-30.81030226307854
71400,8.0,776.0,-28.946205896542093
71416,24.0,776.0,-31.236017413936334
71432,40.0,776.0,-34.28816925233957
71448,56.0,776.0,-31.20632228203942
71464,72.0,776.0,-30.218436037738833
72872,8.0,792.0,-29.642551561268334
72888,24.0,792.0,-30.46140067903719
72904,40.0,792.0,-33.4727671478938
72920,56.0,792.0,-32.59852635812463
72936,72.0,792.0,-29.74631772614594
74344,8.0,808.0,-29.869934875606138
74360,24.0,808.0,-31.20266487647386
74376,40.0,808.0,-31.342290671605976
74392,56.0,808.0,-32.78284583577554
74408,72.0,808.0,-32.41277436653236
75816,8.0,824.0,-30.42170091013695
75832,24.0,824.0,-31.158419689678045
75848,40.0,824.0,-29.961553222070453
75864,56.0,824.0,-29.905782846502756
75880,72.0,824.0,-31.25157837148565
77288,8.0,840.0,-30.49731726481792
77304,24.0,840.0,-35.046110573784134
77320,40.0,840.0,-33.482988563704346
77336,56.0,840.0,-28.68587407112381
77352,72.0,840.0,-32.59595053347981
78760,8.0,856.0,-28.87546038728705
78776,24.0,856.0,-35.0171005456511
78792,40.0,856.0,-34.470124852777886
78808,56.0,856.0,-30.208641103601998
78824,72.0,856.0,-32.83694138569605
80232,8.0,872.0,-29.224985072088668
80248,24.0,872.0,-29.464134344143627
80264,40.0,872.0,-28.877505464840723
80280,56.0,872.0,-31.025510873583528
80296,72.0,872.0,-32.07329660449467
81704,8.0,888.0,-30.503884664939314
81720,24.0,888.0,-29.654755321942606
81736,40.0,888.0,-25.685856319870673
81752,56.0,888.0,-27.86419263194909
81768,72.0,888.0,-30.617371362295515
83176,8.0,904.0,-30.929656364934445
83192,24.0,904.0,-32.152187221302384
83208,40.0,904.0,-27.89398959092619
83224,56.0,904.0,-28.00143232045814
83240,72.0,904.0,-29.379944887059796
84648,8.0,920.0,-29.445289148650662
84664,24.0,920.0,-31.348440630186484
84680,40.0,920.0,-29.058600000887928
84696,56.0,920.0,-29.160611604756138
84712,72.0,920.0,-28.15582997212935
86120,8.0,936.0,-29.121025466768895
86136,24.0,936.0,-28.44775379687735
86152,40.0,936.0,-26.73753192314856
86168,56.0,936.0,-27.45876858062116
86184,72.0,936.0,-27.991642937979044
87592,8.0,952.0,-30.67314503087446
87608,24.0,952.0,-28.33422317360406
87624,40.0,952.0,-30.103183314389707
87640,56.0,952.0,-31.05699661447091
87656,72.0,952.0,-30.972411512887813
89064,8.0,968.0,-31.552027372100603
89080,24.0,968.0,-29.396194038339548
89096,40.0,968.0,-30.751459999260877
89112,56.0,968.0,-31.185887731733267
89128,72.0,968.0,-29.048606878046154
90536,8.0,984.0,-31.3828989496094
90552,24.0,984.0,-29.76529132672536
90568,40.0,984.0,-27.966951893511197
90584,56.0,984.0,-29.626283581780562
90600,72.0,984.0,-27.578630516742134
92008,8.0,1000.0,-30.113714715080686
92024,24.0,1000.0,-29.644542791745497
92040,40.0,1000.0,-29.082334933008205
92056,56.0,1000.0,-29.08712893242407
92072,72.0,1000.0,-27.902036964506863
93480,8.0,1016.0,-28.1971963812969
93496,24.0,1016.0,-28.250407402563216
93512,40.0,1016.0,-28.837621746647148
93528,56.0,1016.0,-26.691161686198615
93544,72.0,1016.0,-27.22773589759249
94952,8.0,1032.0,-27.065050998018716
94968,24.0,1032.0,-26.148187978148165
94984,40.0,1032.0,-26.254681062330643
95000,56.0,1032.0,-25.212987950804692
95016,72.0,1032.0,-25.95653857578596
96424,8.0,1048.0,-28.767765913994936
96440,24.0,1048.0,-28.339506805777894
96456,40.0,1048.0,-27.946870396564098
96472,56.0,1048.0,-24.77846515302278
96488,72.0,1048.0,-26.85052362201124
97896,8.0,1064.0,-28.237406371885402
97912,24.0,1064.0,-28.345171571655435
97928,40.0,1064.0,-28.72713808324519
97944,56.0,1064.0,-25.11128350094149
97960,72.0,1064.0,-28.05246478618077
99368,8.0,1080.0,-28.75810378163438
99384,24.0,1080.0,-26.34193984239459
99400,40.0,1080.0,-26.782546181790455
99416,56.0,1080.0,-25.57279193225659
99432,72.0,1080.0,-26.041720854615654
100840,8.0,1096.0,-32.30271878014432
100856,24.0,1096.0,-30.888677761695018
100872,40.0,1096.0,-27.844625787983063
100888,56.0,1096.0,-25.734846445129428
100904,72.0,1096.0,-24.552608644702858
102312,8.0,1112.0,-32.06383711732198
102328,24.0,1112.0,-32.696206773564654
102344,40.0,1112.0,-28.94049901448974
102360,56.0,1112.0,-25.988758556688133
102376,72.0,1112.0,-26.013158277491595
103784,8.0,1128.0,-31.909652098987202
103800,24.0,1128.0,-30.252201845422878
103816,40.0,1128.0,-30.09275596159711
103832,56.0,1128.0,-29.27689847966527
103848,72.0,1128.0,-27.24317603514843
105256,8.0,1144.0,-31.88228977272011
105272,24.0,1144.0,-30.42979343031682
105288,40.0,1144.0,-30.086882369275994
105304,56.0,1144.0,-30.605384999902924
105320,72.0,1144.0,-27.63504004068512
106728,8.0,1160.0,-34.498286552493056
106744,24.0,1160.0,-33.63805908357478
106760,40.0,1160.0,-30.16052820414326
106776,56.0,1160.0,-27.38328583180173
106792,72.0,1160.0,-27.441539048078724
108200,8.0,1176.0,-37.593982899365116
108216,24.0,1176.0,-35.44559275503506
108232,40.0,1176.0,-31.9912966646828
108248,56.0,1176.0,-26.21648027847096
108264,72.0,1176.0,-27.474273614752732
109672,8.0,1192.0,-33.8946057529707
109688,24.0,1192.0,-33.402223868500705
109704,40.0,1192.0,-31.784213075578545
109720,56.0,1192.0,-27.23727946331581
109736,72.0,1192.0,-27.092199126908074
111144,8.0,1208.0,-31.541225336540982
111160,24.0,1208.0,-28.723905680438897
111176,40.0,1208.0,-27.72824841788419
111192,56.0,1208.0,-25.992335067138637
111208,72.0,1208.0,-24.788568000716126
112616,8.0,1224.0,-29.09057472697553
112632,24.0,1224.0,-25.374735669699493
112648,40.0,1224.0,-25.097540876377238
112664,56.0,1224.0,-23.717973799508968
112680,72.0,1224.0,-23.60358373564214
114088,8.0,1240.0,-25.997906628499695
114104,24.0,1240.0,-24.015395836878
114120,40.0,1240.0,-25.131165057493774
114136,56.0,1240.0,-24.29629690117782
114152,72.0,1240.0,-23.67523095162912
115560,8.0,1256.0,-26.64542662344754
115576,24.0,1256.0,-23.5768097819022
115592,40.0,1256.0,-26.032536600765546
115608,56.0,1256.0,-24.79296990024147
115624,72.0,1256.0,-23.295719635955294
117032,8.0,1272.0,-26.647463246151094
117048,24.0,1272.0,-24.683405817940432
117064,40.0,1272.0,-25.904335457775126
117080,56.0,1272.0,-23.883829522853333
117096,72.0,1272.0,-24.083551504883165
118504,8.0,1288.0,-24.266770704259557
118520,24.0,1288.0,-26.093306708430433
118536,40.0,1288.0,-25.80609608351167
118552,56.0,1288.0,-24.125073970180146
118568,72.0,1288.0,-25.621873736603398
119976,8.0,1304.0,-21.972415392106907
119992,24.0,1304.0,-26.230756997691813
120008,40.0,1304.0,-26.13948889169344
120024,56.0,1304.0,-25.149323566551445
120040,72.0,1304.0,-26.196170770406773
121448,8.0,1320.0,-22.907297104158783
121464,24.0,1320.0,-26.148756494237936
121480,40.0,1320.0,-25.220083781206515
121496,56.0,1320.0,-25.796539856680667
121512,72.0,1320.0,-26.113208256443656
122920,8.0,1336.0,-24.077600346380983
122936,24.0,1336.0,-25.88597404001343
122952,40.0,1336.0,-24.325687871911477
122968,56.0,1336.0,-25.13992355990517
122984,72.0,1336.0,-25.93073176896444
124392,8.0,1352.0,-24.132385395990262
124408,24.0,1352.0,-24.908941536106344
124424,40.0,1352.0,-24.64918912545569
124440,56.0,1352.0,-24.505445208930013
124456,72.0,1352.0,-25.533148268017595
125864,8.0,1368.0,-26.94682209438244
125880,24.0,1368.0,-26.789852327015897
125896,40.0,1368.0,-25.711684623157932
125912,56.0,1368.0,-25.22026269811318
125928,72.0,1368.0,-24.15422091776482
127336,8.0,1384.0,-27.505616689480092
127352,24.0,1384.0,-27.800322714718707
127368,40.0,1384.0,-27.186506498344702
127384,56.0,1384.0,-27.097044575137332
127400,72.0,1384.0,-24.1782402257056
128808,8.0,1400.0,-27.78029980514337
128824,24.0,1400.0,-27.046901649002667
128840,40.0,1400.0,-26.814139796482102
128856,56.0,1400.0,-27.698738221001992
128872,72.0,1400.0,-24.930195418956906
130280,8.0,1416.0,-29.04555747634162
130296,24.0,1416.0,-28.737838525489686
130312,40.0,1416.0,-26.551658262315488
130328,56.0,1416.0,-27.34007159224707
130344,72.0,1416.0,-25.08538175528696
131752,8.0,1432.0,-27.359545279787557
131768,24.0,1432.0,-28.197669568381585
131784,40.0,1432.0,-26.603827617744557
131800,56.0,1432.0,-28.653422929646275
131816,72.0,1432.0,-27.860738324023753
133224,8.0,1448.0,-26.525774245199624
133240,24.0,1448.0,-27.971828048566056
133256,40.0,1448.0,-27.02393657624781
133272,56.0,1448.0,-27.970041016228087
133288,72.0,1448.0,-28.178910477865422
134696,8.0,1464.0,-27.05487225605078
134712,24.0,1464.0,-30.338721761145433
134728,40.0,1464.0,-29.87624377072365
134744,56.0,1464.0,-25.321624785079983
134760,72.0,1464.0,-26.61540547188025
136168,8.0,1480.0,-27.251534322105684
136184,24.0,1480.0,-29.652514377231896
136200,40.0,1480.0,-29.57732626295971
136216,56.0,1480.0,-24.77870573587429
136232,72.0,1480.0,-28.12490712906256
137640,8.0,1496.0,-27.135972261919946
137656,24.0,1496.0,-27.024913876614974
137672,40.0,1496.0,-27.44861602548526
137688,56.0,1496.0,-24.228827433545746
137704,72.0,1496.0,-28.508401493760797
139112,8.0,1512.0,-27.372028740932496
139128,24.0,1512.0,-27.03032029280699
139144,40.0,1512.0,-28.51043703814454
139160,56.0,1512.0,-25.255188507634422
139176,72.0,1512.0,-27.39936235906175
140584,8.0,1528.0,-28.652483394284904
140600,24.0,1528.0,-27.159567311768836
140616,40.0,1528.0,-30.13245378223818
140632,56.0,1528.0,-27.706864533225236
140648,72.0,1528.0,-26.918593136992815
142056,8.0,1544.0,-28.86753887013772
142072,24.0,1544.0,-26.814883516063954
142088,40.0,1544.0,-32.0448927349774
142104,56.0,1544.0,-30.938442101456047
142120,72.0,1544.0,-27.482037535220577
143528,8.0,1560.0,-29.763533815276467
143544,24.0,1560.0,-25.719250645129392
143560,40.0,1560.0,-33.164212934492745
143576,56.0,1560.0,-33.22299610441415
143592,72.0,1560.0,-27.69708261752061
145000,8.0,1576.0,-32.62754613911447
145016,24.0,1576.0,-26.372724455112582
145032,40.0,1576.0,-32.579270893010595
145048,56.0,1576.0,-33.98571825925176
145064,72.0,1576.0,-28.394861358375685
146472,8.0,1592.0,-32.139821808041866
146488,24.0,1592.0,-26.450935596624213
146504,40.0,1592.0,-30.021875531891347
146520,56.0,1592.0,-33.47683099150443
146536,72.0,1592.0,-30.40024320341827
147944,8.0,1608.0,-32.37648130527522
147960,24.0,1608.0,-25.89191904196351
147976,40.0,1608.0,-27.92240383470145
147992,56.0,1608.0,-32.657256499191384
148008,72.0,1608.0,-31.1730908616641
149416,8.0,1624.0,-32.30210644590209
149432,24.0,1624.0,-26.5179785630008
149448,40.0,1624.0,-28.044149659998837
149464,56.0,1624.0,-33.78014357896077
149480,72.0,1624.0,-32.44240316281354
150888,8.0,1640.0,-31.54881098451688
150904,24.0,1640.0,-27.35097746753161
150920,40.0,1640.0,-28.199165653453466
150936,56.0,1640.0,-33.83127343655205
150952,72.0,1640.0,-33.267241893234576
152360,8.0,1656.0,-30.787022119384034
152376,24.0,1656.0,-27.75717155823538
152392,40.0,1656.0,-26.69648628219649
152408,56.0,1656.0,-33.46479442356002
152424,72.0,1656.0,-35.37673962535514
153832,8.0,1672.0,-31.55681126805835
153848,24.0,1672.0,-28.579709256952043
153864,40.0,1672.0,-26.844560600277834
153880,56.0,1672.0,-34.79678508796044
153896,72.0,1672.0,-37.80102881796846
155304,8.0,1688.0,-32.287777203335864
155320,24.0,1688.0,-29.69741596123565
155336,40.0,1688.0,-28.24185932988013
155352,56.0,1688.0,-35.71407265324595
155368,72.0,1688.0,-36.348900534171776
156776,8.0,1704.0,-33.68204320421006
156792,24.0,1704.0,-32.497244086642326
156808,40.0,1704.0,-29.43221719121971
156824,56.0,1704.0,-35.60406276591928
156840,72.0,1704.0,-35.06240290324078
158248,8.0,1720.0,-34.19284487147597
158264,24.0,1720.0,-33.581766224935386
158280,40.0,1720.0,-29.347344613930204
158296,56.0,1720.0,-32.26735494640087
158312,72.0,1720.0,-34.90292648806065
159720,8.0,1736.0,-31.17369087523987
159736,24.0,1736.0,-31.725819054768966
159752,40.0,1736.0,-29.411658430046923
159768,56.0,1736.0,-30.054710455917636
159784,72.0,1736.0,-32.016097226761175
161192,8.0,1752.0,-34.69042912951831
161208,24.0,1752.0,-34.275611675325095
161224,40.0,1752.0,-30.769497087645274
161240,56.0,1752.0,-31.227336345231777
161256,72.0,1752.0,-31.89302473624908
162664,8.0,1768.0,-37.907640077308386
162680,24.0,1768.0,-37.400181629851915
162696,40.0,1768.0,-32.012218482284865
162712,56.0,1768.0,-32.62956326715654
162728,72.0,1768.0,-35.077887265832594
164136,8.0,1784.0,-33.768915623997984
164152,24.0,1784.0,-35.43138481667376
164168,40.0,1784.0,-32.94268701942161
164184,56.0,1784.0,-32.97283443454071
164200,72.0,1784.0,-35.32893506980155
165608,8.0,1800.0,-30.63042139447453
165624,24.0,1800.0,-32.94275735800359
165640,40.0,1800.0,-34.388137554019565
165656,56.0,1800.0,-33.84706416614409
165672,72.0,1800.0,-33.24880357426555
167080,8.0,1816.0,-32.5140366264782
167096,24.0,1816.0,-35.672751842500965
167112,40.0,1816.0,-35.805800435645054
167128,56.0,1816.0,-32.724949896395785
167144,72.0,1816.0,-32.098620383992674
168552,8.0,1832.0,-31.25317451456313
168568,24.0,1832.0,-36.428493791617015
168584,40.0,1832.0,-36.252903554233114
168600,56.0,1832.0,-31.34568160664807
168616,72.0,1832.0,-32.11291681094049
170024,8.0,1848.0,-29.515365975492603
170040,24.0,1848.0,-34.534655223369725
170056,40.0,1848.0,-36.1861006745654
170072,56.0,1848.0,-32.029566763711486
170088,72.0,1848.0,-32.09556287739226
171496,8.0,1864.0,-31.909323338216232
171512,24.0,1864.0,-35.37579252700833
171528,40.0,1864.0,-37.11657203619375
171544,56.0,1864.0,-33.30589094733422
171560,72.0,1864.0,-31.611818893733027
172968,8.0,1880.0,-31.423429716589176
172984,24.0,1880.0,-35.177979358381975
173000,40.0,1880.0,-37.86132854825217
173016,56.0,1880.0,-34.16381149804434
173032,72.0,1880.0,-31.74781745089806
174440,8.0,1896.0,-30.117830320392148
174456,24.0,1896.0,-35.19406034078833
174472,40.0,1896.0,-38.28181411536648
174488,56.0,1896.0,-34.57563818245163
174504,72.0,1896.0,-33.65675609109254
175912,8.0,1912.0,-32.622617598581
175928,24.0,1912.0,-37.57593842415936
175944,40.0,1912.0,-38.778432606223404
175960,56.0,1912.0,-34.868649757180464
175976,72.0,1912.0,-33.95734276714367
177384,8.0,1928.0,-31.78168289898691
177400,24.0,1928.0,-36.199278807571254
177416,40.0,1928.0,-37.34561376357912
177432,56.0,1928.0,-33.647010506307275
177448,72.0,1928.0,-32.20288820364373
178856,8.0,1944.0,-29.447123758832586
178872,24.0,1944.0,-32.726895585577104
178888,40.0,1944.0,-35.81695013184398
178904,56.0,1944.0,-32.95706815097354
178920,72.0,1944.0,-30.532261377914843
180328,8.0,1960.0,-29.861966249458593
180344,24.0,1960.0,-32.89568060526984
180360,40.0,1960.0,-36.251970163249815
180376,56.0,1960.0,-34.08634423679736
180392,72.0,1960.0,-31.343334785426247
181800,8.0,1976.0,-30.408909695358172
181816,24.0,1976.0,-35.10956227101977
181832,40.0,1976.0,-36.503255602982684
181848,56.0,1976.0,-34.532225194442205
181864,72.0,1976.0,-32.76548752726793
183272,8.0,1992.0,-31.445315683923635
183288,24.0,1992.0,-34.49795932905169
183304,40.0,1992.0,-36.33614744735825
183320,56.0,1992.0,-35.269584925438345
183336,72.0,1992.0,-32.82580775058201
184744,8.0,2008.0,-30.978651802174564
184760,24.0,2008.0,-33.45637666515299
184776,40.0,2008.0,-39.5855840526188
184792,56.0,2008.0,-38.289243371706945
184808,72.0,2008.0,-32.51490128876432
