,x,y,z
4108,60.0,44.0,-37.04348514388036
4116,68.0,44.0,-38.09573965011916
4124,76.0,44.0,-40.64774237900806
4132,84.0,44.0,-40.748816970840124
4788,4.0,52.0,-37.70810338511045
4796,12.0,52.0,-37.29997400913283
4804,20.0,52.0,-34.24637552933488
4812,28.0,52.0,-38.352052045681624
4820,36.0,52.0,-37.400470464288546
4828,44.0,52.0,-36.72929993686507
4836,52.0,52.0,-39.303073617573666
4844,60.0,52.0,-37.39825351671298
4852,68.0,52.0,-37.55426010216911
4860,76.0,52.0,-40.8035060176787
4868,84.0,52.0,-41.197074644850815
5524,4.0,60.0,-38.31727008295553
5532,12.0,60.0,-35.65613422704582
5540,20.0,60.0,-35.579943193853246
5548,28.0,60.0,-38.279629466250555
5556,36.0,60.0,-37.9693870881639
5564,44.0,60.0,-38.5819416812611
5572,52.0,60.0,-38.94839376364417
5580,60.0,60.0,-37.27194010959103
5588,68.0,60.0,-36.41012047993414
5596,76.0,60.0,-41.91208863867978
5604,84.0,60.0,-41.21645740333125
6260,4.0,68.0,-41.77063734253127
6268,12.0,68.0,-33.21682999749975
6276,20.0,68.0,-35.98092539131638
6284,28.0,68.0,-39.26409831777267
6292,36.0,68.0,-39.13912618109516
6300,44.0,68.0,-37.751761746721
6308,52.0,68.0,-37.44424487217285
6316,60.0,68.0,-36.23075505766366
6324,68.0,68.0,-38.78021431176506
6332,76.0,68.0,-41.714902573657405
6340,84.0,68.0,-39.5430151135432
6996,4.0,76.0,-40.54428913916891
7004,12.0,76.0,-33.4605678845674
7012,20.0,76.0,-40.363036742715785
7020,28.0,76.0,-39.28863679652747
7028,36.0,76.0,-38.934438429444725
7036,44.0,76.0,-37.25386904733515
7044,52.0,76.0,-35.42994229435347
7052,60.0,76.0,-34.469586494485554
7060,68.0,76.0,-37.761629341138715
7068,76.0,76.0,-41.20034189035766
7076,84.0,76.0,-40.29391913270261
7732,4.0,84.0,-39.34897390689696
7740,12.0,84.0,-36.73343359214545
7748,20.0,84.0,-42.05765924265989
7756,28.0,84.0,-39.81355810728406
7764,36.0,84.0,-38.44327521257533
7772,44.0,84.0,-37.21821155889752
7780,52.0,84.0,-35.60571938761881
7788,60.0,84.0,-35.76294212491742
7796,68.0,84.0,-37.706531897750224
7804,76.0,84.0,-41.32450756155707
7812,84.0,84.0,-42.55796671434465
8468,4.0,92.0,-37.335650011163544
8476,12.0,92.0,-35.78465833729968
8484,20.0,92.0,-39.06005091553537
8492,28.0,92.0,-38.824874390932
8500,36.0,92.0,-36.92660404553502
8508,44.0,92.0,-36.10918948936833
8516,52.0,92.0,-34.91494481219655
8524,60.0,92.0,-37.14991249210524
8532,68.0,92.0,-37.96024194144496
8540,76.0,92.0,-41.85298408751267
8548,84.0,92.0,-43.00845474195065
9204,4.0,100.0,-36.00296224859566
9212,12.0,100.0,-35.225016890296885
9220,20.0,100.0,-38.078726234441454
9228,28.0,100.0,-38.92788808538623
9236,36.0,100.0,-37.01285511657533
9244,44.0,100.0,-34.78285913746819
9252,52.0,100.0,-33.32719552998634
9260,60.0,100.0,-37.52794087939847
9268,68.0,100.0,-38.572867414686726
9276,76.0,100.0,-42.54489365507718
9284,84.0,100.0,-41.9310184063432
9940,4.0,108.0,-37.66562229983243
9948,12.0,108.0,-37.174919611585445
9956,20.0,108.0,-38.12494976262428
9964,28.0,108.0,-40.1734548749227
9972,36.0,108.0,-38.11017892110032
9980,44.0,108.0,-34.2702653930259
9988,52.0,108.0,-33.969616039009
9996,60.0,108.0,-37.7186900986454
10004,68.0,108.0,-38.874996782216535
10012,76.0,108.0,-41.60707136012352
10020,84.0,108.0,-40.90777119796873
10676,4.0,116.0,-39.3985181299003
10684,12.0,116.0,-40.583399058976745
10692,20.0,116.0,-38.95626795325508
10700,28.0,116.0,-38.62966865730653
10708,36.0,116.0,-38.38669974172983
10716,44.0,116.0,-33.66121758071025
10724,52.0,116.0,-34.92241433176374
10732,60.0,116.0,-38.073516485462335
10740,68.0,116.0,-41.60178874602976
10748,76.0,116.0,-40.40509408769186
10756,84.0,116.0,-42.5520756563136
11412,4.0,124.0,-39.64280865071465
11420,12.0,124.0,-40.96936061569023
11428,20.0,124.0,-37.77050527830794
11436,28.0,124.0,-37.41822560226271
11444,36.0,124.0,-36.05697908511934
11452,44.0,124.0,-33.886110048294086
11460,52.0,124.0,-35.52014303527842
11468,60.0,124.0,-37.694227104476845
11476,68.0,124.0,-39.56916053443297
11484,76.0,124.0,-42.888009933226314
11492,84.0,124.0,-42.86413182870063
12148,4.0,132.0,-36.44790181617505
12156,12.0,132.0,-38.82768364154682
12164,20.0,132.0,-37.185808387666
12172,28.0,132.0,-37.281053992133295
12180,36.0,132.0,-35.95225232222197
12188,44.0,132.0,-33.91969334098757
12196,52.0,132.0,-35.02057375318007
12204,60.0,132.0,-37.79107352721824
12212,68.0,132.0,-37.581005532288025
12220,76.0,132.0,-41.58899457252462
12228,84.0,132.0,-42.68894063705083
12884,4.0,140.0,-37.0888072253934
12892,12.0,140.0,-39.465880704882856
12900,20.0,140.0,-37.40936406188856
12908,28.0,140.0,-36.94834879979528
12916,36.0,140.0,-34.3403857457506
12924,44.0,140.0,-33.55210988238128
12932,52.0,140.0,-35.13474486127775
12940,60.0,140.0,-38.89829258492425
12948,68.0,140.0,-37.85877255529487
12956,76.0,140.0,-40.47105554976262
12964,84.0,140.0,-42.54172259750211
13620,4.0,148.0,-37.536015075833625
13628,12.0,148.0,-39.543072165104356
13636,20.0,148.0,-38.1301412066376
13644,28.0,148.0,-36.901610756485645
13652,36.0,148.0,-33.6677215972945
13660,44.0,148.0,-33.18490647656481
13668,52.0,148.0,-35.821130699062486
13676,60.0,148.0,-37.19531560593761
13684,68.0,148.0,-37.22843841367345
13692,76.0,148.0,-39.93673035536656
13700,84.0,148.0,-40.688352166880065
14356,4.0,156.0,-36.85981821862686
14364,12.0,156.0,-38.29517900275389
14372,20.0,156.0,-36.455188403102966
14380,28.0,156.0,-34.07458185708198
14388,36.0,156.0,-33.03128317263752
14396,44.0,156.0,-31.30728767871968
14404,52.0,156.0,-35.594778132758286
14412,60.0,156.0,-36.91089262687951
14420,68.0,156.0,-37.62581260503288
14428,76.0,156.0,-40.69914246320656
14436,84.0,156.0,-42.43254586033291
15092,4.0,164.0,-36.32269781634586
15100,12.0,164.0,-36.091442096681604
15108,20.0,164.0,-35.32992728827527
15116,28.0,164.0,-33.25086555500067
15124,36.0,164.0,-35.061698482762246
15132,44.0,164.0,-32.18447124137112
15140,52.0,164.0,-35.23378744521761
15148,60.0,164.0,-36.071166075278526
15156,68.0,164.0,-38.46970017633232
15164,76.0,164.0,-40.87069290279624
15172,84.0,164.0,-39.32798358505641
15828,4.0,172.0,-34.00224760569035
15836,12.0,172.0,-34.878097302964136
15844,20.0,172.0,-36.9378150208676
15852,28.0,172.0,-35.86885847026341
15860,36.0,172.0,-34.735263283043004
15868,44.0,172.0,-32.976598180340794
15876,52.0,172.0,-35.21938394412907
15884,60.0,172.0,-38.43987196642887
15892,68.0,172.0,-40.50465628164804
15900,76.0,172.0,-39.57513182445477
15908,84.0,172.0,-39.671888833285394
16564,4.0,180.0,-34.20506985389558
16572,12.0,180.0,-35.59257598214478
16580,20.0,180.0,-39.01983143598581
16588,28.0,180.0,-35.73932330487379
16596,36.0,180.0,-34.70127802128475
16604,44.0,180.0,-33.73533694001634
16612,52.0,180.0,-33.800275490742976
16620,60.0,180.0,-37.81876514169539
16628,68.0,180.0,-40.09140665845163
16636,76.0,180.0,-39.02519080737492
16644,84.0,180.0,-36.626854247508724
17300,4.0,188.0,-33.349276751604755
17308,12.0,188.0,-36.49192525188035
17316,20.0,188.0,-38.26077669551637
17324,28.0,188.0,-32.98510953988901
17332,36.0,188.0,-34.676761532128076
17340,44.0,188.0,-34.05704044181911
17348,52.0,188.0,-32.74613483070567
17356,60.0,188.0,-38.3269428969758
17364,68.0,188.0,-40.64674151411896
17372,76.0,188.0,-38.997749234352725
17380,84.0,188.0,-35.335811347676206
18036,4.0,196.0,-34.029162775024304
18044,12.0,196.0,-36.7339408062185
18052,20.0,196.0,-36.883403963971745
18060,28.0,196.0,-33.19176816035301
18068,36.0,196.0,-34.47954732277315
18076,44.0,196.0,-34.15886725081803
18084,52.0,196.0,-31.661339473055083
18092,60.0,196.0,-36.596570576876914
18100,68.0,196.0,-39.00227790843138
18108,76.0,196.0,-39.02244587007422
18116,84.0,196.0,-38.03905782714838
18772,4.0,204.0,-34.2717306824972
18780,12.0,204.0,-35.922016584197536
18788,20.0,204.0,-37.155166004985176
18796,28.0,204.0,-33.49717177184944
18804,36.0,204.0,-33.70271956230483
18812,44.0,204.0,-34.64348481781023
18820,52.0,204.0,-33.448757816073005
18828,60.0,204.0,-34.62308243912014
18836,68.0,204.0,-36.36465666464388
18844,76.0,204.0,-38.96938487519604
18852,84.0,204.0,-38.82873808988099
19508,4.0,212.0,-34.56234193489751
19516,12.0,212.0,-34.282516916655034
19524,20.0,212.0,-37.95046307883563
19532,28.0,212.0,-33.285341629022575
19540,36.0,212.0,-33.27660292144034
19548,44.0,212.0,-33.310554244134245
19556,52.0,212.0,-33.765475740191526
19564,60.0,212.0,-32.92868557381622
19572,68.0,212.0,-34.58968074869475
19580,76.0,212.0,-39.212012508421886
19588,84.0,212.0,-38.69801160250524
20244,4.0,220.0,-34.7080495438346
20252,12.0,220.0,-34.09009454164432
20260,20.0,220.0,-36.818850166542454
20268,28.0,220.0,-33.28745884082547
20276,36.0,220.0,-33.65750143525302
20284,44.0,220.0,-32.06741237619306
20292,52.0,220.0,-32.48419271524233
20300,60.0,220.0,-33.09042078345364
20308,68.0,220.0,-37.08758108761466
20316,76.0,220.0,-39.451782621939884
20324,84.0,220.0,-34.89894196838694
20980,4.0,228.0,-36.4701754164234
20988,12.0,228.0,-34.78845679403929
20996,20.0,228.0,-36.01676301206417
21004,28.0,228.0,-34.86425742808103
21012,36.0,228.0,-32.628379434249226
21020,44.0,228.0,-31.66751500250485
21028,52.0,228.0,-32.174609673331666
21036,60.0,228.0,-33.22500794216205
21044,68.0,228.0,-39.3260380568017
21052,76.0,228.0,-42.22613500855029
21060,84.0,228.0,-32.79160712007711
21716,4.0,236.0,-37.360737235249836
21724,12.0,236.0,-35.023626860289866
21732,20.0,236.0,-33.05405797524317
21740,28.0,236.0,-34.1106065369103
21748,36.0,236.0,-31.655302839063797
21756,44.0,236.0,-32.818860205038106
21764,52.0,236.0,-33.55711292954971
21772,60.0,236.0,-35.84311289223381
21780,68.0,236.0,-35.98437699584101
21788,76.0,236.0,-35.953250668763665
21796,84.0,236.0,-32.777292025383545
22452,4.0,244.0,-32.20726993856221
22460,12.0,244.0,-32.541031722966004
22468,20.0,244.0,-31.94104967252013
22476,28.0,244.0,-35.65143503995656
22484,36.0,244.0,-31.93300321148157
22492,44.0,244.0,-31.04165828470844
22500,52.0,244.0,-32.6721214203096
22508,60.0,244.0,-36.82426220086048
22516,68.0,244.0,-38.24160262793534
22524,76.0,244.0,-36.03016049121135
22532,84.0,244.0,-34.209058283640296
23188,4.0,252.0,-31.668469999373556
23196,12.0,252.0,-31.603172482564986
23204,20.0,252.0,-30.887031356489324
23212,28.0,252.0,-35.95233168643603
23220,36.0,252.0,-31.39732289353043
23228,44.0,252.0,-29.897251123135213
23236,52.0,252.0,-31.704579231842214
23244,60.0,252.0,-37.45108453569452
23252,68.0,252.0,-37.06604574386448
23260,76.0,252.0,-36.66520121750359
23268,84.0,252.0,-36.0062794890442
23924,4.0,260.0,-33.07778221905525
23932,12.0,260.0,-33.322102110418506
23940,20.0,260.0,-31.475729506361834
23948,28.0,260.0,-33.181536533557505
23956,36.0,260.0,-32.70714114859771
23964,44.0,260.0,-31.130842492756347
23972,52.0,260.0,-34.80859147620016
23980,60.0,260.0,-34.98528634201454
23988,68.0,260.0,-34.99617263950837
23996,76.0,260.0,-33.0092348918975
24004,84.0,260.0,-34.640994981674126
24660,4.0,268.0,-34.63216394725501
24668,12.0,268.0,-34.141892059329074
24676,20.0,268.0,-32.45849718096022
24684,28.0,268.0,-31.302783703801826
24692,36.0,268.0,-33.76743227545729
24700,44.0,268.0,-30.222986003991206
24708,52.0,268.0,-33.352803302203384
24716,60.0,268.0,-33.419948133661414
24724,68.0,268.0,-35.30661621333113
24732,76.0,268.0,-32.86322080523274
24740,84.0,268.0,-31.59915668570133
25396,4.0,276.0,-35.35923492058924
25404,12.0,276.0,-33.3507324336352
25412,20.0,276.0,-30.982931842608274
25420,28.0,276.0,-31.79547668106435
25428,36.0,276.0,-34.30030568579787
25436,44.0,276.0,-30.387683072642574
25444,52.0,276.0,-31.39808273465524
25452,60.0,276.0,-32.570267300379236
25460,68.0,276.0,-35.17679053262477
25468,76.0,276.0,-35.91323084875962
25476,84.0,276.0,-32.38699054425574
26132,4.0,284.0,-35.83224382214856
26140,12.0,284.0,-32.71683913295577
26148,20.0,284.0,-29.70754327085282
26156,28.0,284.0,-29.106622786918432
26164,36.0,284.0,-29.857061146993058
26172,44.0,284.0,-31.144861549087278
26180,52.0,284.0,-30.546619063514537
26188,60.0,284.0,-32.25524426371646
26196,68.0,284.0,-36.240306478682456
26204,76.0,284.0,-35.828903235551266
26212,84.0,284.0,-31.424298085268788
26868,4.0,292.0,-35.74268454537155
26876,12.0,292.0,-33.27642706838568
26884,20.0,292.0,-31.210312301917067
26892,28.0,292.0,-29.70466824610926
26900,36.0,292.0,-30.656034936229656
26908,44.0,292.0,-32.96115605995494
26916,52.0,292.0,-30.82642033802678
26924,60.0,292.0,-33.75660618925088
26932,68.0,292.0,-38.817779324193836
26940,76.0,292.0,-35.119609967641814
26948,84.0,292.0,-30.884155503029316
27604,4.0,300.0,-35.884927426456876
27612,12.0,300.0,-34.106077278496755
27620,20.0,300.0,-31.86700546202877
27628,28.0,300.0,-30.815790764960777
27636,36.0,300.0,-31.987586059114154
27644,44.0,300.0,-32.64473799243182
27652,52.0,300.0,-33.92112856806658
27660,60.0,300.0,-39.561083698019964
27668,68.0,300.0,-38.99910107768428
27676,76.0,300.0,-33.4991477694843
27684,84.0,300.0,-30.160907306722038
28340,4.0,308.0,-34.28751746769543
28348,12.0,308.0,-30.97064014008601
28356,20.0,308.0,-34.094551384172064
28364,28.0,308.0,-31.10352658293763
28372,36.0,308.0,-35.101036704057
28380,44.0,308.0,-30.824166235542155
28388,52.0,308.0,-35.21720011677159
28396,60.0,308.0,-42.890311695147055
28404,68.0,308.0,-38.09815905403166
28412,76.0,308.0,-33.91674664615497
28420,84.0,308.0,-30.68290739985061
29076,4.0,316.0,-34.4699944450155
29084,12.0,316.0,-30.15588308884306
29092,20.0,316.0,-31.9597279660736
29100,28.0,316.0,-30.36479569592923
29108,36.0,316.0,-31.149789446298396
29116,44.0,316.0,-30.7427476010578
29124,52.0,316.0,-35.92186790626999
29132,60.0,316.0,-39.296283783228326
29140,68.0,316.0,-35.541488939394696
29148,76.0,316.0,-33.570456525302085
29156,84.0,316.0,-30.414445029007343
29812,4.0,324.0,-32.29211284617727
29820,12.0,324.0,-31.46213653226496
29828,20.0,324.0,-31.765673026076477
29836,28.0,324.0,-31.825622390494004
29844,36.0,324.0,-31.708595085052643
29852,44.0,324.0,-30.784772238252366
29860,52.0,324.0,-35.53136095954615
29868,60.0,324.0,-39.489530851548004
29876,68.0,324.0,-34.06178313493298
29884,76.0,324.0,-31.109210137063634
29892,84.0,324.0,-28.935325156393368
30548,4.0,332.0,-29.355030363826806
30556,12.0,332.0,-31.016442428295022
30564,20.0,332.0,-32.00705095106929
30572,28.0,332.0,-31.571639845319147
30580,36.0,332.0,-29.904288849027118
30588,44.0,332.0,-30.872344687191433
30596,52.0,332.0,-36.27919629864494
30604,60.0,332.0,-37.926630822762434
30612,68.0,332.0,-33.76858547900704
30620,76.0,332.0,-31.596284383267598
30628,84.0,332.0,-29.65350821937061
31284,4.0,340.0,-30.88095372281223
31292,12.0,340.0,-33.99612779810023
31300,20.0,340.0,-33.27407860625704
31308,28.0,340.0,-32.80929684113654
31316,36.0,340.0,-32.11275642457188
31324,44.0,340.0,-31.922252382945416
31332,52.0,340.0,-35.02854838719852
31340,60.0,340.0,-35.82823106027257
31348,68.0,340.0,-31.743171955102905
31356,76.0,340.0,-30.729421723416625
31364,84.0,340.0,-29.671823121760124
32020,4.0,348.0,-31.31993005511965
32028,12.0,348.0,-35.14895073855597
32036,20.0,348.0,-33.79400483909529
32044,28.0,348.0,-36.23768405995266
32052,36.0,348.0,-34.304713841045164
32060,44.0,348.0,-33.126157452031244
32068,52.0,348.0,-34.67942597760461
32076,60.0,348.0,-36.53963749971187
32084,68.0,348.0,-34.255897683811995
32092,76.0,348.0,-30.045964702625156
32100,84.0,348.0,-29.849416637992157
32756,4.0,356.0,-30.070580792440943
32764,12.0,356.0,-31.410311204407186
32772,20.0,356.0,-32.892120895931306
32780,28.0,356.0,-31.539617059194356
32788,36.0,356.0,-30.64670023772438
32796,44.0,356.0,-34.870744796205805
32804,52.0,356.0,-38.96780666750459
32812,60.0,356.0,-35.49058178177644
32820,68.0,356.0,-31.991901040727615
32828,76.0,356.0,-29.391877697085462
32836,84.0,356.0,-29.73685006331229
33492,4.0,364.0,-34.088706825210146
33500,12.0,364.0,-32.73423707121826
33508,20.0,364.0,-34.031509731876184
33516,28.0,364.0,-28.546943215799654
33524,36.0,364.0,-28.917792594179133
33532,44.0,364.0,-35.84891309562256
33540,52.0,364.0,-39.683894487751296
33548,60.0,364.0,-35.34690045073726
33556,68.0,364.0,-32.192006185195744
33564,76.0,364.0,-28.77145950959355
33572,84.0,364.0,-29.63699806649188
34228,4.0,372.0,-34.27499926686477
34236,12.0,372.0,-34.90363074566265
34244,20.0,372.0,-37.71608483324489
34252,28.0,372.0,-33.998785564151945
34260,36.0,372.0,-31.956584992888356
34268,44.0,372.0,-36.738957993300986
34276,52.0,372.0,-38.89155473589734
34284,60.0,372.0,-35.231503794061794
34292,68.0,372.0,-32.97860644743295
34300,76.0,372.0,-29.59903099997855
34308,84.0,372.0,-30.81890964210066
34964,4.0,380.0,-32.54425892862917
34972,12.0,380.0,-32.61170030328835
34980,20.0,380.0,-36.31736892838066
34988,28.0,380.0,-34.69174587078063
34996,36.0,380.0,-33.91376175020455
35004,44.0,380.0,-35.856291051398614
35012,52.0,380.0,-35.48217295022136
35020,60.0,380.0,-32.339324887896495
35028,68.0,380.0,-30.146640694999352
35036,76.0,380.0,-30.155151730262325
35044,84.0,380.0,-32.776269499572464
35700,4.0,388.0,-31.13502895546257
35708,12.0,388.0,-32.173946876313146
35716,20.0,388.0,-30.22328642499089
35724,28.0,388.0,-31.81977191826429
35732,36.0,388.0,-32.7428090098297
35740,44.0,388.0,-35.449130123096786
35748,52.0,388.0,-32.9956250138069
35756,60.0,388.0,-30.794331678253617
35764,68.0,388.0,-28.660695600755844
35772,76.0,388.0,-29.839166117225933
35780,84.0,388.0,-33.1586720604761
36436,4.0,396.0,-29.953545106959865
36444,12.0,396.0,-31.512877537380895
36452,20.0,396.0,-28.599726810389527
36460,28.0,396.0,-30.817121656545975
36468,36.0,396.0,-32.95823404686008
36476,44.0,396.0,-33.790495308126495
36484,52.0,396.0,-33.661734437703046
36492,60.0,396.0,-32.358480107058405
36500,68.0,396.0,-29.743118802211523
36508,76.0,396.0,-28.34543328995583
36516,84.0,396.0,-32.37382371277951
37172,4.0,404.0,-30.54137858595227
37180,12.0,404.0,-31.895108693957287
37188,20.0,404.0,-28.353314417848175
37196,28.0,404.0,-29.78459928225544
37204,36.0,404.0,-31.953058235179522
37212,44.0,404.0,-34.778633129992585
37220,52.0,404.0,-32.45418486607334
37228,60.0,404.0,-31.599000108045427
37236,68.0,404.0,-31.390205366434703
37244,76.0,404.0,-30.260215706998196
37252,84.0,404.0,-31.519864681138632
37908,4.0,412.0,-30.86289926474559
37916,12.0,412.0,-33.14479676182592
37924,20.0,412.0,-27.97172839546736
37932,28.0,412.0,-29.859288885221098
37940,36.0,412.0,-35.18783548234558
37948,44.0,412.0,-36.24709691576572
37956,52.0,412.0,-29.421515158461734
37964,60.0,412.0,-28.32532784884759
37972,68.0,412.0,-30.748707379996336
37980,76.0,412.0,-31.512649457499222
37988,84.0,412.0,-29.89832854263113
38644,4.0,420.0,-34.823429466152675
38652,12.0,420.0,-32.11732189883501
38660,20.0,420.0,-29.600296182635603
38668,28.0,420.0,-31.79794990159475
38676,36.0,420.0,-35.61956633238853
38684,44.0,420.0,-35.870907567970804
38692,52.0,420.0,-29.628128941253124
38700,60.0,420.0,-27.1881916497247
38708,68.0,420.0,-24.8980954804123
38716,76.0,420.0,-30.892083682555118
38724,84.0,420.0,-30.09050192366278
39380,4.0,428.0,-37.41371718132172
39388,12.0,428.0,-31.29952701212142
39396,20.0,428.0,-29.37335011346798
39404,28.0,428.0,-31.280209594534227
39412,36.0,428.0,-36.655076746230904
39420,44.0,428.0,-33.17929909406183
39428,52.0,428.0,-28.13755423132932
39436,60.0,428.0,-28.021407272603287
39444,68.0,428.0,-27.60017189380504
39452,76.0,428.0,-32.29079382702095
39460,84.0,428.0,-27.706554075534953
40116,4.0,436.0,-33.67712948004489
40124,12.0,436.0,-28.858213947352848
40132,20.0,436.0,-30.760702620235183
40140,28.0,436.0,-31.884583188226298
40148,36.0,436.0,-37.85832863847995
40156,44.0,436.0,-39.730326464348046
40164,52.0,436.0,-33.003661993210336
40172,60.0,436.0,-29.049739855864193
40180,68.0,436.0,-27.832878731739747
40188,76.0,436.0,-31.087087719430478
40196,84.0,436.0,-28.396156813370443
40852,4.0,444.0,-31.693026066168986
40860,12.0,444.0,-29.410777410796545
40868,20.0,444.0,-28.482414637593166
40876,28.0,444.0,-30.247843119016437
40884,36.0,444.0,-34.65150690162237
40892,44.0,444.0,-33.85450330326854
40900,52.0,444.0,-30.824317882026456
40908,60.0,444.0,-25.05454646548789
40916,68.0,444.0,-30.865139009366853
40924,76.0,444.0,-30.44250905585704
40932,84.0,444.0,-28.6651828179533
41588,4.0,452.0,-30.471909666770962
41596,12.0,452.0,-27.990800310175217
41604,20.0,452.0,-27.11389574105339
41612,28.0,452.0,-29.914422089944622
41620,36.0,452.0,-34.18959946219797
41628,44.0,452.0,-32.94642072811564
41636,52.0,452.0,-31.919855432339435
41644,60.0,452.0,-25.67728760399614
41652,68.0,452.0,-27.503327328030192
41660,76.0,452.0,-27.299553230023086
41668,84.0,452.0,-29.12038263059064
42324,4.0,460.0,-29.473009594444974
42332,12.0,460.0,-27.548372008022362
42340,20.0,460.0,-27.115661092795055
42348,28.0,460.0,-31.610166340176512
42356,36.0,460.0,-37.58786803102818
42364,44.0,460.0,-32.64056982922402
42372,52.0,460.0,-28.949608052377517
42380,60.0,460.0,-26.98064383294918
42388,68.0,460.0,-28.06291558601218
42396,76.0,460.0,-27.69618714488885
42404,84.0,460.0,-34.47924664993249
43060,4.0,468.0,-30.230850285929375
43068,12.0,468.0,-28.397366547102187
43076,20.0,468.0,-27.13650951522414
43084,28.0,468.0,-32.10683829937824
43092,36.0,468.0,-38.20632689582845
43100,44.0,468.0,-33.942712172396796
43108,52.0,468.0,-27.636366686689247
43116,60.0,468.0,-27.932500140548093
43124,68.0,468.0,-30.328795498410567
43132,76.0,468.0,-28.925293356840346
43140,84.0,468.0,-34.496654915962885
43796,4.0,476.0,-31.558316733426476
43804,12.0,476.0,-31.399277407278667
43812,20.0,476.0,-30.08287745421715
43820,28.0,476.0,-31.96154586737872
43828,36.0,476.0,-35.37038738313761
43836,44.0,476.0,-36.53093822890906
43844,52.0,476.0,-29.976633973019126
43852,60.0,476.0,-30.680796007663766
43860,68.0,476.0,-29.463597462662996
43868,76.0,476.0,-32.65541503993344
43876,84.0,476.0,-32.80939401431488
44532,4.0,484.0,-31.596389674120637
44540,12.0,484.0,-32.65759863856734
44548,20.0,484.0,-31.077673604098422
44556,28.0,484.0,-31.252129178060205
44564,36.0,484.0,-33.78213393903186
44572,44.0,484.0,-31.961137036948998
44580,52.0,484.0,-29.426938812444952
44588,60.0,484.0,-28.891392601296065
44596,68.0,484.0,-29.494248957974953
44604,76.0,484.0,-35.11334637823671
44612,84.0,484.0,-32.13641099785027
45268,4.0,492.0,-31.04619813970444
45276,12.0,492.0,-30.995583907987882
45284,20.0,492.0,-29.323859390481186
45292,28.0,492.0,-34.16378196278378
45300,36.0,492.0,-34.64422745393413
45308,44.0,492.0,-33.82809141790431
45316,52.0,492.0,-30.176682910196924
45324,60.0,492.0,-27.231717129324956
45332,68.0,492.0,-27.92747776992172
45340,76.0,492.0,-33.038963975334184
45348,84.0,492.0,-33.47516470644299
46004,4.0,500.0,-31.692115216975978
46012,12.0,500.0,-31.09255270688677
46020,20.0,500.0,-31.762574961237302
46028,28.0,500.0,-34.299135817539984
46036,36.0,500.0,-34.824803140126946
46044,44.0,500.0,-31.69997932769517
46052,52.0,500.0,-32.58579853969603
46060,60.0,500.0,-29.714563910615144
46068,68.0,500.0,-30.919452266428763
46076,76.0,500.0,-33.32751809954047
46084,84.0,500.0,-34.0645174968593
46740,4.0,508.0,-29.08843393643709
46748,12.0,508.0,-28.502399870476612
46756,20.0,508.0,-31.669029840002416
46764,28.0,508.0,-31.89273236498192
46772,36.0,508.0,-31.26876096652782
46780,44.0,508.0,-29.260372605939686
46788,52.0,508.0,-30.251819193682
