,x,y,z
19880,8,216,-34.563671832975935
19896,24,216,-38.40321479862436
19912,40,216,-36.99010580914473
19928,56,216,-35.576996819665105
19944,72,216,-33.86362537294114
21352,8,232,-35.3282568418383
21368,24,232,-34.72600192141404
21384,40,232,-36.231710744984774
21400,56,232,-37.33290949120343
21416,72,232,-34.86166336514155
22824,8,248,-36.223549325061725
22840,24,248,-31.03330179107447
22856,40,248,-32.329966999449184
22872,56,248,-33.70122928005917
22888,72,248,-33.40694148804484
24296,8,264,-34.726567703737814
24312,24,264,-35.07781945595521
24328,40,264,-33.536606790527344
24344,56,264,-35.78134190796376
24360,72,264,-34.716367357287055
25768,8,280,-34.578680510226874
25784,24,280,-33.952278897071956
25800,40,280,-29.32981934765488
25816,56,280,-36.62195663238674
25832,72,280,-37.637015246772926
27240,8,296,-31.418565439591603
27256,24,296,-31.456280786231478
27272,40,296,-30.788671120871694
27288,56,296,-32.17591965129285
27304,72,296,-36.66776930563821
28712,8,312,-34.40428129332524
28728,24,312,-31.994796354369118
28744,40,312,-30.275452049850152
28760,56,312,-33.849505037968285
28776,72,312,-32.236216308600106
30184,8,328,-33.4729201399592
30200,24,328,-34.41291323915205
30216,40,328,-31.79309417213389
30232,56,328,-34.94845214273202
30248,72,328,-31.897994315040993
31656,8,344,-32.22957333700419
31672,24,344,-34.26525088666017
31688,40,344,-30.102516623785025
31704,56,344,-35.29246407144896
31720,72,344,-32.33422971938424
33128,8,360,-31.923539681561632
33144,24,360,-29.525269030516895
33160,40,360,-29.688022953374123
33176,56,360,-36.650092019268634
33192,72,360,-30.271529639221356
34600,8,376,-33.385933055335194
34616,24,376,-32.29918150507228
34632,40,376,-30.297360247420606
34648,56,376,-39.497940391338695
34664,72,376,-30.825388153495716
36072,8,392,-31.359747310342435
36088,24,392,-30.54620918538101
36104,40,392,-33.522442555984064
36120,56,392,-37.703668176902
36136,72,392,-34.31877628667448
37544,8,408,-28.201673992263224
37560,24,408,-30.19674276322462
37576,40,408,-31.83066084312727
37592,56,408,-29.624108965577204
37608,72,408,-27.061576102107175
39016,8,424,-31.90776581607203
39032,24,424,-27.59952144396212
39048,40,424,-31.429133268555894
39064,56,424,-36.631493092075914
39080,72,424,-28.92263675186003
40488,8,440,-30.424935464204378
40504,24,440,-27.21950931442772
40520,40,440,-36.15844017338495
40536,56,440,-35.60987673899433
40552,72,440,-28.471558824733428
41960,8,456,-29.496244332657206
41976,24,456,-28.804191351475144
41992,40,456,-39.89521883499039
42008,56,456,-33.54584492021525
42024,72,456,-28.366280093012705
43432,8,472,-30.25845208927105
43448,24,472,-29.494771215171113
43464,40,472,-30.842054267371847
43480,56,472,-29.198884834647096
43496,72,472,-30.962488311025858
44904,8,488,-30.631651130399487
44920,24,488,-29.333912837936616
44936,40,488,-30.36139282723547
44952,56,488,-29.91793973850735
44968,72,488,-34.38767491174198
46376,8,504,-31.122672430542124
46392,24,504,-32.67552026051939
46408,40,504,-33.84114132590125
46424,56,504,-27.93247413137259
46440,72,504,-32.8425039881481
47848,8,520,-30.674177404204602
47864,24,520,-30.402946507944183
47880,40,520,-34.1609182120597
47896,56,520,-29.53805007453986
47912,72,520,-32.16763269438579
49320,8,536,-29.94435055757983
49336,24,536,-27.76449407931612
49352,40,536,-31.265081907048177
49368,56,536,-26.665355547814485
49384,72,536,-34.60902355350861
50792,8,552,-29.214523710955056
50808,24,552,-29.60770311623681
50824,40,552,-28.803505650121963
50840,56,552,-31.801166018699472
50856,72,552,-33.787451571687214
52264,8,568,-30.787529401109552
52280,24,568,-29.22023716704137
52296,40,568,-29.033831730646323
52312,56,568,-28.892178352391657
52328,72,568,-28.624926026703672
53736,8,584,-26.577317381615337
53752,24,584,-26.907623355155707
53768,40,584,-27.33900633807181
53784,56,584,-26.98703295351632
53800,72,584,-27.09698125148354
55208,8,600,-26.893772511256827
55224,24,600,-26.128303075667397
55240,40,600,-25.353297129726695
55256,56,600,-27.149389779923
55272,72,600,-29.43066946768354
56680,8,616,-28.976983267331708
56696,24,616,-33.16102458560365
56712,40,616,-25.702123897549214
56728,56,616,-28.389170118657134
56744,72,616,-29.217937329445252
58152,8,632,-30.482215283749227
58168,24,632,-33.466306299702325
58184,40,632,-26.608104743459418
58200,56,632,-27.992062580003477
58216,72,632,-32.911120158091904
59624,8,648,-30.39947483434801
59640,24,648,-30.556828819668624
59656,40,648,-29.35217089939648
59672,56,648,-30.912593995800314
59688,72,648,-30.868576502387995
61096,8,664,-31.435241227893524
61112,24,664,-27.970135900682717
61128,40,664,-29.502260830206588
61144,56,664,-30.99238144331593
61160,72,664,-29.079175018257466
62568,8,680,-30.941365704666712
62584,24,680,-26.239843909607504
62600,40,680,-28.108086800733627
62616,56,680,-30.377221484935596
62632,72,680,-27.7333027685159
64040,8,696,-30.964547263024734
64056,24,696,-26.331184086191
64072,40,696,-29.48302314406953
64088,56,696,-27.919988863001866
64104,72,696,-27.32032350359914
65512,8,712,-32.099442260583224
65528,24,712,-32.36085275300102
65544,40,712,-32.62226324541881
65560,56,712,-29.02999236817817
65576,72,712,-30.217650098171152
66984,8,728,-31.341825709461908
67000,24,728,-31.21161196808833
67016,40,728,-32.141104034744515
67032,56,728,-26.671744291237818
67048,72,728,-30.96884040969327
68456,8,744,-31.359457096036763
68472,24,744,-29.163383678116542
68488,40,744,-32.0760017086742
68504,56,744,-27.734524783286947
68520,72,744,-29.06583611006782
69928,8,760,-31.793554954484165
69944,24,760,-31.549817452912745
69960,40,760,-30.559035494733436
69976,56,760,-30.729133129131597
69992,72,760,-27.028355144839878
71400,8,776,-28.656640070063133
71416,24,776,-33.042783417861536
71432,40,776,-33.658469402271535
71448,56,776,-30.614799527898175
71464,72,776,-26.49081502084377
72872,8,792,-27.860901209104163
72888,24,792,-34.427218047981185
72904,40,792,-33.81299826913199
72920,56,792,-31.41718305965813
72936,72,792,-30.957697655134695
74344,8,808,-28.828721304316268
74360,24,808,-31.519280197952337
74376,40,808,-30.650063929225787
74392,56,808,-33.03637682205639
74408,72,808,-30.7066144395376
75816,8,824,-30.53384066470819
75832,24,824,-32.59486699876812
75848,40,824,-32.870548963374944
75864,56,824,-31.604108529331725
75880,72,824,-29.03648203310401
77288,8,840,-30.996955853705167
77304,24,840,-30.11335289236644
77320,40,840,-30.44265645840492
77336,56,840,-29.28034747023964
77352,72,840,-33.35995296423506
78760,8,856,-31.70956720619853
78776,24,856,-32.58151208088032
78792,40,856,-28.493116515046566
78808,56,856,-30.526619984575145
78824,72,856,-33.77455031968699
80232,8,872,-29.92815132789681
80248,24,872,-32.81118460574071
80264,40,872,-27.153844893327133
80280,56,872,-25.43920471269109
80296,72,872,-32.388174490955436
81704,8,888,-27.681537041313646
81720,24,888,-28.514392326400937
81736,40,888,-26.736395736205665
81752,56,888,-25.632660843434618
81768,72,888,-31.46683334557559
83176,8,904,-28.818631784758146
83192,24,904,-27.024623146177525
83208,40,904,-25.682192715800383
83224,56,904,-24.512692691370777
83240,72,904,-29.043738232130494
84648,8,920,-29.91776725857006
84664,24,920,-28.17692725208862
84680,40,920,-27.38755059172339
84696,56,920,-32.61884531364301
84712,72,920,-27.100285036209083
86120,8,936,-30.963871929596976
86136,24,936,-27.372446887097226
86152,40,936,-26.110319834918013
86168,56,936,-28.932009262489615
86184,72,936,-25.324947729068583
87592,8,952,-32.009976600623894
87608,24,952,-27.530976236492783
87624,40,952,-28.849638371889913
87640,56,952,-30.64183878582033
87656,72,952,-31.333077020260557
89064,8,968,-30.954309394430076
89080,24,968,-26.746071683669918
89096,40,968,-31.13577185094129
89112,56,968,-26.80094849535078
89128,72,968,-31.10614298790535
90536,8,984,-28.594174754431172
90552,24,984,-26.12677090839776
90568,40,984,-29.907846438036945
90584,56,984,-24.94372799393619
90600,72,984,-30.295214979345644
92008,8,1000,-34.88879597902771
92024,24,1000,-30.19707477635664
92040,40,1000,-26.172041394275652
92056,56,1000,-27.175160927255526
92072,72,1000,-29.484286970785934
93480,8,1016,-29.787330215952185
93496,24,1016,-29.771564867852838
93512,40,1016,-28.383407270729066
93528,56,1016,-26.69611146942243
93544,72,1016,-28.650375554319588
94952,8,1032,-27.921775373414697
94968,24,1032,-25.882708197388027
94984,40,1032,-25.674498939233175
95000,56,1032,-27.06847146362283
95016,72,1032,-27.31977159112971
96424,8,1048,-31.662808731279174
96440,24,1048,-25.990753556088297
96456,40,1048,-27.06957233805377
96472,56,1048,-31.328071364810196
96488,72,1048,-32.59025822366292
97896,8,1064,-30.680012907245178
97912,24,1064,-31.468167835878393
97928,40,1064,-29.42817737088279
97944,56,1064,-31.29965838852612
97960,72,1064,-29.945790389074855
99368,8,1080,-29.028614410181635
99384,24,1080,-26.103539253227147
99400,40,1080,-25.765506555868882
99416,56,1080,-24.97485097402144
99432,72,1080,-25.213937840528704
100840,8,1096,-32.42151384749173
100856,24,1096,-34.259251473522696
100872,40,1096,-26.692437184145906
100888,56,1096,-25.068458812765677
100904,72,1096,-27.093088177213236
102312,8,1112,-29.237758178591733
102328,24,1112,-31.41308029861323
102344,40,1112,-29.132600250828045
102360,56,1112,-25.328375899173547
102376,72,1112,-26.08116080057
103784,8,1128,-33.26261657280264
103800,24,1128,-30.624326815489738
103816,40,1128,-32.5560270611316
103832,56,1128,-27.33211036013294
103848,72,1128,-25.20817971127077
105256,8,1144,-35.43378356515645
105272,24,1144,-35.361283956667876
105288,40,1144,-31.370856010368207
105304,56,1144,-30.65571503015906
105320,72,1144,-28.601470756322847
106728,8,1160,-34.85841613874749
106744,24,1160,-32.97635035119856
106760,40,1160,-29.90641238150223
106776,56,1160,-27.47304607015065
106792,72,1160,-28.84654138398394
108200,8,1176,-34.56752315928511
108216,24,1176,-32.757856589054384
108232,40,1176,-33.87500270415612
108248,56,1176,-24.87653294676106
108264,72,1176,-29.064385883689507
109672,8,1192,-33.76376623473428
109688,24,1192,-34.10641843419614
109704,40,1192,-31.808746245802006
109720,56,1192,-26.684533001675874
109736,72,1192,-28.379864980855366
111144,8,1208,-29.97445828052221
111160,24,1208,-32.312240137898876
111176,40,1208,-29.810239416596314
111192,56,1208,-26.88418914410781
111208,72,1208,-25.06381012101803
112616,8,1224,-28.15516291104691
112632,24,1224,-29.651814380286616
112648,40,1224,-27.150369582431182
112664,56,1224,-24.533496800056774
112680,72,1224,-23.798147411731975
114088,8,1240,-27.204984615508092
114104,24,1240,-26.083118085683235
114120,40,1240,-25.706623905220244
114136,56,1240,-24.052119265192033
114152,72,1240,-23.362321426696592
115560,8,1256,-26.34471498279029
115576,24,1256,-23.91950032379111
115592,40,1256,-27.564101288795335
115608,56,1256,-24.431243170179833
115624,72,1256,-23.179569990691363
117032,8,1272,-24.493897446708594
117048,24,1272,-24.65945000764735
117064,40,1272,-24.91114582353147
117080,56,1272,-25.060648833420764
117096,72,1272,-25.358803380914225
118504,8,1288,-23.54928548828841
118520,24,1288,-25.71840095780363
118536,40,1288,-24.05385849462012
118552,56,1288,-23.617438690959847
118568,72,1288,-24.840949408309562
119976,8,1304,-24.99556393587502
119992,24,1304,-28.716476142448265
120008,40,1304,-26.835630546656294
120024,56,1304,-23.917654580196555
120040,72,1304,-22.387158144384376
121448,8,1320,-27.2301951031921
121464,24,1320,-28.963374501214396
121480,40,1320,-26.08368512033738
121496,56,1320,-24.62558434099423
121512,72,1320,-28.506238781153357
122920,8,1336,-28.15481524330557
122936,24,1336,-27.16083732367326
122952,40,1336,-26.519500390635983
122968,56,1336,-24.562210647646545
122984,72,1336,-28.1696776601651
124392,8,1352,-29.221971117027064
124408,24,1352,-23.385257072871354
124424,40,1352,-34.19646552435897
124440,56,1352,-25.270490979877454
124456,72,1352,-27.401979122627186
125864,8,1368,-27.125832328610624
125880,24,1368,-24.896887280519564
125896,40,1368,-30.888409090010658
125912,56,1368,-27.187562447642513
125928,72,1368,-26.858762591395397
127336,8,1384,-25.759871536551653
127352,24,1384,-24.59199435895169
127368,40,1384,-25.432057797041843
127384,56,1384,-25.611364376767085
127400,72,1384,-23.56599223653787
128808,8,1400,-27.205630827207838
128824,24,1400,-26.65139919562387
128840,40,1400,-27.964605651422325
128856,56,1400,-32.28814624221806
128872,72,1400,-27.8454007043439
130280,8,1416,-28.663464604149844
130296,24,1416,-31.0316076863387
130312,40,1416,-30.851148773410713
130328,56,1416,-30.89755244981297
130344,72,1416,-29.15998227927362
131752,8,1432,-26.263654072248627
131768,24,1432,-32.40552471519236
131784,40,1432,-30.407262968128734
131800,56,1432,-27.877108050657288
131816,72,1432,-27.840315379923176
133224,8,1448,-26.27180364901469
133240,24,1448,-33.03200751987274
133256,40,1448,-28.73935224956343
133272,56,1448,-25.4263105013459
133288,72,1448,-27.850147186838143
134696,8,1464,-26.875299884171618
134712,24,1464,-31.18536977097407
134728,40,1464,-29.788457560445565
134744,56,1464,-28.39154534991706
134760,72,1464,-31.478924019570474
136168,8,1480,-26.52601749430817
136184,24,1480,-30.263491053749206
136200,40,1480,-31.646894718422786
136216,56,1480,-25.33939538607224
136232,72,1480,-27.83060754485679
137640,8,1496,-27.054112647707896
137656,24,1496,-27.647395665393056
137672,40,1496,-28.7270613388149
137688,56,1496,-24.325406020063475
137704,72,1496,-25.822089205560488
139112,8,1512,-28.82424125566752
139128,24,1512,-29.033578333301826
139144,40,1512,-27.732034604550698
139160,56,1512,-26.61254947086222
139176,72,1512,-28.41282566572822
140584,8,1528,-28.773565707388382
140600,24,1528,-28.602670875541797
140616,40,1528,-29.31434692504883
140632,56,1528,-26.3098080363778
140648,72,1528,-27.42129672569773
142056,8,1544,-29.05177394624028
142072,24,1544,-28.046403342276502
142088,40,1544,-27.93775794322559
142104,56,1544,-28.133330306250407
142120,72,1544,-27.798505365086505
143528,8,1560,-29.329982185092184
143544,24,1560,-27.91995996491767
143560,40,1560,-28.742585836769813
143576,56,1560,-29.98216822702487
143592,72,1560,-26.943674091253865
145000,8,1576,-30.203340993853413
145016,24,1576,-27.361123798633454
145032,40,1576,-29.676463991644518
145048,56,1576,-32.46184332774294
145064,72,1576,-30.033029425675434
146472,8,1592,-29.927140474378042
146488,24,1592,-27.245724424533304
146504,40,1592,-31.747506296674374
146520,56,1592,-35.89423546645981
146536,72,1592,-31.778051230419447
147944,8,1608,-33.255907990704735
147960,24,1608,-27.719849767078152
147976,40,1608,-28.666432354919216
147992,56,1608,-31.29995670681504
148008,72,1608,-31.66916947011647
149416,8,1624,-35.373490853971866
149432,24,1624,-27.66551361384118
149448,40,1624,-28.997730127244033
149464,56,1624,-34.5718494107623
149480,72,1624,-33.164369136333136
150888,8,1640,-32.46534377524857
150904,24,1640,-28.27411773222061
150920,40,1640,-26.632152934832543
150936,56,1640,-33.724132086798576
150952,72,1640,-36.70375599519152
152360,8,1656,-34.454261828596294
152376,24,1656,-27.83759657514237
152392,40,1656,-25.9612569007278
152408,56,1656,-31.899402477921555
152424,72,1656,-37.2002101183308
153832,8,1672,-36.940346432204684
153848,24,1672,-28.819961788512188
153864,40,1672,-27.181124109341248
153880,56,1672,-30.225425515119326
153896,72,1672,-37.73944053039636
155304,8,1688,-36.265081786109114
155320,24,1688,-30.22444234491054
155336,40,1688,-27.4884095691361
155352,56,1688,-31.065216633198084
155368,72,1688,-34.11494869122875
156776,8,1704,-35.58981714001355
156792,24,1704,-31.563299701032783
156808,40,1704,-28.33947037356809
156824,56,1704,-32.62254006532892
156840,72,1704,-35.70611787632751
158248,8,1720,-34.91455249391798
158264,24,1720,-31.97821404485591
158280,40,1720,-27.894321604622984
158296,56,1720,-30.773642161729107
158312,72,1720,-34.47557464158368
159720,8,1736,-34.71722974054971
159736,24,1736,-34.22524610405327
159752,40,1736,-29.837171596934922
159768,56,1736,-31.648275354578512
159784,72,1736,-34.193955512215005
161192,8,1752,-34.42802650213852
161208,24,1752,-35.068547723313465
161224,40,1752,-30.57167074777648
161240,56,1752,-29.450976481075664
161256,72,1752,-35.017151610088646
162664,8,1768,-35.005142472195644
162680,24,1768,-34.43905187954127
162696,40,1768,-32.687833213528855
162712,56,1768,-34.25452376380206
162728,72,1768,-33.638224024622176
164136,8,1784,-33.81466732488381
164152,24,1784,-32.21362506778945
164168,40,1784,-31.550244870820144
164184,56,1784,-34.6221017405284
164200,72,1784,-37.438717485814564
165608,8,1800,-31.136612970824153
165624,24,1800,-34.12612933873176
165640,40,1800,-34.06166217070099
165656,56,1800,-32.45176380907921
165672,72,1800,-31.995424637038496
167080,8,1816,-28.467144655296565
167096,24,1816,-35.88808855382327
167112,40,1816,-36.023599927351434
167128,56,1816,-34.67478828812669
167144,72,1816,-32.32863369841981
168552,8,1832,-29.46277434780008
168568,24,1832,-33.64674971314625
168584,40,1832,-36.16082656353843
168600,56,1832,-32.23430384347156
168616,72,1832,-31.488246530536678
170024,8,1848,-31.38617897239643
170040,24,1848,-35.313099436058394
170056,40,1848,-36.09149925136319
170072,56,1848,-29.70961927901689
170088,72,1848,-30.051983642307583
171496,8,1864,-31.532114139160285
171512,24,1864,-37.72087577024969
171528,40,1864,-34.562579737130726
171544,56,1864,-31.236937699003064
171560,72,1864,-30.974675211293953
172968,8,1880,-31.67804930592413
172984,24,1880,-35.09338758385017
173000,40,1880,-36.21787338632388
173016,56,1880,-33.62110913495379
173032,72,1880,-31.385100121171867
174440,8,1896,-31.60923354061962
174456,24,1896,-34.79489703329285
174472,40,1896,-39.561149713117025
174488,56,1896,-35.44883126107138
174504,72,1896,-31.583644606200345
175912,8,1912,-32.11746823182465
175928,24,1912,-35.89481943120316
175944,40,1912,-39.845410831921356
175960,56,1912,-35.7642065564315
175976,72,1912,-31.296457759100452
177384,8,1928,-30.312814524850374
177400,24,1928,-34.96982369793944
177416,40,1928,-40.817757094861136
177432,56,1928,-35.99903749859339
177448,72,1928,-32.979448619837974
178856,8,1944,-30.568329945770333
178872,24,1944,-36.0367711359461
178888,40,1944,-39.35641683877579
178904,56,1944,-33.38838241860618
178920,72,1944,-30.425832370857332
180328,8,1960,-31.229957798091817
180344,24,1960,-36.83518338664317
180360,40,1960,-39.16179490844094
180376,56,1960,-34.581650841736206
180392,72,1960,-30.672100340140904
181800,8,1976,-31.317242045545775
181816,24,1976,-35.74576619004985
181832,40,1976,-40.05643032818361
181848,56,1976,-37.289363917376974
181864,72,1976,-32.4639708466006
183272,8,1992,-30.675821629409743
183288,24,1992,-35.11909886823128
183304,40,1992,-39.965972708227696
183320,56,1992,-36.88195102614305
183336,72,1992,-32.45253505509026
184744,8,2008,-30.37599685033996
184760,24,2008,-35.4275936039758
184776,40,2008,-38.76619060902062
184792,56,2008,-34.474152370341834
184808,72,2008,-32.37059628614557
