,x,y,z
11610,18.0,126.0,-38.59879365798189
11622,30.0,126.0,-37.66410123269987
11634,42.0,126.0,-33.151381367579866
11646,54.0,126.0,-36.42254415975869
11658,66.0,126.0,-39.15790113588578
11670,78.0,126.0,-40.47447144360463
12702,6.0,138.0,-40.091243739795566
12714,18.0,138.0,-38.40793764539098
12726,30.0,138.0,-36.421572663796695
12738,42.0,138.0,-33.95862043029068
12750,54.0,138.0,-36.50614479385782
12762,66.0,138.0,-39.38802769724087
12774,78.0,138.0,-40.38145841390804
13806,6.0,150.0,-40.48277637786664
13818,18.0,150.0,-37.45539943744269
13830,30.0,150.0,-36.292374968704024
13842,42.0,150.0,-35.18188248144546
13854,54.0,150.0,-36.38048275110766
13866,66.0,150.0,-37.35234218576956
13878,78.0,150.0,-38.55279084243309
14910,6.0,162.0,-37.07137929402907
14922,18.0,162.0,-36.13237213498435
14934,30.0,162.0,-33.299892452483334
14946,42.0,162.0,-33.94050383539884
14958,54.0,162.0,-35.1254942450614
14970,66.0,162.0,-37.70903698220524
14982,78.0,162.0,-38.81326232992025
16014,6.0,174.0,-35.088237342778406
16026,18.0,174.0,-36.99003687586379
16038,30.0,174.0,-33.17341091938154
16050,42.0,174.0,-33.808763279540166
16062,54.0,174.0,-33.90075481551096
16074,66.0,174.0,-37.01342100240513
16086,78.0,174.0,-39.383733889041025
17118,6.0,186.0,-33.383326654079674
17130,18.0,186.0,-39.927407448830465
17142,30.0,186.0,-33.90650690141047
17154,42.0,186.0,-33.76833944588511
17166,54.0,186.0,-34.59744258292094
17178,66.0,186.0,-37.50398705520608
17190,78.0,186.0,-42.00208805784439
18222,6.0,198.0,-33.1436793614273
18234,18.0,198.0,-36.17355248312518
18246,30.0,198.0,-33.60667895528479
18258,42.0,198.0,-34.86830048300179
18270,54.0,198.0,-35.29503355773809
18282,66.0,198.0,-36.757915000506124
18294,78.0,198.0,-39.81338277201081
19326,6.0,210.0,-32.871209963063826
19338,18.0,210.0,-37.00523245310599
19350,30.0,210.0,-35.13031970279895
19362,42.0,210.0,-33.6413286137379
19374,54.0,210.0,-34.00855767002244
19386,66.0,210.0,-35.473593523529495
19398,78.0,210.0,-37.98958833389883
20430,6.0,222.0,-32.481746446547305
20442,18.0,222.0,-35.080387925183764
20454,30.0,222.0,-35.14863402026831
20466,42.0,222.0,-32.64414200234686
20478,54.0,222.0,-33.47552131506615
20490,66.0,222.0,-35.22101835400693
20502,78.0,222.0,-34.920090170286755
21534,6.0,234.0,-35.26843955803336
21546,18.0,234.0,-35.565081258774526
21558,30.0,234.0,-35.26317126321331
21570,42.0,234.0,-31.502169434329552
21582,54.0,234.0,-32.72856096585497
21594,66.0,234.0,-35.04467757446525
21606,78.0,234.0,-34.05222291424303
22638,6.0,246.0,-38.88849105837339
22650,18.0,246.0,-36.45969193652816
22662,30.0,246.0,-35.61977014808789
22674,42.0,246.0,-31.14337267480746
22686,54.0,246.0,-31.01150209286798
22698,66.0,246.0,-35.11666834311905
22710,78.0,246.0,-35.6303265323039
23742,6.0,258.0,-37.69974796881854
23754,18.0,258.0,-32.68930345433432
23766,30.0,258.0,-32.3598876376114
23778,42.0,258.0,-32.430960817568284
23790,54.0,258.0,-35.01573173876773
23802,66.0,258.0,-35.60909902583075
23814,78.0,258.0,-35.62709313110404
24846,6.0,270.0,-34.12720323517643
24858,18.0,270.0,-31.579822082589764
24870,30.0,270.0,-32.07449283742179
24882,42.0,270.0,-32.145859610553835
24894,54.0,270.0,-34.08225621728628
24906,66.0,270.0,-34.890168582485494
24918,78.0,270.0,-33.55268392863844
25950,6.0,282.0,-32.624479409611325
25962,18.0,282.0,-30.751629900475994
25974,30.0,282.0,-33.17304731782022
25986,42.0,282.0,-33.438656700674066
25998,54.0,282.0,-32.331989492218526
26010,66.0,282.0,-35.56133200535601
26022,78.0,282.0,-32.9049809953565
27054,6.0,294.0,-32.59011838939004
27066,18.0,294.0,-31.566282526956567
27078,30.0,294.0,-31.237859291257625
27090,42.0,294.0,-33.39041432774815
27102,54.0,294.0,-33.56116948185766
27114,66.0,294.0,-38.01518166722908
27126,78.0,294.0,-34.655216424646994
28158,6.0,306.0,-33.01230323886539
28170,18.0,306.0,-33.63991590549838
28182,30.0,306.0,-29.9929564482549
28194,42.0,306.0,-33.34652062782875
28206,54.0,306.0,-36.161885384886425
28218,66.0,306.0,-36.35280364616901
28230,78.0,306.0,-31.96255313885886
29262,6.0,318.0,-31.845752707547422
29274,18.0,318.0,-33.44041400490103
29286,30.0,318.0,-33.139681445593936
29298,42.0,318.0,-34.30416288648823
29310,54.0,318.0,-41.25411128871579
29322,66.0,318.0,-37.293613566107474
29334,78.0,318.0,-29.645199348644237
30366,6.0,330.0,-31.299066245356688
30378,18.0,330.0,-32.7792317659549
30390,30.0,330.0,-33.114472912941494
30402,42.0,330.0,-31.747105442813965
30414,54.0,330.0,-36.50578617727265
30426,66.0,330.0,-40.28104890447035
30438,78.0,330.0,-31.844962979730344
31470,6.0,342.0,-32.91618492946474
31482,18.0,342.0,-36.132932957959454
31494,30.0,342.0,-34.47260433178256
31506,42.0,342.0,-33.89813124766646
31518,54.0,342.0,-38.2206509735179
31530,66.0,342.0,-40.57915273800818
31542,78.0,342.0,-33.7756998213021
32574,6.0,354.0,-30.49264971052036
32586,18.0,354.0,-35.824143615190664
32598,30.0,354.0,-35.252950834760576
32610,42.0,354.0,-34.14498716172462
32622,54.0,354.0,-38.643754290399514
32634,66.0,354.0,-35.99628983404993
32646,78.0,354.0,-30.805675188506672
33678,6.0,366.0,-33.1340087965886
33690,18.0,366.0,-36.073933089999834
33702,30.0,366.0,-32.553828391056086
33714,42.0,366.0,-32.14117101949674
33726,54.0,366.0,-37.41622542687616
33738,66.0,366.0,-32.4825940129615
33750,78.0,366.0,-29.433707562500214
34782,6.0,378.0,-38.344919691605455
34794,18.0,378.0,-31.796170288014753
34806,30.0,378.0,-33.878689121278704
34818,42.0,378.0,-34.682187809196506
34830,54.0,378.0,-35.439232332249716
34842,66.0,378.0,-30.779227329999973
34854,78.0,378.0,-30.195385169282698
35886,6.0,390.0,-34.04690803641319
35898,18.0,390.0,-31.912349048303664
35910,30.0,390.0,-31.24068318726775
35922,42.0,390.0,-32.97535715504219
35934,54.0,390.0,-39.16564733094012
35946,66.0,390.0,-29.290277272939978
35958,78.0,390.0,-30.088700029906093
36990,6.0,402.0,-32.36104743406257
37002,18.0,402.0,-29.90436416829417
37014,30.0,402.0,-28.15780068290249
37026,42.0,402.0,-32.10372388050165
37038,54.0,402.0,-35.3304426254921
37050,66.0,402.0,-29.972944690715476
37062,78.0,402.0,-28.88324006332323
38094,6.0,414.0,-30.516323223950394
38106,18.0,414.0,-28.49057581090508
38118,30.0,414.0,-30.77382657214854
38130,42.0,414.0,-35.31819989082523
38142,54.0,414.0,-34.37617560246801
38154,66.0,414.0,-31.066025761557803
38166,78.0,414.0,-29.256047097472383
39198,6.0,426.0,-32.13965038853191
39210,18.0,426.0,-28.2509700933279
39222,30.0,426.0,-31.921976234959935
39234,42.0,426.0,-36.729988064919645
39246,54.0,426.0,-34.37194686808641
39258,66.0,426.0,-28.669362773126682
39270,78.0,426.0,-29.162650149390142
40302,6.0,438.0,-31.060059847723377
40314,18.0,438.0,-30.133330001122303
40326,30.0,438.0,-32.32263699847718
40338,42.0,438.0,-34.85000571689599
40350,54.0,438.0,-31.35322979886534
40362,66.0,438.0,-31.102420843914803
40374,78.0,438.0,-29.708752605578965
41406,6.0,450.0,-31.129769348928278
41418,18.0,450.0,-29.579834638644005
41430,30.0,450.0,-30.06951755064382
41442,42.0,450.0,-31.26374389076714
41454,54.0,450.0,-29.18814365355705
41466,66.0,450.0,-29.667586466980456
41478,78.0,450.0,-29.344819751016715
42510,6.0,462.0,-29.022011247047224
42522,18.0,462.0,-28.376070523050828
42534,30.0,462.0,-28.22935830234369
42546,42.0,462.0,-30.20607035749
42558,54.0,462.0,-31.701503698082103
42570,66.0,462.0,-30.389321142762316
42582,78.0,462.0,-31.342460174473192
43614,6.0,474.0,-30.124517115355083
43626,18.0,474.0,-31.639610594095274
43638,30.0,474.0,-30.386685430846125
43650,42.0,474.0,-31.2042382461191
43662,54.0,474.0,-32.03971074348874
43674,66.0,474.0,-32.22611484565892
43686,78.0,474.0,-29.759592294840548
44718,6.0,486.0,-29.546040541359723
44730,18.0,486.0,-29.793844259466574
44742,30.0,486.0,-33.381291009180856
44754,42.0,486.0,-30.486950856603325
44766,54.0,486.0,-29.303593637795103
44778,66.0,486.0,-30.90568295422235
44790,78.0,486.0,-32.037125908467864
45822,6.0,498.0,-36.7470474794203
45834,18.0,498.0,-32.92867360503636
45846,30.0,498.0,-30.135295214015386
45858,42.0,498.0,-29.101779429328893
45870,54.0,498.0,-27.7142201458961
45882,66.0,498.0,-28.46352515307898
45894,78.0,498.0,-31.881265900160262
46926,6.0,510.0,-29.218021637373337
46938,18.0,510.0,-30.968025540964053
46950,30.0,510.0,-29.16442014136089
46962,42.0,510.0,-30.08610894749112
46974,54.0,510.0,-28.251996713586834
46986,66.0,510.0,-30.15632277652126
46998,78.0,510.0,-33.25546679608728
48030,6.0,522.0,-30.477855448400618
48042,18.0,522.0,-33.639338837150554
48054,30.0,522.0,-30.999658512208825
48066,42.0,522.0,-30.968301907648296
48078,54.0,522.0,-27.209698500841277
48090,66.0,522.0,-32.07954802582688
48102,78.0,522.0,-34.89719258450687
49134,6.0,534.0,-31.12540800014584
49146,18.0,534.0,-32.35242925989012
49158,30.0,534.0,-30.97485692339013
49170,42.0,534.0,-29.103299164156326
49182,54.0,534.0,-27.900683971550155
49194,66.0,534.0,-32.22607556146386
49206,78.0,534.0,-35.728513227573494
50238,6.0,546.0,-32.04223289008147
50250,18.0,546.0,-33.01422884162492
50262,30.0,546.0,-31.493659782322972
50274,42.0,546.0,-30.71758860882665
50286,54.0,546.0,-30.35734793046708
50298,66.0,546.0,-31.686042993348604
50310,78.0,546.0,-36.73839682972977
51342,6.0,558.0,-29.88062141011
51354,18.0,558.0,-33.241554451324646
51366,30.0,558.0,-29.48971795963208
51378,42.0,558.0,-24.95715040079728
51390,54.0,558.0,-26.980925013491085
51402,66.0,558.0,-27.921982471299426
51414,78.0,558.0,-36.619985680635715
52446,6.0,570.0,-25.607463530319404
52458,18.0,570.0,-29.005787421380205
52470,30.0,570.0,-30.240011888579282
52482,42.0,570.0,-28.726779734144966
52494,54.0,570.0,-28.926514904279077
52506,66.0,570.0,-33.59070060466288
52518,78.0,570.0,-34.97316729401632
53550,6.0,582.0,-26.3445440140288
53562,18.0,582.0,-27.459735935732137
53574,30.0,582.0,-26.35550630286101
53586,42.0,582.0,-28.225320913269414
53598,54.0,582.0,-31.039588238902038
53610,66.0,582.0,-32.06579991223067
53622,78.0,582.0,-29.58101244651705
54654,6.0,594.0,-28.779048642430897
54666,18.0,594.0,-34.024874601391936
54678,30.0,594.0,-26.576409343435905
54690,42.0,594.0,-29.62696703513108
54702,54.0,594.0,-29.552277620420842
54714,66.0,594.0,-29.000096176300037
54726,78.0,594.0,-29.3081937844254
55758,6.0,606.0,-29.189288140726866
55770,18.0,606.0,-28.286469574342764
55782,30.0,606.0,-26.766624181317955
55794,42.0,606.0,-28.463336892359198
55806,54.0,606.0,-30.843481323314432
55818,66.0,606.0,-31.81580353027175
55830,78.0,606.0,-31.661012272794334
56862,6.0,618.0,-29.240842581236404
56874,18.0,618.0,-31.682562432826842
56886,30.0,618.0,-31.004004736701454
56898,42.0,618.0,-26.326635586700085
56910,54.0,618.0,-30.778700161948418
56922,66.0,618.0,-28.29620176660793
56934,78.0,618.0,-29.350513564312816
57966,6.0,630.0,-27.894709970954814
57978,18.0,630.0,-30.148943643969698
57990,30.0,630.0,-28.174398033361406
58002,42.0,630.0,-26.070134525937103
58014,54.0,630.0,-28.795025710616677
58026,66.0,630.0,-32.360702653738684
58038,78.0,630.0,-30.32774686905729
59070,6.0,642.0,-34.928831924998846
59082,18.0,642.0,-35.49006180133136
59094,30.0,642.0,-29.535182735922042
59106,42.0,642.0,-27.465031075743102
59118,54.0,642.0,-32.1747890852656
59130,66.0,642.0,-33.05947472923652
59142,78.0,642.0,-31.098937829426095
60174,6.0,654.0,-32.55193687344377
60186,18.0,654.0,-36.89048767525192
60198,30.0,654.0,-29.75444445930303
60210,42.0,654.0,-26.26976201647414
60222,54.0,654.0,-32.40384828724234
60234,66.0,654.0,-33.26922452601622
60246,78.0,654.0,-30.655929682772427
61278,6.0,666.0,-30.903557137291333
61290,18.0,666.0,-32.11721589822203
61302,30.0,666.0,-26.542101059308173
61314,42.0,666.0,-25.353942276204872
61326,54.0,666.0,-32.14124798315186
61338,66.0,666.0,-33.41668232343634
61350,78.0,666.0,-31.319510964806685
62382,6.0,678.0,-34.20919103467693
62394,18.0,678.0,-33.04546841917622
62406,30.0,678.0,-28.45080109430031
62418,42.0,678.0,-27.72190484193047
62430,54.0,678.0,-35.8998538260043
62442,66.0,678.0,-29.089242902372032
62454,78.0,678.0,-29.746640359702738
63486,6.0,690.0,-33.37947981016493
63498,18.0,690.0,-31.166997338344594
63510,30.0,690.0,-28.46710025708645
63522,42.0,690.0,-28.49334815950812
63534,54.0,690.0,-29.609891324662915
63546,66.0,690.0,-26.711042386950496
63558,78.0,690.0,-31.642991787152834
64590,6.0,702.0,-31.100636998132025
64602,18.0,702.0,-29.34747382754705
64614,30.0,702.0,-27.33200851504948
64626,42.0,702.0,-30.644477060404782
64638,54.0,702.0,-29.723675681666784
64650,66.0,702.0,-28.934849942897156
64662,78.0,702.0,-30.631016042130074
65694,6.0,714.0,-32.37550009613913
65706,18.0,714.0,-29.307793759857024
65718,30.0,714.0,-28.097502314836245
65730,42.0,714.0,-31.727160645687725
65742,54.0,714.0,-29.009192082773556
65754,66.0,714.0,-29.647880575568884
65766,78.0,714.0,-28.991961779149406
66798,6.0,726.0,-31.734772074570387
66810,18.0,726.0,-27.840736987832507
66822,30.0,726.0,-28.375918937633205
66834,42.0,726.0,-34.00916840477807
66846,54.0,726.0,-32.72776025713333
66858,66.0,726.0,-34.46617877423385
66870,78.0,726.0,-31.055302135751823
67902,6.0,738.0,-32.17982766782838
67914,18.0,738.0,-27.720054875527307
67926,30.0,738.0,-30.824110949214617
67938,42.0,738.0,-29.451255970637764
67950,54.0,738.0,-31.313853062133063
67962,66.0,738.0,-31.843657706594506
67974,78.0,738.0,-29.89029203948559
69006,6.0,750.0,-31.341164473775077
69018,18.0,750.0,-28.528264712294355
69030,30.0,750.0,-31.790139809673978
69042,42.0,750.0,-29.873083067812548
69054,54.0,750.0,-30.509736856354454
69066,66.0,750.0,-30.123589857348136
69078,78.0,750.0,-29.170516871013916
70110,6.0,762.0,-29.554366779327538
70122,18.0,762.0,-27.623726265531708
70134,30.0,762.0,-28.61864822751463
70146,42.0,762.0,-29.307479078018662
70158,54.0,762.0,-27.762385354889297
70170,66.0,762.0,-30.883225028283455
70182,78.0,762.0,-30.116057979015874
71214,6.0,774.0,-30.69133697135426
71226,18.0,774.0,-30.077765134794213
71238,30.0,774.0,-30.181397409633014
71250,42.0,774.0,-30.50583249473059
71262,54.0,774.0,-32.641778581768115
71274,66.0,774.0,-32.64187143774447
71286,78.0,774.0,-32.24533672254524
72318,6.0,786.0,-31.124182358577436
72330,18.0,786.0,-31.13914660964275
72342,30.0,786.0,-29.309529653801224
72354,42.0,786.0,-29.94362334993526
72366,54.0,786.0,-30.825334196816545
72378,66.0,786.0,-31.125045330599804
72390,78.0,786.0,-32.50622143971238
73422,6.0,798.0,-31.41960521181969
73434,18.0,798.0,-32.01395005443597
73446,30.0,798.0,-29.778238601692802
73458,42.0,798.0,-33.48218593777365
73470,54.0,798.0,-29.963949091223242
73482,66.0,798.0,-29.983802135881643
73494,78.0,798.0,-29.905594048436065
74526,6.0,810.0,-30.86177490671483
74538,18.0,810.0,-32.247580005656815
74550,30.0,810.0,-31.13774464591888
74562,42.0,810.0,-32.87554798127909
74574,54.0,810.0,-29.34510271688841
74586,66.0,810.0,-32.142523962208585
74598,78.0,810.0,-30.625037043122855
75630,6.0,822.0,-30.81669057688995
75642,18.0,822.0,-31.2579233008161
75654,30.0,822.0,-30.108376936397494
75666,42.0,822.0,-30.460443782995448
75678,54.0,822.0,-29.231164358265307
75690,66.0,822.0,-31.010276740811143
75702,78.0,822.0,-32.7804659431967
76734,6.0,834.0,-29.461432871026705
76746,18.0,834.0,-31.22848947793667
76758,30.0,834.0,-29.556040365633766
76770,42.0,834.0,-30.161970559370168
76782,54.0,834.0,-30.764512260942315
76794,66.0,834.0,-32.29811323920936
76806,78.0,834.0,-35.11226034996389
77838,6.0,846.0,-29.10553427977874
77850,18.0,846.0,-29.30042392587927
77862,30.0,846.0,-30.66110548652593
77874,42.0,846.0,-31.082480119555306
77886,54.0,846.0,-34.10718463749669
77898,66.0,846.0,-31.798819429999412
77910,78.0,846.0,-37.224180638998
78942,6.0,858.0,-29.315297923046963
78954,18.0,858.0,-29.395134273624198
78966,30.0,858.0,-33.52098058764279
78978,42.0,858.0,-29.5637094260102
78990,54.0,858.0,-29.473810282347767
79002,66.0,858.0,-30.384994566079392
79014,78.0,858.0,-32.8223721308975
80046,6.0,870.0,-30.839648576063844
80058,18.0,870.0,-29.74727377947166
80070,30.0,870.0,-29.338012571195385
80082,42.0,870.0,-27.139505879499666
80094,54.0,870.0,-28.87002141514317
80106,66.0,870.0,-30.260088590934394
80118,78.0,870.0,-30.32605151531832
81150,6.0,882.0,-32.84119067480956
81162,18.0,882.0,-30.21694064861436
81174,30.0,882.0,-30.727070028571738
81186,42.0,882.0,-27.874815989111468
81198,54.0,882.0,-28.5227357652271
81210,66.0,882.0,-30.461701718285493
81222,78.0,882.0,-28.336626390293286
82254,6.0,894.0,-31.045007062696996
82266,18.0,894.0,-32.89000012270635
82278,30.0,894.0,-30.068564383355945
82290,42.0,894.0,-29.406777047903145
82302,54.0,894.0,-29.695283035822126
82314,66.0,894.0,-28.814258980585347
82326,78.0,894.0,-26.352688773528733
83358,6.0,906.0,-29.44366908693317
83370,18.0,906.0,-32.298418253487135
83382,30.0,906.0,-29.6942996264008
83394,42.0,906.0,-29.393790798966165
83406,54.0,906.0,-30.81058197638904
83418,66.0,906.0,-28.636917750005132
83430,78.0,906.0,-24.802399343100735
84462,6.0,918.0,-29.79661350557336
84474,18.0,918.0,-32.991923010779765
84486,30.0,918.0,-29.42920507214199
84498,42.0,918.0,-27.45991028290722
84510,54.0,918.0,-30.36248011557495
84522,66.0,918.0,-27.570797974324815
84534,78.0,918.0,-25.664399232106216
85566,6.0,930.0,-28.185057262935107
85578,18.0,930.0,-30.787158232750844
85590,30.0,930.0,-29.752547374694295
85602,42.0,930.0,-28.60659828407167
85614,54.0,930.0,-29.140922301451262
85626,66.0,930.0,-26.76484843816313
85638,78.0,930.0,-27.307149221845112
86670,6.0,942.0,-28.805043942716477
86682,18.0,942.0,-28.38437974467048
86694,30.0,942.0,-27.437978654553554
86706,42.0,942.0,-28.586824935538765
86718,54.0,942.0,-30.124954904763758
86730,66.0,942.0,-27.12301266030948
86742,78.0,942.0,-29.769682814812576
87774,6.0,954.0,-30.241644002792988
87786,18.0,954.0,-29.19161818934862
87798,30.0,954.0,-26.783477428484083
87810,42.0,954.0,-29.36794745909147
87822,54.0,954.0,-30.364673823372808
87834,66.0,954.0,-29.856666294829413
87846,78.0,954.0,-28.861847180972873
88878,6.0,966.0,-31.798335553109794
88890,18.0,966.0,-31.59946132617593
88902,30.0,966.0,-27.83254672645843
88914,42.0,966.0,-26.98555593816751
88926,54.0,966.0,-26.51133255588917
88938,66.0,966.0,-30.019488524738144
88950,78.0,966.0,-31.101494908519392
89982,6.0,978.0,-28.75515297547241
89994,18.0,978.0,-28.996564386807062
90006,30.0,978.0,-26.556187781338988
90018,42.0,978.0,-29.09228246648697
90030,54.0,978.0,-27.135922647051746
90042,66.0,978.0,-29.36452671494569
90054,78.0,978.0,-27.39335324140734
91086,6.0,990.0,-30.797681207387473
91098,18.0,990.0,-27.407510568063877
91110,30.0,990.0,-26.61630992344576
91122,42.0,990.0,-28.187619478086553
91134,54.0,990.0,-27.313537064971015
91146,66.0,990.0,-28.81599026682244
91158,78.0,990.0,-26.607560333440713
92190,6.0,1002.0,-29.78108446824881
92202,18.0,1002.0,-28.911292689213564
92214,30.0,1002.0,-28.43687243345631
92226,42.0,1002.0,-27.784200279700592
92238,54.0,1002.0,-26.759440822081583
92250,66.0,1002.0,-29.324028467503815
92262,78.0,1002.0,-27.181052178793607
93294,6.0,1014.0,-27.869049777746717
93306,18.0,1014.0,-26.25409824958655
93318,30.0,1014.0,-29.922261362039627
93330,42.0,1014.0,-28.24651354393809
93342,54.0,1014.0,-25.945105287479763
93354,66.0,1014.0,-30.66080663829513
93366,78.0,1014.0,-27.089004024913795
94398,6.0,1026.0,-28.157108107785213
94410,18.0,1026.0,-24.063826404595204
94422,30.0,1026.0,-28.079131077503643
94434,42.0,1026.0,-24.599358023366857
94446,54.0,1026.0,-24.887028925277416
94458,66.0,1026.0,-28.021998301549004
94470,78.0,1026.0,-25.94029298686497
95502,6.0,1038.0,-28.887521988760327
95514,18.0,1038.0,-26.370090274593228
95526,30.0,1038.0,-27.39933886893812
95538,42.0,1038.0,-25.535797476697866
95550,54.0,1038.0,-26.487479536494185
95562,66.0,1038.0,-26.756315144992374
95574,78.0,1038.0,-27.54620912674101
96606,6.0,1050.0,-25.993776156249265
96618,18.0,1050.0,-26.70562318914721
96630,30.0,1050.0,-30.271530363621448
96642,42.0,1050.0,-26.963063829601293
96654,54.0,1050.0,-27.730253381263633
96666,66.0,1050.0,-25.827460944859048
96678,78.0,1050.0,-28.189837718033324
97710,6.0,1062.0,-24.415511427553128
97722,18.0,1062.0,-27.531581525081677
97734,30.0,1062.0,-32.24736526578365
97746,42.0,1062.0,-25.1819377082791
97758,54.0,1062.0,-27.13334480966811
97770,66.0,1062.0,-25.617835537622152
97782,78.0,1062.0,-29.976978417432655
98814,6.0,1074.0,-25.84125429990421
98826,18.0,1074.0,-28.376369708071532
98838,30.0,1074.0,-29.22897749597369
98850,42.0,1074.0,-26.51739118031054
98862,54.0,1074.0,-25.865527480604808
98874,66.0,1074.0,-23.953944307172357
98886,78.0,1074.0,-28.759889136157124
99918,6.0,1086.0,-29.138001314048786
99930,18.0,1086.0,-27.353037090363785
99942,30.0,1086.0,-29.15991038598575
99954,42.0,1086.0,-26.600959325609356
99966,54.0,1086.0,-26.1411653794205
99978,66.0,1086.0,-24.348151979924605
99990,78.0,1086.0,-28.140669008115374
101022,6.0,1098.0,-32.035264765733764
101034,18.0,1098.0,-30.700000541649402
101046,30.0,1098.0,-30.588716071475826
101058,42.0,1098.0,-28.895757030454867
101070,54.0,1098.0,-26.307187486798185
101082,66.0,1098.0,-25.4318455851794
101094,78.0,1098.0,-25.519159964639364
102126,6.0,1110.0,-30.58232525191054
102138,18.0,1110.0,-29.81157445863993
102150,30.0,1110.0,-32.10270097382386
102162,42.0,1110.0,-30.673471691358685
102174,54.0,1110.0,-23.84789938178402
102186,66.0,1110.0,-24.308635983843924
102198,78.0,1110.0,-25.349235259731657
103230,6.0,1122.0,-31.857835706570167
103242,18.0,1122.0,-29.03722244573472
103254,30.0,1122.0,-31.95962807469878
103266,42.0,1122.0,-32.73682335893786
103278,54.0,1122.0,-24.40167108268327
103290,66.0,1122.0,-24.46387857494589
103302,78.0,1122.0,-25.946788497776442
104334,6.0,1134.0,-33.824741944166796
104346,18.0,1134.0,-30.21859025650501
104358,30.0,1134.0,-29.26163294452533
104370,42.0,1134.0,-31.713083524660817
104382,54.0,1134.0,-27.67154808344187
104394,66.0,1134.0,-25.80941024407585
104406,78.0,1134.0,-26.2796678428005
105438,6.0,1146.0,-35.13024896277959
105450,18.0,1146.0,-33.46572944219496
105462,30.0,1146.0,-30.81408215487442
105474,42.0,1146.0,-29.74805513307283
105486,54.0,1146.0,-27.864180558850705
105498,66.0,1146.0,-26.925970160767854
105510,78.0,1146.0,-26.537189800639545
106542,6.0,1158.0,-33.49853154218734
106554,18.0,1158.0,-31.702640432972828
106566,30.0,1158.0,-32.1956097229294
106578,42.0,1158.0,-29.244077121770967
106590,54.0,1158.0,-27.125169471676944
106602,66.0,1158.0,-26.126350377743737
106614,78.0,1158.0,-26.660600530864546
107646,6.0,1170.0,-31.83851648646461
107658,18.0,1170.0,-31.460317439540617
107670,30.0,1170.0,-30.941556749339473
107682,42.0,1170.0,-28.673597835716695
107694,54.0,1170.0,-23.84357353227236
107706,66.0,1170.0,-24.724570313906867
107718,78.0,1170.0,-26.893871019292067
108750,6.0,1182.0,-31.813657018040356
108762,18.0,1182.0,-34.85644035487025
108774,30.0,1182.0,-33.55379904635537
108786,42.0,1182.0,-29.474000002019523
108798,54.0,1182.0,-25.403543252149536
108810,66.0,1182.0,-25.908487182104277
108822,78.0,1182.0,-26.553332090311233
109854,6.0,1194.0,-31.640200904638963
