,x,y,z
8354,74,90,-40.87840657975342
8358,78,90,-43.1650713173695
8362,82,90,-45.07722212685996
8366,86,90,-40.41017006550809
8650,2,94,-37.636509644964
8654,6,94,-37.3799722264351
8658,10,94,-34.97579050087455
8662,14,94,-36.35746169063567
8666,18,94,-38.12850876352722
8670,22,94,-39.896242073202544
8674,26,94,-40.47769445269157
8678,30,94,-40.27736154564096
8682,34,94,-38.505453036324376
8686,38,94,-37.8685182046069
8690,42,94,-36.9034783642964
8694,46,94,-35.38295917123973
8698,50,94,-34.268700487675346
8702,54,94,-34.847098695022666
8706,58,94,-36.93146334515954
8710,62,94,-38.44651864235975
8714,66,94,-38.25364588074994
8718,70,94,-40.013854195230394
8722,74,94,-40.46499511436514
8726,78,94,-43.04554556670287
8730,82,94,-46.3469482492472
8734,86,94,-39.64917086034846
9018,2,98,-36.498405286144205
9022,6,98,-36.388714460892785
9026,10,98,-34.81652057827353
9030,14,98,-36.994549700567575
9034,18,98,-37.99262816133592
9038,22,98,-38.97992645663118
9042,26,98,-39.966481382987
9046,30,98,-39.7346118141524
9050,34,98,-39.323614276703836
9054,38,98,-38.32717192649143
9058,42,98,-36.42270742635854
9062,46,98,-34.57202824314689
9066,50,98,-33.67263711657575
9070,54,98,-34.745722597096986
9074,58,98,-35.850663609030086
9078,62,98,-39.844378108576926
9082,66,98,-39.97557094766327
9086,70,98,-37.74713046514197
9090,74,98,-43.7599924984394
9094,78,98,-44.756606234102954
9098,82,98,-42.393971950069584
9102,86,98,-39.142563830940304
9386,2,102,-35.3603009273244
9390,6,102,-35.60481874437345
9394,10,102,-35.00520771002333
9398,14,102,-37.00248720745092
9402,18,102,-37.93257383862484
9406,22,102,-39.082978869838875
9410,26,102,-40.13411021477339
9414,30,102,-40.36672983182222
9418,34,102,-39.41939537983369
9422,38,102,-37.57100696225996
9426,42,102,-35.80968706251045
9430,46,102,-34.214948084443186
9434,50,102,-33.19407964163197
9438,54,102,-35.36601777714236
9442,58,102,-35.9767265794731
9446,62,102,-40.03183376472463
9450,66,102,-40.16872065176458
9454,70,102,-38.99529448353442
9458,74,102,-44.307804533743465
9462,78,102,-42.41200797190427
9466,82,102,-40.54782679063954
9470,86,102,-38.77849175109819
9754,2,106,-34.92842686429127
9758,6,106,-36.811614066909954
9762,10,106,-36.07694309535005
9766,14,106,-38.45019973275374
9770,18,106,-38.499850738377326
9774,22,106,-38.29319856791277
9778,26,106,-39.38962731352188
9782,30,106,-38.550613356320945
9786,34,106,-39.209278217984036
9790,38,106,-37.12952408194189
9794,42,106,-35.40543756158297
9798,46,106,-34.05437818738987
9802,50,106,-33.23802202038107
9806,54,106,-35.429592389901664
9810,58,106,-37.03190568947913
9814,62,106,-38.68324116293604
9818,66,106,-38.85689997739924
9822,70,106,-40.23263540547129
9826,74,106,-43.05880760303066
9830,78,106,-42.264192409025895
9834,82,106,-40.607526315552946
9838,86,106,-39.88800676157379
10122,2,110,-34.860177308237006
10126,6,110,-37.05023830852225
10130,10,110,-37.95564155223148
10134,14,110,-38.957285682549944
10138,18,110,-38.17728460316565
10142,22,110,-37.48829072303353
10146,26,110,-40.901189379279536
10150,30,110,-38.93071798302861
10154,34,110,-38.30449464787283
10158,38,110,-37.11069096558031
10162,42,110,-34.59712442650704
10166,46,110,-33.29606305958882
10170,50,110,-32.43236806855563
10174,54,110,-36.22667589202584
10178,58,110,-38.57434884940902
10182,62,110,-38.04171623260673
10186,66,110,-40.39267265813404
10190,70,110,-41.78924099909416
10194,74,110,-39.523596730513
10198,78,110,-42.67682288398967
10202,82,110,-40.748532162531674
10206,86,110,-41.18989920555069
10490,2,114,-34.83466588831052
10494,6,114,-37.10384331253954
10498,10,114,-39.66106789206605
10502,14,114,-41.084116186591714
10506,18,114,-39.43371980753018
10510,22,114,-37.78332342846864
10514,26,114,-38.82758133303677
10518,30,114,-39.42576293112006
10522,34,114,-37.93206161428575
10526,38,114,-37.07924082957898
10530,42,114,-34.29715058280924
10534,46,114,-33.031974196761254
10538,50,114,-33.98381542308377
10542,54,114,-37.664784036079716
10546,58,114,-38.49096226140988
10550,62,114,-37.71582311622172
10554,66,114,-40.51810225360589
10558,70,114,-40.91659073822987
10562,74,114,-38.73075948535095
10566,78,114,-42.05028960374346
10570,82,114,-41.57600034921898
10574,86,114,-42.83269201551848
10858,2,118,-34.80915446838403
10862,6,118,-37.98460934895925
10866,10,118,-40.22087001589047
10870,14,118,-39.88575518569063
10874,18,118,-38.388047232613914
10878,22,118,-38.35635785619824
10882,26,118,-38.739261161393564
10886,30,118,-38.623305631493075
10890,34,118,-38.256893557271
10894,38,118,-36.84621040483771
10898,42,118,-33.79799537190404
10902,46,118,-32.49814551806168
10906,50,118,-34.167963556415835
10910,54,118,-37.075581588268435
10914,58,118,-37.143647827493915
10918,62,118,-37.654372565286074
10922,66,118,-40.753026444793875
10926,70,118,-41.76808944262942
10930,74,118,-40.4147465408232
10934,78,118,-41.18787640140944
10938,82,118,-42.35735250208582
10942,86,118,-44.02792477226148
11226,2,122,-35.24580394735885
11230,6,122,-39.80341215312532
11234,10,122,-39.73142963114512
11238,14,122,-38.81042347982406
11242,18,122,-38.54708819304474
11246,22,122,-38.50297652777934
11250,26,122,-38.30112373927764
11254,30,122,-38.42174158547585
11258,34,122,-38.341179217405156
11262,38,122,-35.604967664096094
11266,42,122,-33.07206577059571
11270,46,122,-31.503289790320338
11274,50,122,-34.20711244111267
11278,54,122,-35.80399685283194
11282,58,122,-36.134280255354184
11286,62,122,-38.10877120390358
11290,66,122,-39.81257942846689
11294,70,122,-39.82232493017791
11298,74,122,-39.64108447770376
11302,78,122,-41.786469018158876
11306,82,122,-44.884375315500726
11310,86,122,-45.07005084929796
11594,2,126,-35.68245342633368
11598,6,126,-39.23325931274763
11602,10,126,-40.311581324869515
11606,14,126,-39.28947906103485
11610,18,126,-38.73058236014748
11614,22,126,-38.35053584417192
11618,26,126,-37.93795926151903
11622,30,126,-38.28644120064695
11626,34,126,-37.85395856742627
11630,38,126,-34.70309413470762
11634,42,126,-32.20989954755798
11638,46,126,-32.763200604393255
11642,50,126,-34.33519525961566
11646,54,126,-35.41748423169371
11650,58,126,-36.87235646635263
11654,62,126,-41.10604848754149
11658,66,126,-41.451790138491816
11662,70,126,-37.10713914342341
11666,74,126,-40.11700065292721
11670,78,126,-41.876189460243744
11674,82,126,-42.440807287886116
11678,86,126,-43.06187948368674
11962,2,130,-35.93407533853464
11966,6,130,-39.5227043575735
11970,10,130,-40.06149512928036
11974,14,130,-39.13358509727578
11978,18,130,-38.37649165577834
11982,22,130,-37.21236087271514
11986,26,130,-37.63844307412012
11990,30,130,-37.80064112268599
11994,34,130,-37.815269985392725
11998,38,130,-34.50670588884185
12002,42,130,-32.06200984341683
12006,46,130,-33.47944800895603
12010,50,130,-34.550035146179574
12014,54,130,-35.53842511698592
12018,58,130,-37.00885798707229
12022,62,130,-41.044410790831506
12026,66,130,-39.7519034005675
12030,70,130,-37.23404028712079
12034,74,130,-41.68372770512516
12038,78,130,-42.33885468720693
12042,82,130,-41.09461242637841
12046,86,130,-42.46455638187031
12330,2,134,-35.42931437287707
12334,6,134,-39.49078392333923
12338,10,134,-39.87208039351932
12342,14,134,-38.855914076065226
12346,18,134,-37.56571188322383
12350,22,134,-36.519971484610046
12354,26,134,-37.82877077119474
12358,30,134,-37.906451306405316
12362,34,134,-36.182418228318234
12366,38,134,-33.85781394579859
12370,42,134,-32.68083569214887
12374,46,134,-33.948027454146484
12378,50,134,-34.47863222832597
12382,54,134,-35.86405739165357
12386,58,134,-38.14389747814714
12390,62,134,-40.35716566014995
12394,66,134,-37.67105407010679
12398,70,134,-36.478390522766226
12402,74,134,-39.480222592930076
12406,78,134,-41.506158117316794
12410,82,134,-42.585985395612134
12414,86,134,-44.031002480654124
12698,2,138,-34.70015570851844
12702,6,138,-38.36272950191046
12706,10,138,-39.97797010237423
12710,14,138,-39.01729153376201
12714,18,138,-37.32177573875313
12718,22,138,-35.59905027315303
12722,26,138,-37.311613813816685
12726,30,138,-39.25024800718444
12730,34,138,-37.041894831882175
12734,38,138,-33.313118647542936
12738,42,138,-33.14940749424955
12742,46,138,-34.0824907959208
12746,50,138,-34.45332012518449
12750,54,138,-36.209582204373824
12754,58,138,-38.2615463092155
12758,62,138,-39.40390848855232
12762,66,138,-37.40310935432389
12766,70,138,-37.080774297256774
12770,74,138,-38.656594468434335
12774,78,138,-40.7534609252167
12778,82,138,-41.7953591831672
12782,86,138,-44.321287471821975
13066,2,142,-34.654241708198754
13070,6,142,-39.39504166175541
13074,10,142,-39.59765221796488
13078,14,142,-39.19008262733542
13082,18,142,-36.099993667065824
13086,22,142,-35.363960781101724
13090,26,142,-37.082735871526936
13094,30,142,-38.18595823497989
13098,34,142,-36.03130298999076
13102,38,142,-34.05624017448625
13106,42,142,-34.16065029753993
13110,46,142,-34.21645641449301
13114,50,142,-34.63738404261211
13118,54,142,-36.312521488560996
13122,58,142,-38.348642894858315
13126,62,142,-39.53461128516637
13130,66,142,-38.36009400277021
13134,70,142,-38.6979171831157
13138,74,142,-39.252634257300215
13142,78,142,-40.02261750798056
13146,82,142,-41.20400951244786
13150,86,142,-42.477063177917564
13434,2,146,-34.89336072504794
13438,6,146,-39.39690650256141
13442,10,146,-39.779623738482876
13446,14,146,-39.88828541999124
13450,18,146,-35.89984109369408
13454,22,146,-34.962668229177645
13458,26,146,-36.31077682861938
13462,30,146,-36.56512368600201
13466,34,146,-35.3135329951844
13470,38,146,-33.87800839435776
13474,42,146,-33.55050261056968
13478,46,146,-33.85821116730263
13482,50,146,-34.632997830685724
13486,54,146,-36.464481520415795
13490,58,146,-38.1618385802598
13494,62,146,-38.714207636757465
13498,66,146,-39.08610022685737
13502,70,146,-38.36182999350669
13506,74,146,-39.51710140895631
13510,78,146,-38.737316861937785
13514,82,146,-40.347779955228596
13518,86,146,-41.93492343415217
13802,2,150,-33.98757802950249
13806,6,150,-38.54826979205771
13810,10,150,-40.22520544390613
13814,14,150,-39.98600237248731
13818,18,150,-35.83791168461107
13822,22,150,-36.51903422044715
13826,26,150,-36.88305364403428
13830,30,150,-35.98132257977736
13834,34,150,-34.933734785079984
13838,38,150,-34.21036904049395
13842,42,150,-33.111762305315025
13846,46,150,-33.33565565745505
13850,50,150,-34.927775116034596
13854,54,150,-37.139207974129
13858,58,150,-37.304551586809204
13862,62,150,-38.1386773041864
13866,66,150,-38.78389164372585
13870,70,150,-38.63668654227207
13874,74,150,-41.01823804170532
13878,78,150,-38.68859421878382
13882,82,150,-40.5966959707706
13886,86,150,-42.18383944969416
14170,2,154,-33.634440282850946
14174,6,154,-38.97627737199293
14178,10,154,-39.18064696949695
14182,14,154,-36.837871284405466
14186,18,154,-36.108821098371386
14190,22,154,-36.31674270089653
14194,26,154,-36.38799616525719
14198,30,154,-34.779137895242165
14202,34,154,-34.236177768648055
14206,38,154,-34.07168839313141
14210,42,154,-32.94706904407889
14214,46,154,-32.5813908795315
14218,50,154,-35.097926143102534
14222,54,154,-37.086219763412025
14226,58,154,-37.37292684643702
14230,62,154,-37.6391805114676
14234,66,154,-38.04341449889245
14238,70,154,-38.419099914976144
14242,74,154,-40.680484137374044
14246,78,154,-40.43332410168797
14250,82,154,-41.437927467245395
14254,86,154,-41.05761587451615
14538,2,158,-33.427331234260976
14542,6,158,-38.36802117063155
14546,10,158,-38.008855702943265
14550,14,158,-37.205979342575134
14554,18,158,-36.712569334975036
14558,22,158,-36.68010138535037
14562,26,158,-35.10921001384715
14566,30,158,-33.602567903365774
14570,34,158,-34.14544089884964
14574,38,158,-33.976680144727084
14578,42,158,-32.260076476608184
14582,46,158,-32.871092471273755
14586,50,158,-35.156507551278025
14590,54,158,-36.71684356515233
14594,58,158,-37.13683800539995
14598,62,158,-37.08652479276314
14602,66,158,-37.877555666871956
14606,70,158,-40.0554018818497
14610,74,158,-40.80457624596494
14614,78,158,-39.35690073557075
