,x,y,z
3498,2.0,38.0,-35.07374679701315
3502,6.0,38.0,-39.22042934799017
3506,10.0,38.0,-41.9731397080237
3510,14.0,38.0,-38.647925772594306
3514,18.0,38.0,-34.17355247931346
3518,22.0,38.0,-32.443392284563146
3522,26.0,38.0,-34.01461052081837
3526,30.0,38.0,-37.370032416560896
3530,34.0,38.0,-38.222776927590054
3534,38.0,38.0,-36.28272043773086
3538,42.0,38.0,-35.641704974039385
3542,46.0,38.0,-37.56663816093052
3546,50.0,38.0,-39.95495722824919
3550,54.0,38.0,-41.58205445811773
3554,58.0,38.0,-38.40260550254503
3558,62.0,38.0,-35.730751152237175
3562,66.0,38.0,-37.76159230247901
3566,70.0,38.0,-38.89798369422857
3570,74.0,38.0,-38.41969188685104
3574,78.0,38.0,-40.55168950418045
3578,82.0,38.0,-42.573038346040846
3582,86.0,38.0,-42.67891312329033
3866,2.0,42.0,-35.15385071423944
3870,6.0,42.0,-39.320356222670476
3874,10.0,42.0,-41.61273143585548
3878,14.0,42.0,-37.6684214798553
3882,18.0,42.0,-33.78440623617525
3886,22.0,42.0,-32.345928563135985
3890,26.0,42.0,-34.34658016455897
3894,30.0,42.0,-38.72851447463594
3898,34.0,42.0,-38.99632195897019
3902,38.0,42.0,-35.84101653452087
3906,42.0,42.0,-35.802942119852815
3910,46.0,42.0,-38.43923223136951
3914,50.0,42.0,-40.150010512361625
3918,54.0,42.0,-41.096812788845604
3922,58.0,42.0,-38.34390979143886
3926,62.0,42.0,-35.895773229094424
3930,66.0,42.0,-37.658885365095934
3934,70.0,42.0,-38.884770012656425
3938,74.0,42.0,-38.022119747143876
3942,78.0,42.0,-40.359682979139386
3946,82.0,42.0,-42.97508775054905
3950,86.0,42.0,-41.9172989565946
4234,2.0,46.0,-35.437081511594585
4238,6.0,46.0,-38.79796432819769
4242,10.0,46.0,-40.32399154002158
4246,14.0,46.0,-36.63628231883356
4250,18.0,46.0,-33.54606666376616
4254,22.0,46.0,-32.42072553001836
4258,26.0,46.0,-34.75330258214641
4262,30.0,46.0,-39.82869631680731
4266,34.0,46.0,-39.78313159513337
4270,38.0,46.0,-35.527707063590036
4274,42.0,46.0,-36.08137831540007
4278,46.0,46.0,-39.35452370990125
4282,50.0,46.0,-40.188947761196125
4286,54.0,46.0,-40.434238694650794
4290,58.0,46.0,-38.64896311253972
4294,62.0,46.0,-36.45790159157451
4298,66.0,46.0,-37.24576157509185
4302,70.0,46.0,-38.8344124456706
4306,74.0,46.0,-38.566276186118955
4310,78.0,46.0,-40.841336457897086
4314,82.0,46.0,-43.68877682502862
4318,86.0,46.0,-41.05721938044653
4602,2.0,50.0,-35.907206369543786
4606,6.0,50.0,-38.38885420852518
4610,10.0,50.0,-38.81980387690075
4614,14.0,50.0,-35.67701037196398
4618,18.0,50.0,-33.38484647782806
4622,22.0,50.0,-33.09545978599494
4626,26.0,50.0,-35.40633045503332
4630,30.0,50.0,-40.03896813247931
4634,34.0,50.0,-40.16115326875418
4638,38.0,50.0,-35.5382082288087
4642,42.0,50.0,-36.57989039873245
4646,46.0,50.0,-39.92707811928573
4650,50.0,50.0,-39.72629823345275
4654,54.0,50.0,-39.89192074834156
4658,58.0,50.0,-39.12304092088595
4662,62.0,50.0,-36.95640700402857
4666,66.0,50.0,-36.457933634398756
4670,70.0,50.0,-38.63844286838131
4674,74.0,50.0,-39.26598601157465
4678,78.0,50.0,-41.34366727964904
4682,82.0,50.0,-43.73707705935802
4686,86.0,50.0,-40.043885009369866
4970,2.0,54.0,-36.70552919688721
4974,6.0,54.0,-38.70348555227233
4978,10.0,54.0,-37.31775210141097
4982,14.0,54.0,-34.5939200569635
4986,18.0,54.0,-33.55314211405951
4990,22.0,54.0,-33.94884335565736
4994,26.0,54.0,-36.58647067917064
4998,30.0,54.0,-39.80459546653483
5002,34.0,54.0,-39.72370101855718
5006,38.0,54.0,-36.06240159189901
5010,42.0,54.0,-37.15509534593175
5014,46.0,54.0,-39.784383571782016
5018,50.0,54.0,-38.99731993482916
5022,54.0,54.0,-39.40007450088997
5026,58.0,54.0,-39.0624576467973
5030,62.0,54.0,-37.04746069375681
5034,66.0,54.0,-35.91300145018106
5038,70.0,54.0,-38.78011227162892
5042,74.0,54.0,-40.41290102056096
5046,78.0,54.0,-41.53508787040141
5050,82.0,54.0,-42.58605388241187
5054,86.0,54.0,-39.062784219512
5338,2.0,58.0,-37.817302694803786
5342,6.0,58.0,-39.48782641987153
5346,10.0,58.0,-36.25933264793909
5350,14.0,58.0,-33.84239829588119
5354,18.0,58.0,-34.013111027721536
5358,22.0,58.0,-34.65250486854823
5362,26.0,58.0,-38.137804181584706
5366,30.0,58.0,-40.1581600956436
5370,34.0,58.0,-39.155649333451436
5374,38.0,58.0,-36.93884606612951
5378,42.0,58.0,-37.77681113417401
5382,46.0,58.0,-39.08319358556005
5386,50.0,58.0,-38.4360999520853
5390,54.0,58.0,-39.06799585797733
5394,58.0,58.0,-38.755015846422175
5398,62.0,58.0,-36.904850594076485
5402,66.0,58.0,-35.56906053735351
5406,70.0,58.0,-39.15246759028904
5410,74.0,58.0,-41.97301065082166
5414,78.0,58.0,-41.343006762712264
5418,82.0,58.0,-40.99394349877334
5422,86.0,58.0,-38.79861335137795
5706,2.0,62.0,-38.66607592109191
