,x,y,z
62940,12.0,684.0,-30.46353910409376
62964,36.0,684.0,-26.42675692008324
62988,60.0,684.0,-29.781957063997748
65148,12.0,708.0,-32.318802631455604
65172,36.0,708.0,-29.87578571990409
65196,60.0,708.0,-28.900895483250356
67356,12.0,732.0,-28.79851653466703
67380,36.0,732.0,-30.336018790785783
67404,60.0,732.0,-32.04240664331144
69564,12.0,756.0,-27.819039748565018
69588,36.0,756.0,-28.475167023740656
69612,60.0,756.0,-28.221409236420172
71772,12.0,780.0,-29.36566585355561
71796,36.0,780.0,-29.67654214580119
71820,60.0,780.0,-29.96370207605615
73980,12.0,804.0,-29.39331355033702
74004,36.0,804.0,-30.27036645802322
74028,60.0,804.0,-29.81982992479103
76188,12.0,828.0,-30.03900511544989
76212,36.0,828.0,-31.591686400846104
76236,60.0,828.0,-28.571468151740316
78396,12.0,852.0,-32.99623712667244
78420,36.0,852.0,-32.348273865170725
78444,60.0,852.0,-31.64586666232274
80604,12.0,876.0,-31.516059127779485
80628,36.0,876.0,-31.240366576728494
80652,60.0,876.0,-28.695694658673602
82812,12.0,900.0,-29.47761962719199
82836,36.0,900.0,-28.124527842721314
82860,60.0,900.0,-25.550016655764043
85020,12.0,924.0,-29.00065110572339
85044,36.0,924.0,-30.86827145412628
85068,60.0,924.0,-30.388460421014862
87228,12.0,948.0,-29.68393573376691
87252,36.0,948.0,-29.781439494585072
87276,60.0,948.0,-27.67420328580341
89436,12.0,972.0,-31.379822921020892
89460,36.0,972.0,-29.355461223346484
89484,60.0,972.0,-26.395017356047784
91644,12.0,996.0,-33.407482639262454
91668,36.0,996.0,-31.086015276380948
91692,60.0,996.0,-31.375927863283998
93852,12.0,1020.0,-26.966002864079854
93876,36.0,1020.0,-26.3000936543701
93900,60.0,1020.0,-25.35335732716285
96060,12.0,1044.0,-26.643429666847904
96084,36.0,1044.0,-30.037559661492686
96108,60.0,1044.0,-26.580887908928183
98268,12.0,1068.0,-22.88481705685601
98292,36.0,1068.0,-27.216787333780495
98316,60.0,1068.0,-25.710248983036234
100476,12.0,1092.0,-27.45110300232796
100500,36.0,1092.0,-28.60617899222317
100524,60.0,1092.0,-25.71931365050051
102684,12.0,1116.0,-33.41525652377852
102708,36.0,1116.0,-32.1524099844062
102732,60.0,1116.0,-28.8031603800128
104892,12.0,1140.0,-34.361034474946464
104916,36.0,1140.0,-33.53332744204946
104940,60.0,1140.0,-30.086385554785934
107100,12.0,1164.0,-35.29135159980215
107124,36.0,1164.0,-32.86575913320224
107148,60.0,1164.0,-26.331632110345975
109308,12.0,1188.0,-33.39276646111802
109332,36.0,1188.0,-32.32149605192188
109356,60.0,1188.0,-23.401368211847238
111516,12.0,1212.0,-30.32537233530541
111540,36.0,1212.0,-28.185108797250972
111564,60.0,1212.0,-22.670664013817778
113724,12.0,1236.0,-29.260037340701768
113748,36.0,1236.0,-26.893777929944754
113772,60.0,1236.0,-24.359128555537783
115932,12.0,1260.0,-27.2956176155278
115956,36.0,1260.0,-25.064524273431083
115980,60.0,1260.0,-22.038651180118972
118140,12.0,1284.0,-25.41323602307863
118164,36.0,1284.0,-25.438724736783556
118188,60.0,1284.0,-26.39678225130713
120348,12.0,1308.0,-23.279971979259596
120372,36.0,1308.0,-28.10005378074204
120396,60.0,1308.0,-27.32824579034972
122556,12.0,1332.0,-23.111073607639153
122580,36.0,1332.0,-25.096173569117376
122604,60.0,1332.0,-25.759860107135708
124764,12.0,1356.0,-21.219524195990058
124788,36.0,1356.0,-23.73617268120492
124812,60.0,1356.0,-22.555172294733026
126972,12.0,1380.0,-22.899758707451753
126996,36.0,1380.0,-23.380145457443547
127020,60.0,1380.0,-25.030707772787014
129180,12.0,1404.0,-25.627830628260718
129204,36.0,1404.0,-24.756418226070508
129228,60.0,1404.0,-26.853665537231326
131388,12.0,1428.0,-26.625033353845236
131412,36.0,1428.0,-27.73011028765134
131436,60.0,1428.0,-35.02529213794393
133596,12.0,1452.0,-29.002342593975552
133620,36.0,1452.0,-26.634628786698826
133644,60.0,1452.0,-27.633937477402796
135804,12.0,1476.0,-28.048240951671836
135828,36.0,1476.0,-26.514065837342795
135852,60.0,1476.0,-24.47822906104552
138012,12.0,1500.0,-25.97173657793654
138036,36.0,1500.0,-26.139410976582354
138060,60.0,1500.0,-27.475571195460024
140220,12.0,1524.0,-27.458203988589954
140244,36.0,1524.0,-27.188402650256744
140268,60.0,1524.0,-27.43362933068672
142428,12.0,1548.0,-25.975758363797045
142452,36.0,1548.0,-28.33741882964803
142476,60.0,1548.0,-29.42924799568413
144636,12.0,1572.0,-26.33113003612006
144660,36.0,1572.0,-29.48243282792392
144684,60.0,1572.0,-32.45714700936618
146844,12.0,1596.0,-27.20432175956264
146868,36.0,1596.0,-30.28136092976007
146892,60.0,1596.0,-34.42033613626898
149052,12.0,1620.0,-26.600871561706878
149076,36.0,1620.0,-27.60272721318983
149100,60.0,1620.0,-30.903559411478856
151260,12.0,1644.0,-26.642830659825727
151284,36.0,1644.0,-26.781068371736527
151308,60.0,1644.0,-30.662599034938236
153468,12.0,1668.0,-30.437301852863254
153492,36.0,1668.0,-29.65990002350844
153516,60.0,1668.0,-30.504583634687556
155676,12.0,1692.0,-37.51328541943747
155700,36.0,1692.0,-34.58273534479578
155724,60.0,1692.0,-33.25756815233644
157884,12.0,1716.0,-38.38373923332915
157908,36.0,1716.0,-34.5054571416333
157932,60.0,1716.0,-35.56539470385394
160092,12.0,1740.0,-34.278288599383245
160116,36.0,1740.0,-29.856371595703198
160140,60.0,1740.0,-32.94340518131062
162300,12.0,1764.0,-33.964125034826715
162324,36.0,1764.0,-31.9893646509919
162348,60.0,1764.0,-35.22259044591997
164508,12.0,1788.0,-35.34606785081814
164532,36.0,1788.0,-33.53387955918303
164556,60.0,1788.0,-33.05553693441105
166716,12.0,1812.0,-34.107871688398205
166740,36.0,1812.0,-35.684101673817096
166764,60.0,1812.0,-31.756063799900335
168924,12.0,1836.0,-32.84852121739957
168948,36.0,1836.0,-37.083155274735454
168972,60.0,1836.0,-30.16960998777568
171132,12.0,1860.0,-36.258060545272926
171156,36.0,1860.0,-38.247191801891006
171180,60.0,1860.0,-32.09290704731333
173340,12.0,1884.0,-32.41827257381896
173364,36.0,1884.0,-34.617604860258965
173388,60.0,1884.0,-32.13891890267939
175548,12.0,1908.0,-35.796667060884744
175572,36.0,1908.0,-37.45503642400997
175596,60.0,1908.0,-33.615644338543724
177756,12.0,1932.0,-33.56961593671587
177780,36.0,1932.0,-34.69669755301389
177804,60.0,1932.0,-33.180875205594845
179964,12.0,1956.0,-31.339855501414377
179988,36.0,1956.0,-33.22996552051121
180012,60.0,1956.0,-32.50879525325862
182172,12.0,1980.0,-32.78390832324862
182196,36.0,1980.0,-34.00376904418651
182220,60.0,1980.0,-33.08794719153383
184380,12.0,2004.0,-32.56501492821004
184404,36.0,2004.0,-34.11032337150083
184428,60.0,2004.0,-33.596745351759694
