,x,y,z
30390,30.0,330.0,-31.95140817654862
30402,42.0,330.0,-31.150138137498743
30414,54.0,330.0,-36.90164162522195
30426,66.0,330.0,-36.2216679124828
30438,78.0,330.0,-30.141183394850405
31470,6.0,342.0,-34.83511168692407
31482,18.0,342.0,-33.8771495682475
31494,30.0,342.0,-30.800153918707473
31506,42.0,342.0,-30.539396528359084
31518,54.0,342.0,-36.2864204722
31530,66.0,342.0,-34.3190921067453
31542,78.0,342.0,-29.269947997050465
32574,6.0,354.0,-33.2728408575604
32586,18.0,354.0,-31.582208547966633
32598,30.0,354.0,-29.772387265591256
32610,42.0,354.0,-30.58106626796977
32622,54.0,354.0,-34.865025257431164
32634,66.0,354.0,-32.73251179984921
32646,78.0,354.0,-28.974091813481174
33678,6.0,366.0,-31.162179789218076
33690,18.0,366.0,-29.304524193884024
33702,30.0,366.0,-29.832453199177014
33714,42.0,366.0,-33.206432986833974
33726,54.0,366.0,-35.08749433941538
33738,66.0,366.0,-31.553451485974666
33750,78.0,366.0,-31.002528980375264
34782,6.0,378.0,-31.454693782399232
34794,18.0,378.0,-30.64807486985878
34806,30.0,378.0,-33.22492263395723
34818,42.0,378.0,-38.32320838669554
34830,54.0,378.0,-35.96277327197435
34842,66.0,378.0,-29.955342986768176
34854,78.0,378.0,-31.681339868794918
35886,6.0,390.0,-32.54176818767535
35898,18.0,390.0,-34.23062385161825
35910,30.0,390.0,-35.481821518043766
35922,42.0,390.0,-39.91249170033024
35934,54.0,390.0,-36.85426233075727
35946,66.0,390.0,-30.407754224883732
35958,78.0,390.0,-31.568262881042585
36990,6.0,402.0,-32.05968390370037
37002,18.0,402.0,-33.91984861962771
37014,30.0,402.0,-32.271938336742075
37026,42.0,402.0,-34.83424996986468
37038,54.0,402.0,-35.24935402986682
37050,66.0,402.0,-32.67427680183543
37062,78.0,402.0,-32.28304570734714
38094,6.0,414.0,-31.93286717989153
38106,18.0,414.0,-30.0695031608752
38118,30.0,414.0,-28.956764569872497
38130,42.0,414.0,-31.944284965593763
38142,54.0,414.0,-34.23329258091777
38154,66.0,414.0,-33.73498039334531
38166,78.0,414.0,-31.27753719469101
39198,6.0,426.0,-31.898014724026755
39210,18.0,426.0,-27.266270066987175
39222,30.0,426.0,-29.00062336966288
39234,42.0,426.0,-34.058626868695775
39246,54.0,426.0,-33.28828933209265
39258,66.0,426.0,-30.776755632211483
39270,78.0,426.0,-29.115673573232595
40302,6.0,438.0,-30.501678691948857
40314,18.0,438.0,-26.358510650393566
40326,30.0,438.0,-29.858366101988956
40338,42.0,438.0,-34.15032304703238
40350,54.0,438.0,-29.377125102188838
40362,66.0,438.0,-27.05268679880094
40374,78.0,438.0,-27.604237457045425
41406,6.0,450.0,-29.346610073558086
41418,18.0,450.0,-28.122231093827743
41430,30.0,450.0,-33.065910317085105
41442,42.0,450.0,-33.69203774414952
41454,54.0,450.0,-26.71383575923832
41466,66.0,450.0,-26.743395116596588
41478,78.0,450.0,-28.852971858906745
42510,6.0,462.0,-30.68846161287073
42522,18.0,462.0,-32.25389173906147
42534,30.0,462.0,-36.30572660708929
42546,42.0,462.0,-33.7752871158671
42558,54.0,462.0,-27.250477876652045
42570,66.0,462.0,-28.242018399174086
42582,78.0,462.0,-32.12188213950062
43614,6.0,474.0,-32.75195279312221
43626,18.0,474.0,-34.06645755588409
43638,30.0,474.0,-36.00994245802126
43650,42.0,474.0,-33.33966053439867
43662,54.0,474.0,-30.506010608067744
43674,66.0,474.0,-31.995922090636384
43686,78.0,474.0,-33.09930108315751
44718,6.0,486.0,-31.553526023320497
44730,18.0,486.0,-31.4094726578841
44742,30.0,486.0,-35.53165307018551
44754,42.0,486.0,-36.259499453206324
44766,54.0,486.0,-32.80921458498606
44778,66.0,486.0,-33.780085088843876
44790,78.0,486.0,-32.84926470442043
45822,6.0,498.0,-29.31724487759286
45834,18.0,498.0,-28.788995908229065
45846,30.0,498.0,-33.0361060425294
45858,42.0,498.0,-36.375629702055804
45870,54.0,498.0,-31.316585077422257
45882,66.0,498.0,-30.678443717063075
45894,78.0,498.0,-33.46627585784241
46926,6.0,510.0,-30.68965370610369
46938,18.0,510.0,-29.298053106838328
46950,30.0,510.0,-29.889184474069875
46962,42.0,510.0,-31.79766951306416
46974,54.0,510.0,-28.952001362647675
46986,66.0,510.0,-28.05703860267128
46998,78.0,510.0,-31.82808594037091
48030,6.0,522.0,-32.3307370953025
48042,18.0,522.0,-31.695397678571567
48054,30.0,522.0,-30.046525866220392
48066,42.0,522.0,-27.602684065544874
48078,54.0,522.0,-26.865015521274106
48090,66.0,522.0,-28.180119508133753
48102,78.0,522.0,-33.131077040660266
49134,6.0,534.0,-29.175934417165514
49146,18.0,534.0,-31.92058603897251
49158,30.0,534.0,-31.528248977793385
49170,42.0,534.0,-25.52074147554073
49182,54.0,534.0,-25.041869397341262
49194,66.0,534.0,-29.755590895245785
49206,78.0,534.0,-35.84614603309238
50238,6.0,546.0,-25.384689441044266
50250,18.0,546.0,-30.00772350774655
50262,30.0,546.0,-32.966846427201055
50274,42.0,546.0,-29.310855134518526
50286,54.0,546.0,-27.733227509032286
50298,66.0,546.0,-32.3101082033797
50310,78.0,546.0,-36.03920146051479
51342,6.0,558.0,-26.147715214508274
51354,18.0,558.0,-30.078251006364564
51366,30.0,558.0,-32.815361048131024
51378,42.0,558.0,-31.25990554999129
51390,54.0,558.0,-30.594845342553512
51402,66.0,558.0,-32.76389679683059
51414,78.0,558.0,-33.668796457569236
52446,6.0,570.0,-31.70917100653338
52458,18.0,570.0,-34.15133369010409
52470,30.0,570.0,-30.62708745782963
52482,42.0,570.0,-27.307535477776923
52494,54.0,570.0,-28.585162776642075
52506,66.0,570.0,-30.291193605302066
52518,78.0,570.0,-29.636671249812732
53550,6.0,582.0,-30.778374318281752
53562,18.0,582.0,-33.509567376771145
53574,30.0,582.0,-28.052944312117692
53586,42.0,582.0,-24.61947487666341
53598,54.0,582.0,-25.774187513511727
53610,66.0,582.0,-30.665690419161518
53622,78.0,582.0,-31.275547686943177
54654,6.0,594.0,-25.211999872373756
54666,18.0,594.0,-28.588675339278407
54678,30.0,594.0,-28.772965252960468
54690,42.0,594.0,-28.025156687664808
54702,54.0,594.0,-27.87322587194509
54714,66.0,594.0,-31.69903803357986
54726,78.0,594.0,-33.22552485836043
55758,6.0,606.0,-28.07934058925993
55770,18.0,606.0,-30.760752549962515
55782,30.0,606.0,-30.58434576053794
55794,42.0,606.0,-30.00727402828368
55806,54.0,606.0,-30.87978563723966
55818,66.0,606.0,-31.052337514692464
55830,78.0,606.0,-30.15623275546684
56862,6.0,618.0,-30.14679211725779
56874,18.0,618.0,-32.84806269833996
56886,30.0,618.0,-27.784352701928164
56898,42.0,618.0,-25.387836395648435
56910,54.0,618.0,-28.14009603097011
56922,66.0,618.0,-29.19215193312091
56934,78.0,618.0,-28.165823945481282
57966,6.0,630.0,-28.90885999314108
57978,18.0,630.0,-31.679292096891857
57990,30.0,630.0,-26.08351134725791
58002,42.0,630.0,-23.86504986945578
58014,54.0,630.0,-26.521946119642916
58026,66.0,630.0,-28.955775157214486
58038,78.0,630.0,-29.18607367859232
59070,6.0,642.0,-30.320219551719685
59082,18.0,642.0,-32.798115328593795
59094,30.0,642.0,-28.97121964476419
59106,42.0,642.0,-26.332481608553767
59118,54.0,642.0,-28.419169810835225
59130,66.0,642.0,-31.02619464905077
59142,78.0,642.0,-31.92826513628205
60174,6.0,654.0,-30.57743006300859
60186,18.0,654.0,-32.53833441240123
60198,30.0,654.0,-28.86882116402647
60210,42.0,654.0,-29.697641292284477
60222,54.0,654.0,-32.491985027690184
60234,66.0,654.0,-31.867801395170787
60246,78.0,654.0,-32.73093684428594
61278,6.0,666.0,-30.221063097952563
61290,18.0,666.0,-30.910011912587674
61302,30.0,666.0,-26.732632364186912
61314,42.0,666.0,-29.693205552591664
61326,54.0,666.0,-32.03365967535933
61338,66.0,666.0,-28.838427650412708
61350,78.0,666.0,-29.906224605852383
62382,6.0,678.0,-30.72560706519253
62394,18.0,678.0,-30.22935367595791
62406,30.0,678.0,-27.53483181601235
62418,42.0,678.0,-29.24307700918814
62430,54.0,678.0,-29.26441432903245
62442,66.0,678.0,-26.36662814442348
62454,78.0,678.0,-28.097583604939484
63486,6.0,690.0,-29.722175111676602
63498,18.0,690.0,-29.264853181438532
63510,30.0,690.0,-26.464464923690986
63522,42.0,690.0,-31.08226178110945
63534,54.0,690.0,-32.339998463269175
63546,66.0,690.0,-29.76719598502642
63558,78.0,690.0,-31.71552027462369
64590,6.0,702.0,-33.143073018052036
64602,18.0,702.0,-30.509017540363754
64614,30.0,702.0,-25.662578102353137
64626,42.0,702.0,-30.97357843881007
64638,54.0,702.0,-32.894894036644665
64650,66.0,702.0,-31.831452176155747
64662,78.0,702.0,-34.07951649557689
65694,6.0,714.0,-32.8419416984058
65706,18.0,714.0,-30.510081347098076
65718,30.0,714.0,-28.68073098841818
65730,42.0,714.0,-32.44317401084184
65742,54.0,714.0,-31.172552661695676
65754,66.0,714.0,-30.04787720817391
65766,78.0,714.0,-31.535029037676452
66798,6.0,726.0,-30.278163692581977
66810,18.0,726.0,-29.009152568130297
66822,30.0,726.0,-29.617560581335756
66834,42.0,726.0,-31.8889671734182
66846,54.0,726.0,-32.119737792709884
66858,66.0,726.0,-31.663565272493102
66870,78.0,726.0,-30.068573131464184
67902,6.0,738.0,-30.8865658301524
67914,18.0,738.0,-29.084109840856033
67926,30.0,738.0,-29.43425657314942
67938,42.0,738.0,-28.402280507953886
67950,54.0,738.0,-29.70173479777694
67962,66.0,738.0,-31.063367521531674
67974,78.0,738.0,-29.557043057975626
69006,6.0,750.0,-30.191033709190602
69018,18.0,750.0,-27.504946655954896
69030,30.0,750.0,-30.378264971808527
69042,42.0,750.0,-29.981174050304656
69054,54.0,750.0,-28.77735692570331
69066,66.0,750.0,-28.014535722154225
69078,78.0,750.0,-28.547482948259276
70110,6.0,762.0,-29.45443399597849
70122,18.0,762.0,-28.076580682015116
70134,30.0,762.0,-30.56410595380756
70146,42.0,762.0,-30.527602395357896
70158,54.0,762.0,-31.11361029734401
70170,66.0,762.0,-28.874463844265634
70182,78.0,762.0,-29.182572213691422
71214,6.0,774.0,-28.554985932833745
71226,18.0,774.0,-31.149523856128912
71238,30.0,774.0,-32.384143099045396
71250,42.0,774.0,-30.4770044093392
71262,54.0,774.0,-32.08055674006977
71274,66.0,774.0,-30.051355400931364
71286,78.0,774.0,-31.481928491159206
72318,6.0,786.0,-29.125243101868765
72330,18.0,786.0,-32.83854757732936
72342,30.0,786.0,-32.417205356403144
72354,42.0,786.0,-30.8167099743658
72366,54.0,786.0,-30.938790093558705
72378,66.0,786.0,-30.231389553443186
72390,78.0,786.0,-32.287055372456756
73422,6.0,798.0,-28.48193500144547
73434,18.0,798.0,-31.541527208920893
73446,30.0,798.0,-31.338041630403712
73458,42.0,798.0,-31.61216832240367
73470,54.0,798.0,-30.889950868268606
73482,66.0,798.0,-30.088598619446152
73494,78.0,798.0,-32.81588343709502
74526,6.0,810.0,-29.38320475069157
74538,18.0,810.0,-31.17190804046519
74550,30.0,810.0,-31.047526849606925
74562,42.0,810.0,-31.389949266452707
74574,54.0,810.0,-31.74977786052848
74586,66.0,810.0,-30.583881666385764
74598,78.0,810.0,-31.804523963665094
75630,6.0,822.0,-30.220348592615757
75642,18.0,822.0,-31.78047639305932
75654,30.0,822.0,-31.137010674940214
75666,42.0,822.0,-30.285270481824416
75678,54.0,822.0,-30.85797568301615
75690,66.0,822.0,-30.738497828576584
75702,78.0,822.0,-29.71600449829996
76734,6.0,834.0,-29.410018874286582
76746,18.0,834.0,-30.92409755722793
76758,30.0,834.0,-31.692978686774246
76770,42.0,834.0,-31.838094197079855
76782,54.0,834.0,-29.932290671983093
76794,66.0,834.0,-30.79022536705524
76806,78.0,834.0,-32.22791760799229
77838,6.0,846.0,-29.63917261743467
77850,18.0,846.0,-30.964096419582763
77862,30.0,846.0,-31.66447770251989
77874,42.0,846.0,-31.634328992997048
77886,54.0,846.0,-30.268616344152427
77898,66.0,846.0,-33.50260458201561
77910,78.0,846.0,-34.33890545843294
78942,6.0,858.0,-28.86871016133925
78954,18.0,858.0,-30.919085895524454
78966,30.0,858.0,-30.468598920030338
78978,42.0,858.0,-29.17420607758304
78990,54.0,858.0,-29.62555350199292
79002,66.0,858.0,-32.12389974498601
79014,78.0,858.0,-31.844915312342927
80046,6.0,870.0,-29.054103992258934
80058,18.0,870.0,-29.101854773533233
80070,30.0,870.0,-30.26406550786193
80082,42.0,870.0,-28.837412286101728
80094,54.0,870.0,-28.117040743857757
80106,66.0,870.0,-29.954911752047437
80118,78.0,870.0,-29.888068304113343
81150,6.0,882.0,-29.78976896064964
81162,18.0,882.0,-29.674965614558353
81174,30.0,882.0,-30.64794371693
81186,42.0,882.0,-27.928343263990847
81198,54.0,882.0,-27.742194597023015
81210,66.0,882.0,-30.153109987356363
81222,78.0,882.0,-29.011907941274913
82254,6.0,894.0,-29.1921235786585
82266,18.0,894.0,-31.302115581973545
82278,30.0,894.0,-31.486049697549117
82290,42.0,894.0,-27.07273022174542
82302,54.0,894.0,-27.76391302089793
82314,66.0,894.0,-30.923860993093868
82326,78.0,894.0,-29.10919333904209
83358,6.0,906.0,-29.026276542965284
83370,18.0,906.0,-30.091082878467773
83382,30.0,906.0,-30.038893108332175
83394,42.0,906.0,-27.451800085781773
83406,54.0,906.0,-30.13387765827801
83418,66.0,906.0,-31.71077678853501
83430,78.0,906.0,-27.316057682722533
84462,6.0,918.0,-28.61222317991133
84474,18.0,918.0,-30.09453645508984
84486,30.0,918.0,-28.185137177816323
84498,42.0,918.0,-27.38047690351174
84510,54.0,918.0,-30.95423291333773
84522,66.0,918.0,-29.296280468088057
84534,78.0,918.0,-25.798893217684956
85566,6.0,930.0,-28.298660414584575
85578,18.0,930.0,-29.919519358473707
85590,30.0,930.0,-27.2301671654187
85602,42.0,930.0,-25.820722281032083
85614,54.0,930.0,-28.19113579287143
85626,66.0,930.0,-27.497507236366655
85638,78.0,930.0,-28.967906057247422
86670,6.0,942.0,-28.348334408459756
86682,18.0,942.0,-29.082742292717462
86694,30.0,942.0,-26.34078350787504
86706,42.0,942.0,-26.69903820228507
86718,54.0,942.0,-29.314368378979886
86730,66.0,942.0,-27.356997274838598
86742,78.0,942.0,-30.34119833406948
87774,6.0,954.0,-30.66031351869239
87786,18.0,954.0,-31.15494223355518
87798,30.0,954.0,-27.08496151674343
87810,42.0,954.0,-30.151181468768158
87822,54.0,954.0,-32.40845964268885
87834,66.0,954.0,-27.140480392588994
87846,78.0,954.0,-28.767200218603495
88878,6.0,966.0,-31.94066795526277
88890,18.0,966.0,-30.598845321895293
88902,30.0,966.0,-28.293979290144826
88914,42.0,966.0,-32.05625643985166
88926,54.0,966.0,-31.8190313569618
88938,66.0,966.0,-27.7367627897462
88950,78.0,966.0,-28.550658663688417
89982,6.0,978.0,-29.636987172978685
89994,18.0,978.0,-26.215989654337715
90006,30.0,978.0,-28.772642980896165
90018,42.0,978.0,-32.0367114122645
90030,54.0,978.0,-28.235345140639037
90042,66.0,978.0,-27.492513230815938
90054,78.0,978.0,-26.984589371048067
91086,6.0,990.0,-30.271789045837192
91098,18.0,990.0,-26.50020166282517
91110,30.0,990.0,-27.571207961348478
91122,42.0,990.0,-30.731333586178067
91134,54.0,990.0,-28.34507966843071
91146,66.0,990.0,-28.232748148645616
91158,78.0,990.0,-25.449088237890198
92190,6.0,1002.0,-30.859216376388215
92202,18.0,1002.0,-28.368215024521724
92214,30.0,1002.0,-28.530155347688165
92226,42.0,1002.0,-28.92873899535034
92238,54.0,1002.0,-28.701869542190355
92250,66.0,1002.0,-30.49047253608994
92262,78.0,1002.0,-27.557907671909753
93294,6.0,1014.0,-28.40391817754678
93306,18.0,1014.0,-27.065439641132592
93318,30.0,1014.0,-29.134281926670837
93330,42.0,1014.0,-28.220423585409918
93342,54.0,1014.0,-26.968681324602688
93354,66.0,1014.0,-29.37672832676376
93366,78.0,1014.0,-29.222138189874183
94398,6.0,1026.0,-27.66714591653126
94410,18.0,1026.0,-26.06797464014806
94422,30.0,1026.0,-27.2493989842934
94434,42.0,1026.0,-26.41381662226515
94446,54.0,1026.0,-26.492262759754468
94458,66.0,1026.0,-27.18032609114946
94470,78.0,1026.0,-26.842190421845302
95502,6.0,1038.0,-29.915398689188834
95514,18.0,1038.0,-27.18867090818901
95526,30.0,1038.0,-27.65007220834376
95538,42.0,1038.0,-25.481462286259756
95550,54.0,1038.0,-28.026782672606068
95562,66.0,1038.0,-27.799494484675293
95574,78.0,1038.0,-25.760299398126065
96606,6.0,1050.0,-31.24055701192921
96618,18.0,1050.0,-29.31158110940852
96630,30.0,1050.0,-28.452847096467828
96642,42.0,1050.0,-25.828177373991767
96654,54.0,1050.0,-28.211392883037966
96666,66.0,1050.0,-27.767144983922574
96678,78.0,1050.0,-28.0531800549489
97710,6.0,1062.0,-30.062194941417495
97722,18.0,1062.0,-30.03478593285933
97734,30.0,1062.0,-29.84562626020088
97746,42.0,1062.0,-26.304243764866033
97758,54.0,1062.0,-26.477519596267683
97770,66.0,1062.0,-27.10018532048005
97782,78.0,1062.0,-29.469858827904186
98814,6.0,1074.0,-30.715204985664172
98826,18.0,1074.0,-30.223124649896327
98838,30.0,1074.0,-30.512914805060987
98850,42.0,1074.0,-26.62822879938681
98862,54.0,1074.0,-25.884324544844016
98874,66.0,1074.0,-27.86294321716542
98886,78.0,1074.0,-28.857536883004485
99918,6.0,1086.0,-30.217721031370402
99930,18.0,1086.0,-29.66005399368492
99942,30.0,1086.0,-28.50251052232024
99954,42.0,1086.0,-26.893739112776245
99966,54.0,1086.0,-26.115597501608253
99978,66.0,1086.0,-27.53530460063429
99990,78.0,1086.0,-27.22927624719799
101022,6.0,1098.0,-30.187375863243055
101034,18.0,1098.0,-29.672280707155075
101046,30.0,1098.0,-28.355058464781724
101058,42.0,1098.0,-27.311660860630127
101070,54.0,1098.0,-24.79844193645084
101082,66.0,1098.0,-26.278576860949237
101094,78.0,1098.0,-25.863827839062875
102126,6.0,1110.0,-30.724101621637008
102138,18.0,1110.0,-31.141801669583415
102150,30.0,1110.0,-30.599434481730572
102162,42.0,1110.0,-27.814636286398905
102174,54.0,1110.0,-23.56494554974395
102186,66.0,1110.0,-27.438607467748593
102198,78.0,1110.0,-28.011058921941036
103230,6.0,1122.0,-31.588578177651026
103242,18.0,1122.0,-31.69946795685115
103254,30.0,1122.0,-32.713964122825324
103266,42.0,1122.0,-30.61555585266344
103278,54.0,1122.0,-26.03930928566449
103290,66.0,1122.0,-29.351202098521973
103302,78.0,1122.0,-30.494451086196737
104334,6.0,1134.0,-32.66420112598434
104346,18.0,1134.0,-31.786572048157183
104358,30.0,1134.0,-34.25490971501924
104370,42.0,1134.0,-33.62415901733926
104382,54.0,1134.0,-29.652549172984408
104394,66.0,1134.0,-29.26489018961053
104406,78.0,1134.0,-28.353920365877684
105438,6.0,1146.0,-32.040390313932306
105450,18.0,1146.0,-32.59472928401016
105462,30.0,1146.0,-33.970646568547
105474,42.0,1146.0,-32.67406504756805
105486,54.0,1146.0,-29.606400195172494
105498,66.0,1146.0,-29.918567557987036
105510,78.0,1146.0,-28.92085707088136
106542,6.0,1158.0,-32.59319007536713
106554,18.0,1158.0,-32.59406177542454
106566,30.0,1158.0,-33.0032911534823
106578,42.0,1158.0,-30.253470773531696
106590,54.0,1158.0,-26.580143434336364
106602,66.0,1158.0,-28.4340526168462
106614,78.0,1158.0,-30.033683269925017
107646,6.0,1170.0,-32.45451600752268
107658,18.0,1170.0,-31.25416692481965
107670,30.0,1170.0,-33.75565571518684
107682,42.0,1170.0,-30.29610247373425
107694,54.0,1170.0,-24.731788019169162
107706,66.0,1170.0,-26.223118413042673
107718,78.0,1170.0,-28.58227727052569
108750,6.0,1182.0,-32.433242627291875
108762,18.0,1182.0,-31.008794699807524
108774,30.0,1182.0,-32.790800165286164
108786,42.0,1182.0,-30.691723544768852
108798,54.0,1182.0,-25.269355912738458
108810,66.0,1182.0,-25.99434421923762
108822,78.0,1182.0,-28.692227865031324
109854,6.0,1194.0,-31.529127969874544
